样本编号,温度_oC,频率_Hz,磁芯材料,励磁波形,磁通密度峰值B_m_T,实际磁芯损耗_w每m3,第四问OOF预测损耗_w每m3,第四问预测相对误差_percent,传输磁能指标_f×B_m,Pareto最优,Pareto序号,对数损耗归一化代价,对数传输磁能归一化代价,等权理想点距离
9804,50,56320.0,材料4,正弦波,0.0353342534999999,4241.188262,4529.6073103024055,6.800430221090852,1990.0251571199942,False,,,,
9805,50,56320.0,材料4,正弦波,0.039870791,5725.199972,5519.519957276184,-3.5925385266842587,2245.5229491200002,False,,,,
9806,50,56320.0,材料4,正弦波,0.044744302,7607.528847,7569.521239175923,-0.4996051751951553,2519.99908864,False,,,,
9807,50,56320.0,材料4,正弦波,0.0559184285,13371.21062,13580.467750144524,1.5649826787675274,3149.32589312,False,,,,
9808,50,56320.0,材料4,正弦波,0.0624732815,17611.31513,15804.154651171357,-10.261360185135942,3518.49521408,False,,,,
9809,50,56320.0,材料4,正弦波,0.0987232985,54327.80859,55137.49767133106,1.4903768481471529,5560.09617152,False,,,,
9810,50,56310.0,材料4,正弦波,0.1229731525,93224.21041,85751.01044440852,-8.016372498865216,6924.6182172750005,False,,,,
9811,50,63020.0,材料4,正弦波,0.020091578,1093.756353,1220.753280532959,11.611080217694427,1266.17124556,False,,,,
9812,50,63020.0,材料4,正弦波,0.022251283,1451.669744,1360.306454524528,-6.293669056139819,1402.27585466,False,,,,
9813,50,63020.0,材料4,正弦波,0.0247948944999999,1926.351332,2026.3342561468871,5.190274613254566,1562.5742513899938,False,,,,
9814,50,63020.0,材料4,正弦波,0.0315146555,3554.625219,3734.0548570337737,5.047779357291892,1986.0535896100002,False,,,,
9815,50,63020.0,材料4,正弦波,0.035421304,4795.530547,4910.244493286196,2.392101252654079,2232.25057808,False,,,,
9816,50,63020.0,材料4,正弦波,0.0443067155,8428.115295,8231.900913748563,-2.3280932258703384,2792.20921081,False,,,,
9817,50,63020.0,材料4,正弦波,0.049533512,11119.83853,12064.700708040153,8.497085416222781,3121.60192624,False,,,,
9818,50,63020.0,材料4,正弦波,0.0557397674999999,14966.01673,15099.07331783678,0.8890581257340324,3512.7201478499937,False,,,,
9819,50,63020.0,材料4,正弦波,0.0703745505,26839.05032,28096.85885760276,4.68648675197522,4435.00417251,False,,,,
9820,50,63020.0,材料4,正弦波,0.0787728065,35489.2086,36755.3460438116,3.5676688597998316,4964.26226563,False,,,,
9821,50,63030.0,材料4,正弦波,0.088526614,47366.27588,47500.51041557279,0.2833968537295705,5579.83248042,False,,,,
9822,50,63020.0,材料4,正弦波,0.1109004975,82576.98227,80941.54062182776,-1.9805054667956556,6988.94935245,False,,,,
9823,50,70840.0,材料4,正弦波,0.0178078024999999,888.7669039,954.2983947954632,7.373304587277533,1261.504729099993,False,,,,
9824,50,70840.0,材料4,正弦波,0.0197657215,1211.120133,1269.910376475689,4.8542041267254765,1400.20371106,False,,,,
9825,50,70830.0,材料4,正弦波,0.0220808625,1618.758847,1531.4810046570303,-5.391651913113512,1563.987490875,False,,,,
9826,50,70840.0,材料4,正弦波,0.024895091,2191.946792,1991.7537279263845,-9.133116953580489,1763.5682464400002,False,,,,
9827,50,70840.0,材料4,正弦波,0.0315924595,4089.373361,4521.531636048957,10.5678361181303,2238.00983098,False,,,,
9828,50,70840.0,材料4,正弦波,0.0354671455,5491.887392,5752.010429344145,4.736496194788435,2512.4925872199997,False,,,,
9829,50,70840.0,材料4,正弦波,0.0556701035,17034.69048,16335.490269737986,-4.104566567164391,3943.67013194,False,,,,
9830,50,70840.0,材料4,正弦波,0.0702975485,30705.38916,30884.27233201969,0.5825790745968529,4979.87833574,False,,,,
9831,50,70840.0,材料4,正弦波,0.098984938,72382.91389,72608.09940358778,0.3111031339937466,7012.09300792,False,,,,
9832,50,70830.0,材料4,正弦波,0.1095202805,93325.12307,95651.86412902514,2.493156164690969,7757.321467815,False,,,,
9833,50,70840.0,材料4,正弦波,0.1233237285,124457.2925,125497.72302096698,0.8359739313523825,8736.25292694,False,,,,
9834,50,70830.0,材料4,正弦波,0.136067535,159161.2775,169209.67434767078,6.313342670720133,9637.663504049999,False,,,,
9835,50,79460.0,材料4,正弦波,0.0176076579999999,988.5795154,896.5018160935159,-9.314141945296884,1399.104504679992,False,,,,
9836,50,79460.0,材料4,正弦波,0.0221133505,1790.252746,1555.5459428661763,-13.110260752747566,1757.12683073,False,,,,
9837,50,79460.0,材料4,正弦波,0.0249137135,2443.528351,2452.7283802577667,0.3765059347071517,1979.64367471,False,,,,
9838,50,79460.0,材料4,正弦波,0.028029615,3327.687857,3336.8461412233582,0.2752146420251925,2227.2332079000003,False,,,,
9839,50,79460.0,材料4,正弦波,0.031467515,4526.826983,4967.415827576392,9.732840380932936,2500.4087419,False,,,,
9840,50,79470.0,材料4,正弦波,0.0350615279999999,5991.405911,6089.176385830321,1.6318452844401397,2786.339630159992,False,,,,
9841,50,79460.0,材料4,正弦波,0.0444793425,10927.65467,11163.115224194658,2.1547217706382593,3534.32855505,False,,,,
9842,50,79460.0,材料4,正弦波,0.0706021355,35430.02344,35380.26958424105,-0.1404285149379244,5610.04568683,False,,,,
9843,50,79460.0,材料4,正弦波,0.08817057,62140.92994,69086.45943391531,11.177060756286632,7006.0334922,False,,,,
9844,50,79460.0,材料4,正弦波,0.1234909135,143788.09,135842.00641603034,-5.526246008253988,9812.58798671,False,,,,
9845,50,79460.0,材料4,正弦波,0.136401043,185466.0391,181446.25250330588,-2.1673976627746496,10838.42687678,False,,,,
9846,50,89080.0,材料4,正弦波,0.0156616575,836.0171372,813.4585563102139,-2.698339529897626,1395.1404501,False,,,,
9847,50,89080.0,材料4,正弦波,0.0249386335,2792.506675,3024.9520823464663,8.323898002731408,2221.53347218,False,,,,
9848,50,89080.0,材料4,正弦波,0.02807922,3818.370518,3806.943790661869,-0.2992566406079469,2501.2969175999997,False,,,,
9849,50,89080.0,材料4,正弦波,0.035186058,6851.895607,6394.180789080615,-6.680119548986957,3134.37404664,False,,,,
9850,50,89080.0,材料4,正弦波,0.0393924715,9129.080664,9093.858814742196,-0.3858203312486704,3509.08136122,False,,,,
9851,50,89080.0,材料4,正弦波,0.049542232,16401.68417,15639.320132423918,-4.648083877694143,4413.22202656,False,,,,
9852,50,89090.0,材料4,正弦波,0.0556215345,22046.18265,22009.47745403726,-0.1664922973081636,4955.322508605,False,,,,
9853,50,89090.0,材料4,正弦波,0.0868121615,69393.14713,64534.47741526743,-7.001656382049391,7734.095468035,False,,,,
9854,50,89090.0,材料4,正弦波,0.0974622205,92875.10243,87991.32038220798,-5.258440550817078,8682.909224345,False,,,,
9855,50,89090.0,材料4,正弦波,0.1089257419999999,122673.8953,118082.3818025593,-3.742861092176223,9704.194354779991,False,,,,
9856,50,99950.0,材料4,正弦波,0.0157130615,973.7818892,870.7819141198055,-10.577314717242588,1570.520496925,False,,,,
9857,50,99950.0,材料4,正弦波,0.017552654,1224.660532,987.8095502861826,-19.340133492096363,1754.3877673000002,False,,,,
9858,50,99950.0,材料4,正弦波,0.0195959415,1643.571556,1407.3748373392596,-14.370942220220591,1958.6143529249998,False,,,,
9859,50,99950.0,材料4,正弦波,0.024875497,3137.511057,3399.5115664349546,8.35058441787523,2486.30592515,False,,,,
9860,50,99950.0,材料4,正弦波,0.0276694965,4155.619808,4411.443102541769,6.156080352906251,2765.5661751750004,False,,,,
9861,50,99950.0,材料4,正弦波,0.0310210645,5595.303543,5475.97949380243,-2.1325750833813215,3100.555396775,False,,,,
9862,50,99950.0,材料4,正弦波,0.034896435,7596.579748,7815.977566228063,2.888113144416404,3487.8986782500006,False,,,,
9863,50,99950.0,材料4,正弦波,0.044029425,13819.34605,13057.54341346288,-5.512580941101194,4400.74102875,False,,,,
9864,50,99950.0,材料4,正弦波,0.049524478,18719.7221,19712.343057586488,5.302541096945498,4949.9715761,False,,,,
9865,50,99950.0,材料4,正弦波,0.0556575025,25398.54047,23516.812355599413,-7.408804126454541,5562.967374875,False,,,,
9866,50,99950.0,材料4,正弦波,0.062216863,33951.36353,34050.16262087757,0.2910018349933653,6218.57545685,False,,,,
9867,50,99950.0,材料4,正弦波,0.069877634,46641.33734,46890.310974539185,0.533804664999742,6984.2695183,False,,,,
9868,50,99950.0,材料4,正弦波,0.0771393555,59795.13006,54938.028032244365,-8.122905699647939,7710.078582225001,False,,,,
9869,50,99950.0,材料4,正弦波,0.0975070835,107734.0556,99971.94135201589,-7.204884476644654,9745.832995825,False,,,,
9870,50,99950.0,材料4,正弦波,0.1085884135,141558.01,144796.04884254164,2.287428908149833,10853.411929324999,False,,,,
9871,50,99950.0,材料4,正弦波,0.1217448975,188023.9183,194554.59115763113,3.4733202651437054,12168.402505125001,False,,,,
9872,50,99950.0,材料4,正弦波,0.1658615505,419140.3155,398630.9746235472,-4.8931921168181685,16577.861972475002,False,,,,
9873,50,112150.0,材料4,正弦波,0.0197009439999999,1903.794225,1899.644320674111,-0.2179807182621908,2209.460869599989,False,,,,
9874,50,112160.0,材料4,正弦波,0.02214196,2607.671679,2461.2216891923,-5.616120732801046,2483.4422336,False,,,,
9875,50,112160.0,材料4,正弦波,0.024629766,3472.788134,3534.145768534592,1.7668119150107735,2762.47455456,False,,,,
9876,50,112160.0,材料4,正弦波,0.027691503,4741.084064,4803.317091107246,1.31263285500027,3105.87897648,False,,,,
9877,50,112160.0,材料4,正弦波,0.0309765509999999,6363.955178,6493.830711874436,2.040799003792667,3474.329960159989,False,,,,
9878,50,112160.0,材料4,正弦波,0.03930599,11829.43053,12673.736338130684,7.137332655105287,4408.5598383999995,False,,,,
9879,50,112160.0,材料4,正弦波,0.04971869,21957.91259,22542.921304386247,2.664227357625379,5576.4482704,False,,,,
9880,50,112160.0,材料4,正弦波,0.0557805725,29642.75762,26044.331169932862,-12.13931070852624,6256.3490116,False,,,,
9881,50,112160.0,材料4,正弦波,0.0775858835,70548.84659,69381.89735851453,-1.654101077324888,8702.032693359999,False,,,,
9882,50,112160.0,材料4,正弦波,0.098571511,129581.8358,133449.93504448954,2.985062852836615,11055.78067376,False,,,,
9883,50,112160.0,材料4,正弦波,0.1093821315,168536.8885,162302.04605417835,-3.6993933502110705,12268.29986904,False,,,,
9884,50,112160.0,材料4,正弦波,0.120880132,221064.1691,213958.43302683724,-3.2143318847607656,13557.91560512,False,,,,
9885,50,112160.0,材料4,正弦波,0.1344560665,288977.1968,297895.3076219044,3.086095000110556,15080.59241864,False,,,,
9886,50,112160.0,材料4,正弦波,0.1494238135,376315.3855,349601.8177806005,-7.0987179235060704,16759.37492216,False,,,,
9887,50,125860.0,材料4,正弦波,0.0138723435,914.8212901,828.8465599002345,-9.397980909513764,1745.97315291,False,,,,
9888,50,125860.0,材料4,正弦波,0.017546511,1609.944027,1482.495413143523,-7.916338190587112,2208.40387446,False,,,,
9889,50,125860.0,材料4,正弦波,0.0197152869999999,2221.631435,2293.79210989672,3.24809388991744,2481.3660218199875,False,,,,
9890,50,125850.0,材料4,正弦波,0.022012102,2969.773281,2772.6724506284695,-6.636898231677865,2770.2230366999997,False,,,,
9891,50,125850.0,材料4,正弦波,0.0247036935,4043.141077,3490.3015020997323,-13.673516812093863,3108.959826975,False,,,,
9892,50,125860.0,材料4,正弦波,0.027743383,5496.183219,5303.569732960306,-3.504495362779013,3491.78218438,False,,,,
9893,50,125860.0,材料4,正弦波,0.0391639185,13565.05913,12801.5631153354,-5.628401670406865,4929.170782409999,False,,,,
9894,50,125850.0,材料4,正弦波,0.0496895395,25436.6022,23647.2404146515,-7.034594366336008,6253.428546075,False,,,,
9895,50,125860.0,材料4,正弦波,0.0555606275,34964.14077,36108.41394223334,3.272704968672225,6992.86057715,False,,,,
9896,50,125850.0,材料4,正弦波,0.0613857884999999,45476.47656,42450.15389742642,-6.6546990697064325,7725.4014827249875,False,,,,
9897,50,125850.0,材料4,正弦波,0.108428234,198615.0116,202759.53712038192,2.086713127570024,13645.6932489,False,,,,
9898,50,125850.0,材料4,正弦波,0.1203238095,255817.9545,250515.20845377012,-2.0728592160758117,15142.751425575001,False,,,,
9899,50,125860.0,材料4,正弦波,0.1353050565,343834.7292,323257.902211699,-5.984510941107402,17029.49441109,False,,,,
9900,50,141260.0,材料4,正弦波,0.0196041985,2505.18737,2700.4491007951256,7.794296471929181,2769.2890801099998,False,,,,
9901,50,141260.0,材料4,正弦波,0.0247748135,4739.26438,4275.908222068315,-9.776963696878306,3499.69015501,False,,,,
9902,50,141260.0,材料4,正弦波,0.0277763695,6395.709476,6014.44574156019,-5.961242233883638,3923.6899555699997,False,,,,
9903,50,141260.0,材料4,正弦波,0.0310466685,8590.413062,7883.60035726094,-8.22792454376462,4385.65239231,False,,,,
9904,50,141260.0,材料4,正弦波,0.0350836905,11887.96602,12152.553700030285,2.225676617725434,4955.92212003,False,,,,
9905,50,141260.0,材料4,正弦波,0.039475291,16145.34462,18284.112378465412,13.24696256911122,5576.27960666,False,,,,
9906,50,141260.0,材料4,正弦波,0.049583817,30622.48899,34440.043229790936,12.466505387715491,7004.20998942,False,,,,
9907,50,141260.0,材料4,正弦波,0.0619530205,54589.46084,50314.70179193156,-7.830740553744656,8751.483675829999,False,,,,
9908,50,141260.0,材料4,正弦波,0.0695198485,73342.96412,72965.98105485243,-0.5140003130099544,9820.373799109999,False,,,,
9909,50,141260.0,材料4,正弦波,0.078184318,99348.44855,87643.93739458267,-11.781272205299407,11044.31676068,False,,,,
9910,50,141260.0,材料4,正弦波,0.08831113,135296.4185,162098.62701070384,19.8099911349123,12474.8302238,False,,,,
9911,50,141260.0,材料4,正弦波,0.097272656,177462.1571,179720.64484151558,1.2726587901458368,13740.73538656,False,,,,
9912,50,141260.0,材料4,正弦波,0.108585546,231826.6965,221822.62893092737,-4.315321626071922,15338.794227960001,False,,,,
9913,50,158500.0,材料4,正弦波,0.0123700365,920.6728312,948.2139144630178,2.9914082755239835,1960.6507852500001,False,,,,
9914,50,158500.0,材料4,正弦波,0.0139483175,1261.493523,1192.6682616722564,-5.455855307450805,2210.80832375,False,,,,
9915,50,158500.0,材料4,正弦波,0.0157088865,1714.49092,1913.83331920406,11.626914839774132,2489.85851025,False,,,,
9916,50,158500.0,材料4,正弦波,0.0174788635,2183.338074,2108.7546417711383,-3.416027646704315,2770.3998647500002,False,,,,
9917,50,158500.0,材料4,正弦波,0.0247886464999999,5526.401257,5466.125678888714,-1.0906840692202464,3929.000470249984,False,,,,
9918,50,158500.0,材料4,正弦波,0.039370136,18857.48663,19557.54054662844,3.712339456281189,6240.166556,False,,,,
9919,50,158500.0,材料4,正弦波,0.0552840185,47953.03261,47390.47169177976,-1.173149825153965,8762.516932249999,False,,,,
9920,50,158500.0,材料4,正弦波,0.086808649,157566.3857,155679.19312260085,-1.197712677748607,13759.1708665,False,,,,
9921,50,158500.0,材料4,正弦波,0.108621718,276763.5255,279688.73955771845,1.0569362608146362,17216.542303000002,False,,,,
9922,50,177820.0,材料4,正弦波,0.0115553155,921.7414954,979.2029028867504,6.234004628576955,2054.76620221,False,,,,
9923,50,177820.0,材料4,正弦波,0.012447491,1111.82834,1074.7032200673584,-3.339105381379432,2213.41284962,False,,,,
9924,50,177820.0,材料4,正弦波,0.013999527,1504.356508,1663.3368421211983,10.567995902285032,2489.39589114,False,,,,
9925,50,177820.0,材料4,正弦波,0.015566827,1970.678742,1938.2040211816668,-1.6478952213883094,2768.09317714,False,,,,
9926,50,177820.0,材料4,正弦波,0.0196642964999999,3533.092857,3623.6398577544905,2.56282538895327,3496.7052036299824,False,,,,
9927,50,177820.0,材料4,正弦波,0.0219041089999999,4732.51095,4318.8645722256115,-8.74052658609038,3894.9886623799825,False,,,,
9928,50,177820.0,材料4,正弦波,0.0247641909999999,6571.056775,6238.418072742219,-5.062179701799654,4403.568443619983,False,,,,
9929,50,177820.0,材料4,正弦波,0.0277582815,8864.491348,7967.554156282659,-10.118315383315329,4935.977616329999,False,,,,
9930,50,177820.0,材料4,正弦波,0.039226717,23208.97704,22346.287718714375,-3.717050173296335,6975.294816940001,False,,,,
9931,50,177820.0,材料4,正弦波,0.0438328439999999,31046.74271,29434.787080345108,-5.192028177357518,7794.356320079982,False,,,,
9932,50,177820.0,材料4,正弦波,0.0494532615,42599.9263,46129.87842593078,8.286286931747064,8793.77895993,False,,,,
9933,50,177820.0,材料4,正弦波,0.070152236,106644.1804,107599.82165451208,0.8961025823703398,12474.47060552,False,,,,
9934,50,177820.0,材料4,正弦波,0.0864643265,185399.6721,182012.48113095856,-1.82696707641126,15375.086538229998,False,,,,
9935,50,177820.0,材料4,正弦波,0.097268552,249220.8107,245006.86232689908,-1.6908493160201907,17296.29391664,False,,,,
9936,50,199500.0,材料4,正弦波,0.011861034,1203.905645,1058.4093180937766,-12.085359638480924,2366.2762829999997,False,,,,
9937,50,199510.0,材料4,正弦波,0.0124091095,1351.764897,1715.7388421196003,26.92583199396399,2475.741436345,False,,,,
9938,50,199500.0,材料4,正弦波,0.013843241,1764.052507,1876.7250460464004,6.387142026629046,2761.7265795,False,,,,
9939,50,199500.0,材料4,正弦波,0.0155666335,2386.9866,2380.331954464897,-0.2787885585576014,3105.54338325,False,,,,
9940,50,199500.0,材料4,正弦波,0.017447524,3212.297969,3206.7570507305477,-0.1724907939090535,3480.7810379999996,False,,,,
9941,50,199500.0,材料4,正弦波,0.019503843,4194.252118,4102.601533992091,-2.1851472307680897,3891.0166785,False,,,,
9942,50,199500.0,材料4,正弦波,0.0278254444999999,10782.59638,10516.615907476527,-2.466757199748522,5551.1761777499805,False,,,,
9943,50,199500.0,材料4,正弦波,0.0313051025,14743.85866,14570.056269255128,-1.1788121057915204,6245.36794875,False,,,,
9944,50,199500.0,材料4,正弦波,0.0350055675,20741.73716,19827.26742649148,-4.408838692990756,6983.61071625,False,,,,
9945,50,199500.0,材料4,正弦波,0.0389861275,27321.9088,25885.60721772104,-5.256959141445345,7777.73243625,False,,,,
9946,50,199500.0,材料4,正弦波,0.0439151725,37308.94134,36683.6898750853,-1.6758756546231657,8761.076913750001,False,,,,
9947,50,199500.0,材料4,正弦波,0.0491073454999999,50173.35757,45466.33019091169,-9.381527581687628,9796.91542724998,False,,,,
9948,50,199500.0,材料4,正弦波,0.0554538125,69282.98265,67857.8947416806,-2.0569090039304205,11063.035593749999,False,,,,
9949,50,199500.0,材料4,正弦波,0.062105067,93045.6595,88232.0738427368,-5.173358631805054,12389.9608665,False,,,,
9950,50,199500.0,材料4,正弦波,0.0693761495,127451.9018,123128.02517901112,-3.392555591499918,13840.54182525,False,,,,
9951,50,199500.0,材料4,正弦波,0.0868538665,224464.2837,216362.24428064667,-3.609500489700103,17327.34636675,False,,,,
9952,50,223850.0,材料4,正弦波,0.0121469835,1616.818791,1556.8308020331383,-3.710248130513077,2719.102256475,False,,,,
9953,50,223850.0,材料4,正弦波,0.0123229475,1654.560867,1711.087544701514,3.4164157287248367,2758.491797875,False,,,,
9954,50,223850.0,材料4,正弦波,0.0138762115,2218.270872,2022.2653432788984,-8.835960080221513,3106.189944275,False,,,,
9955,50,223850.0,材料4,正弦波,0.01554252,2951.469728,2678.471049756316,-9.249584220830744,3479.193102,False,,,,
9956,50,223850.0,材料4,正弦波,0.017431064,3986.566819,3439.197292823197,-13.73034871930496,3901.9436763999997,False,,,,
9957,50,223850.0,材料4,正弦波,0.0248313555,9718.199442,9691.608176429634,-0.2736233777570282,5558.498928675,False,,,,
9958,50,223850.0,材料4,正弦波,0.0279352915,13245.37816,12902.620718401786,-2.587751270351155,6253.315002275001,False,,,,
9959,50,223850.0,材料4,正弦波,0.0311695415,18566.84629,17037.347369626415,-8.237795996605872,6977.3018647750005,False,,,,
9960,50,223850.0,材料4,正弦波,0.0391569725,33476.17127,32471.142971292684,-3.0022199689484235,8765.288294124999,False,,,,
9961,50,223850.0,材料4,正弦波,0.043599727,44272.10612,43368.41422570315,-2.0412218290392183,9759.79888895,False,,,,
9962,50,223850.0,材料4,正弦波,0.0554351025,83792.38334,81899.83561327477,-2.2586154627514716,12409.147694625,False,,,,
9963,50,251170.0,材料4,正弦波,0.012315317,2079.063343,2027.036418534297,-2.502421325491232,3093.2381708899998,False,,,,
9964,50,251170.0,材料4,正弦波,0.0122725685,2050.603171,2037.8796989016405,-0.6204746134355659,3082.501030145,False,,,,
9965,50,251170.0,材料4,正弦波,0.0248711675,12089.84466,12652.381169420598,4.652967223654941,6246.891140975,False,,,,
9966,50,251170.0,材料4,正弦波,0.027730745,16844.48005,15134.143620015504,-10.153690852478968,6965.13122165,False,,,,
9967,50,251170.0,材料4,正弦波,0.0309585505,22385.56143,21806.568607181092,-2.5864565632156635,7775.859129085,False,,,,
9968,50,251170.0,材料4,正弦波,0.0439197385,55332.86957,54331.82088129342,-1.809139299092717,11031.320719045,False,,,,
9969,50,251170.0,材料4,正弦波,0.0493356224999999,74903.27862,71296.34277447256,-4.815457897145162,12391.628303324975,False,,,,
9970,50,251170.0,材料4,正弦波,0.0615865955,137613.7977,147200.6300655548,6.966476127963742,15468.705191735,False,,,,
9971,50,281850.0,材料4,正弦波,0.012567031,2807.662554,2918.667446439597,3.9536408063515784,3542.01768735,False,,,,
9972,50,281860.0,材料4,正弦波,0.012371881,2700.682661,2644.11855210773,-2.0944374438767066,3487.13837866,False,,,,
9973,50,281860.0,材料4,正弦波,0.0138419605,3518.641575,3501.31353562746,-0.492463895602664,3901.49498653,False,,,,
9974,50,281850.0,材料4,正弦波,0.015575789,4731.148892,5055.67151618067,6.859277346553427,4390.03612965,False,,,,
9975,50,281850.0,材料4,正弦波,0.0175397645,6340.583795,6931.533806595835,9.320119892774564,4943.582624324999,False,,,,
9976,50,281850.0,材料4,正弦波,0.01965477,8267.868919,8509.105980375087,2.917765916930671,5539.6969245,False,,,,
9977,50,281850.0,材料4,正弦波,0.0221315075,11217.05045,11646.183572440565,3.825721604386329,6237.765388875,False,,,,
9978,50,281850.0,材料4,正弦波,0.0309100725,27594.08754,27169.00655131494,-1.5404785103652028,8712.003934125,False,,,,
9979,50,281860.0,材料4,正弦波,0.0392395544999999,51073.77861,51821.80132956921,1.4645924776412502,11060.060831369972,False,,,,
9980,50,281850.0,材料4,正弦波,0.0491448545,93849.80093,87712.47491347963,-6.539519482942785,13851.477240825001,False,,,,
9981,50,281850.0,材料4,正弦波,0.0546759864999999,124295.6155,126653.20257606452,1.8967580365411356,15410.42679502497,False,,,,
9982,50,281850.0,材料4,正弦波,0.061349911,166811.6102,168091.70143331215,0.767387372963655,17291.47241535,False,,,,
9983,50,316230.0,材料4,正弦波,0.012778193,3787.638153,4513.171782659016,19.155304713686988,4040.84797239,False,,,,
9984,50,316230.0,材料4,正弦波,0.0245423735,19305.34062,20363.09526846779,5.479077884655275,7761.034771905,False,,,,
9985,50,316230.0,材料4,正弦波,0.034895797,47397.44198,47022.9847183493,-0.7900368585475857,11035.09788531,False,,,,
9986,50,316230.0,材料4,正弦波,0.0392684145,63923.27245,66572.05909911117,4.143696884703485,12417.850717335,False,,,,
9987,50,316230.0,材料4,正弦波,0.043881988,87318.99549,86465.7198174976,-0.9771936423617328,13876.801065239999,False,,,,
9988,50,354820.0,材料4,正弦波,0.012947274,5146.277448,5372.3768639178625,4.393455623068511,4593.95176068,False,,,,
9989,50,354820.0,材料4,正弦波,0.0124178855,4644.258506,4933.098747368936,6.21929724617563,4406.11413311,False,,,,
9990,50,354820.0,材料4,正弦波,0.015629859,7985.080258,8296.400454073268,3.898773537828449,5545.78657038,False,,,,
9991,50,354820.0,材料4,正弦波,0.0175283515,10567.53636,10751.348683426882,1.7394056397349584,6219.409679230001,False,,,,
9992,50,354820.0,材料4,正弦波,0.019689258,14287.58212,16790.169318764107,17.515820225879533,6986.14252356,False,,,,
9993,50,354820.0,材料4,正弦波,0.024723992,25196.07692,27714.226918192704,9.994214600106504,8772.56684144,False,,,,
9994,50,354820.0,材料4,正弦波,0.031146135,44975.13335,46535.839475552486,3.470153414347774,11051.2716207,False,,,,
9995,50,354820.0,材料4,正弦波,0.0434150155,106737.1627,113630.8627942726,6.458575363904254,15404.51579971,False,,,,
9996,50,398100.0,材料4,正弦波,0.0156716,10670.15975,10745.710830110836,0.7080595031469491,6238.863960000001,False,,,,
9997,50,398100.0,材料4,正弦波,0.017480505,14369.78568,12991.532996887016,-9.59132386387119,6958.989040500001,True,63.0,0.38962913440368857,0.612010904766656,0.5130147219766059
9998,50,398100.0,材料4,正弦波,0.0219818345,24463.09098,25178.053619993618,2.922617753325369,8750.96831445,False,,,,
9999,50,398100.0,材料4,正弦波,0.0278070274999999,43763.47862,46664.739485602106,6.629410999966126,11069.97764774996,False,,,,
10000,50,398100.0,材料4,正弦波,0.0311467185,58098.28219,59801.49993547249,2.9316146386263666,12399.50863485,False,,,,
10001,50,398100.0,材料4,正弦波,0.0348324305,78665.69735,82704.91016588491,5.134655830880915,13866.790582049998,False,,,,
10002,50,398100.0,材料4,正弦波,0.0435798305,136631.1432,139024.79634555252,1.7519088909683702,17349.13052205,False,,,,
10003,50,446680.0,材料4,正弦波,0.013123644,9636.017035,10340.052298969036,7.306289117296433,5862.06930192,False,,,,
10004,50,446680.0,材料4,正弦波,0.0124481215,8517.918182,9473.420873615556,11.21756127729329,5560.32691162,False,,,,
10005,50,446690.0,材料4,正弦波,0.013997853,11142.03538,11895.387152203291,6.761347873258074,6252.70095657,False,,,,
10006,50,446690.0,材料4,正弦波,0.0219614465,32400.52383,34765.94630266426,7.300568611406503,9809.958537085,False,,,,
10007,50,446690.0,材料4,正弦波,0.0247988535,43495.41551,46245.18279653408,6.3219703830668825,11077.399869915,False,,,,
10008,50,446680.0,材料4,正弦波,0.0278116795,57381.81626,61238.40719377217,6.720928658475628,12422.92099906,False,,,,
10009,50,446690.0,材料4,正弦波,0.0310173555,76728.29347,79670.6131467833,3.8347258145832703,13855.142528295,False,,,,
10010,50,446690.0,材料4,正弦波,0.0388243375,132446.9614,134165.5567520291,1.2975725028819785,17342.443317875,False,,,,
10011,70,50020.0,材料4,正弦波,0.0229829255,774.6817594,778.2252859765823,0.4574170662449549,1149.60593351,False,,,,
10012,70,50030.0,材料4,正弦波,0.024934325,930.3569399,977.6761416958632,5.08613412406525,1247.46427975,False,,,,
10013,70,50030.0,材料4,正弦波,0.0276870234999999,1281.413714,1223.7150568151253,-4.502734484147617,1385.181785704995,False,,,,
10014,70,50020.0,材料4,正弦波,0.0351310645,2349.149921,2149.6921870326896,-8.490634513543698,1757.2558462900001,False,,,,
10015,70,50020.0,材料4,正弦波,0.039415769,3219.466032,2923.3847497412194,-9.196595935967943,1971.57676538,False,,,,
10016,70,50020.0,材料4,正弦波,0.049946802,5912.056812,6319.732029662626,6.895657985477187,2498.33903604,False,,,,
10017,70,50020.0,材料4,正弦波,0.0555890225,7794.278577,7785.6422487607315,-0.1108034329790744,2780.56290545,False,,,,
10018,70,50020.0,材料4,正弦波,0.0623739895,10571.90482,12139.071369816877,14.823880620378842,3119.94695479,False,,,,
10019,70,50020.0,材料4,正弦波,0.0780521795,19017.98954,15049.749179355218,-20.86571954568853,3904.17001859,False,,,,
10020,70,50020.0,材料4,正弦波,0.087577464,25923.86434,23306.834110140087,-10.095062200359871,4380.624749279999,False,,,,
10021,70,50020.0,材料4,正弦波,0.110011139,47759.04767,50690.45201188958,6.137903674597249,5502.75717278,False,,,,
10022,70,50020.0,材料4,正弦波,0.122883402,63713.9464,53712.46823538729,-15.697470851707765,6146.62776804,False,,,,
10023,70,56320.0,材料4,正弦波,0.0223376345,872.4124114,817.8270462082124,-6.256830425439722,1258.05557504,False,,,,
10024,70,56310.0,材料4,正弦波,0.0248105245,1177.373255,1017.5073798152893,-13.578181303660642,1397.080634595,False,,,,
