eventid,iyear,imonth,iday,country_txt,provstate,city,attacktype1,targtype1,weaptype1,claimed,gname,危害得分,受害者死亡,受害者受伤,线索组,嫌疑人代号,分组状态,组内高分关联数
201610260056,2016,10,26,South Sudan,Eastern Equatoria,Loa,2,19,5,0,Unknown,0.189230072968011,0.0,0.0,G0018,,重复作案候选组,18
201610260057,2016,10,26,Sudan,Central Darfur,Bella,2,14,5,0,Abbala extremists,0.2879887040201983,1.0,0.0,G0023,,重复作案候选组,31
201610260058,2016,10,26,Sudan,Central Darfur,Unknown,2,14,5,0,Unknown,0.7228480687917813,0.0,3.0,G0023,,重复作案候选组,36
201610270001,2016,10,27,Russia,Karachay-Cherkessia,Pervomaysky,1,2,5,0,Unknown,0.245488503370886,1.0,0.0,G0042,,重复作案候选组,4
201610270002,2016,10,27,Colombia,Arauca,Fortul district,2,4,6,0,National Liberation Army of Colombia (ELN),0.7290210290497878,2.0,0.0,G0030,,重复作案候选组,31
201610270003,2016,10,27,Saudi Arabia,Jazan,Jazan,3,14,6,0,Houthi extremists (Ansar Allah),0.2644029527569376,0.0,0.0,G0035,,重复作案候选组,20
201610270005,2016,10,27,Iraq,Baghdad,Baghdad,3,14,6,0,Unknown,0.5382720375235113,1.0,7.0,G0004,4.0,重复作案候选组,18
201610270007,2016,10,27,Iraq,Baghdad,Baghdad,3,14,6,0,Unknown,0.5484866784059804,1.0,8.0,G0004,4.0,重复作案候选组,17
201610270008,2016,10,27,Iraq,Diyala,Madain,3,14,6,0,Unknown,0.6149227692495867,2.0,6.0,G0004,4.0,重复作案候选组,18
201610270031,2016,10,27,India,Jammu and Kashmir,Tangdhar,2,4,5,0,Unknown,0.3605476736092669,2.0,0.0,G0027,,重复作案候选组,32
201610270032,2016,10,27,India,Jammu and Kashmir,Kralagund,3,3,6,0,Unknown,0.2053193122421252,0.0,0.0,G0027,,重复作案候选组,30
201610270033,2016,10,27,Turkey,Bingol,Kigi district,3,4,6,0,Kurdistan Workers' Party (PKK),0.7910406357741825,1.0,0.0,G0009,,重复作案候选组,23
201610270034,2016,10,27,Pakistan,Federally Administered Tribal Areas,Khadizai,3,14,6,0,Unknown,0.4089995982324672,0.0,4.0,G0013,,重复作案候选组,18
201610270035,2016,10,27,Pakistan,Khyber Pakhtunkhwa,Kot Najibullah,7,15,8,0,Unknown,0.687293552494435,0.0,0.0,G0013,,重复作案候选组,30
201610270036,2016,10,27,Turkey,Diyarbakir,Hani district,3,4,6,0,Kurdistan Workers' Party (PKK),0.50429947582732,2.0,2.0,G0009,,重复作案候选组,29
201610270037,2016,10,27,Turkey,Hakkari,Cukurca district,3,4,6,0,Kurdistan Workers' Party (PKK),0.3235018142122418,1.0,0.0,G0009,,重复作案候选组,31
201610270038,2016,10,27,Turkey,Hakkari,Cukurca district,3,4,6,0,Unknown,0.2940039861082563,0.0,1.0,G0009,,重复作案候选组,29
201610270039,2016,10,27,Turkey,Agri,Gurbulak,3,21,6,0,Kurdistan Workers' Party (PKK),0.7828679969512273,0.0,0.0,G0009,,重复作案候选组,15
201610270040,2016,10,27,Somalia,Lower Shebelle,Lambar 50,2,4,6,0,Al-Shabaab,0.2447172640096008,,,G0017,,重复作案候选组,43
201610270041,2016,10,27,Somalia,Lower Shebelle,Unknown,2,17,5,0,Al-Shabaab,0.4373172711096262,4.0,0.0,G0017,,重复作案候选组,40
201610270044,2016,10,27,Thailand,Narathiwat,Lamphu,2,2,5,0,Unknown,0.2542038512408258,1.0,0.0,G0016,,重复作案候选组,38
201610270045,2016,10,27,Somalia,Bakool,Tayeeglow,6,14,13,0,Al-Shabaab,0.3328919485856557,2.0,0.0,G0017,,重复作案候选组,43
201610270048,2016,10,27,Central African Republic,Ouaka,Grimari,2,14,5,0,Union for Peace in Central Africa (UPC),0.755497615880575,10.0,12.0,G0018,,重复作案候选组,13
201610270049,2016,10,27,India,Jammu and Kashmir,Sondipora,7,8,8,0,Unknown,0.6749846117958698,0.0,0.0,G0027,,重复作案候选组,28
201610270050,2016,10,27,Nigeria,Kaduna,Kaninkon,2,14,5,0,Fulani extremists,0.7671603248580032,2.0,0.0,G0015,,重复作案候选组,30
201610270051,2016,10,27,Nigeria,Kaduna,Kaninkon,2,14,5,0,Fulani extremists,0.7671603248580032,2.0,0.0,G0015,,重复作案候选组,30
201610270052,2016,10,27,Nigeria,Kaduna,Kaninkon,1,2,5,0,Fulani extremists,0.7477661578086596,2.0,0.0,G0015,,重复作案候选组,32
201610270053,2016,10,27,Nigeria,Kaduna,Kaninkon,2,14,5,0,Fulani extremists,0.7671657068742489,1.0,0.0,G0015,,重复作案候选组,31
201610270054,2016,10,27,Iraq,Baghdad,Baghdad,3,14,6,0,Unknown,0.5096710430525975,1.0,5.0,G0004,4.0,重复作案候选组,17
201610270055,2016,10,27,Iraq,Al Anbar,Rutbah,3,15,6,0,Popular Mobilization Forces (Iraq),0.8379977859076866,0.0,0.0,G0041,,重复作案候选组,15
201610270056,2016,10,27,Iraq,Al Anbar,Rutbah,6,14,13,0,Popular Mobilization Forces (Iraq),0.2839416333133916,,,G0041,,重复作案候选组,17
201610270059,2016,10,27,Egypt,North Sinai,Al-Kharasin,3,14,6,0,Unknown,0.5479055266563005,3.0,2.0,G0011,,重复作案候选组,29
201610270061,2016,10,27,Egypt,North Sinai,Unknown,3,20,6,0,Unknown,0.1927555276001213,0.0,0.0,G0011,,重复作案候选组,19
201610270062,2016,10,27,Nigeria,Borno,Gamboru,3,4,6,0,Unknown,0.2898970583169232,0.0,1.0,G0005,5.0,重复作案候选组,12
201610270063,2016,10,27,Afghanistan,Jawzjan,Darzab district,6,14,9,0,Khorasan Chapter of the Islamic State,0.1675334512889417,1.0,0.0,G0012,,重复作案候选组,23
201610270064,2016,10,27,India,Assam,Tangla,2,1,5,0,National Democratic Front of Bodoland (NDFB),0.1711973417778141,0.0,0.0,G0025,,重复作案候选组,11
201610270065,2016,10,27,Philippines,Zamboanga del Sur,Gunicolay,2,4,5,0,Unknown,0.2611348970691685,1.0,0.0,G0008,,重复作案候选组,24
201610270101,2016,10,27,Bulgaria,Grad Sofia,Sofia,8,12,9,0,Unknown,0.1961602933587766,0.0,1.0,G0036,,重复作案候选组,5
201610280003,2016,10,28,Egypt,North Sinai,Sheikh Zuweid,3,20,6,0,Sinai Province of the Islamic State,0.1927555276001213,0.0,0.0,G0011,,重复作案候选组,21
201610280007,2016,10,28,Pakistan,Balochistan,Sui,3,14,6,0,Unknown,0.7460602440206412,0.0,3.0,G0014,,重复作案候选组,11
201610280008,2016,10,28,Afghanistan,Parwan,Shinwari district,2,2,6,0,Taliban,0.2252948193172103,0.0,0.0,G0002,2.0,重复作案候选组,29
201610280010,2016,10,28,Iraq,Baghdad,Baghdad,3,1,6,0,Unknown,0.5976551118005003,2.0,5.0,G0004,4.0,重复作案候选组,15
201610280011,2016,10,28,Iraq,Baghdad,Baghdad,3,1,6,0,Unknown,0.5242216908486285,1.0,6.0,G0004,4.0,重复作案候选组,16
201610280012,2016,10,28,Iraq,Saladin,Taji,3,17,6,0,Unknown,0.7945848794287009,2.0,4.0,G0004,4.0,重复作案候选组,24
201610280015,2016,10,28,Philippines,Basilan,Isabela,3,2,6,0,Abu Sayyaf Group (ASG),0.1869566035630918,0.0,0.0,G0008,,重复作案候选组,26
201610280016,2016,10,28,West Bank and Gaza Strip,West Bank,Ofra,2,4,9,0,Palestinian Extremists,0.1712305898324578,0.0,0.0,G0021,,重复作案候选组,29
201610280017,2016,10,28,India,Chhattisgarh,Biraguda,3,4,6,0,Maoists,0.3349680300926031,0.0,2.0,G0022,,重复作案候选组,22
201610280019,2016,10,28,India,Jammu and Kashmir,Kupwara district,2,4,5,0,Jaish-e-Mohammad (JeM),0.2712061605522504,1.0,0.0,G0027,,重复作案候选组,34
201610280024,2016,10,28,Afghanistan,Jawzjan,Unknown,8,8,8,0,Taliban,0.7092476997598726,0.0,,G0012,,重复作案候选组,21
201610280025,2016,10,28,India,Meghalaya,Dumnikura,6,14,5,0,Achik Songna An'pachakgipa Kotok (ASAK),0.2853734438035973,0.0,0.0,G0025,,重复作案候选组,17
201610280029,2016,10,28,India,Jammu and Kashmir,Verinag,7,8,8,0,Unknown,0.6749846117958698,0.0,0.0,G0027,,重复作案候选组,36
201610280030,2016,10,28,Nigeria,Edo,Unknown,3,21,6,0,Unknown,0.778758963494818,0.0,0.0,G0015,,重复作案候选组,12
201610280031,2016,10,28,Syria,Lattakia,Qardaha,3,14,6,0,Muslim extremists,0.5044629816391399,1.0,3.0,G0007,,重复作案候选组,21
201610280032,2016,10,28,Syria,Lattakia,Jableh,3,4,6,0,Muslim extremists,0.4367797755756185,0.0,3.0,G0007,,重复作案候选组,16
201610280037,2016,10,28,Central African Republic,Ouaka,Bambari,2,3,5,0,Unknown,0.5205260001201141,10.0,0.0,G0018,,重复作案候选组,8
201610280038,2016,10,28,Central African Republic,Ouaka,Bambari,9,7,13,0,Anti-Balaka Militia,0.265543174142284,0.0,1.0,G0018,,重复作案候选组,11
201610280046,2016,10,29,Mozambique,Manica,Manica district,6,14,5,0,Mozambique National Resistance Movement (MNR),0.1932462208770788,0.0,1.0,G0039,,重复作案候选组,20
201610280047,2016,10,28,India,Jammu and Kashmir,Pulwama,3,3,6,0,Unknown,0.2448758006384031,0.0,0.0,G0027,,重复作案候选组,38
201610280048,2016,10,28,India,Jammu and Kashmir,Srinagar,7,14,8,0,Unknown,0.6889419146628444,0.0,0.0,G0027,,重复作案候选组,26
201610280049,2016,10,28,India,Bihar,Muzaffarpur,2,2,5,0,Unknown,0.234777844690143,0.0,1.0,G0024,,重复作案候选组,18
201610280050,2016,10,28,Somalia,Gedo,Bardere,9,4,13,0,Al-Shabaab,0.4058121693790392,4.0,0.0,G0017,,重复作案候选组,29
201610280052,2016,10,28,Nigeria,Nasarawa,Obi district,2,3,5,0,Unknown,0.2850591975748836,1.0,0.0,G0015,,重复作案候选组,11
201610280053,2016,10,28,India,Jammu and Kashmir,Sangam Bijbehara,2,14,5,0,Unknown,0.2754981991258302,1.0,0.0,G0027,,重复作案候选组,31
201610290001,2016,10,29,Libya,Benghazi,Benghazi,3,14,6,0,Unknown,0.7626494253103717,4.0,14.0,G0010,,重复作案候选组,16
201610290002,2016,10,29,Yemen,Adan,Aden,3,1,6,0,Houthi extremists (Ansar Allah),0.7903358924419887,0.0,5.0,G0006,,重复作案候选组,15
201610290005,2016,10,29,Egypt,North Sinai,Gora,3,4,6,0,Sinai Province of the Islamic State,0.7910328155924417,2.0,4.0,G0011,,重复作案候选组,39
201610290006,2016,10,29,Egypt,North Sinai,Rafah,2,3,5,0,Sinai Province of the Islamic State,0.3039829007395538,0.0,1.0,G0011,,重复作案候选组,23
201610290007,2016,10,29,Egypt,North Sinai,Rafah,2,3,5,0,Sinai Province of the Islamic State,0.3039829007395538,0.0,1.0,G0011,,重复作案候选组,23
201610290009,2016,10,29,Afghanistan,Kandahar,Tiri Hada,1,3,6,0,Unknown,0.7458188798734431,1.0,3.0,G0002,2.0,重复作案候选组,28
201610290010,2016,10,28,Afghanistan,Helmand,Aynak,3,14,6,0,Unknown,0.7460570424104589,1.0,5.0,G0012,,重复作案候选组,20
201610290014,2016,10,29,Pakistan,Balochistan,Nasirabad district,3,20,6,0,Unknown,0.1761575589864727,0.0,0.0,G0014,,重复作案候选组,16
201610290016,2016,10,29,Somalia,Lower Shebelle,Bulo Marer,3,4,6,0,Al-Shabaab,0.2560049091811743,0.0,,G0017,,重复作案候选组,33
201610290017,2016,10,29,Afghanistan,Jawzjan,Shibirghan,3,14,6,0,Unknown,0.3111958196409249,1.0,0.0,G0012,,重复作案候选组,24
201610290018,2016,10,29,India,Manipur,Imphal,3,14,6,0,Unknown,0.7460639687531858,0.0,0.0,G0025,,重复作案候选组,11
201610290019,2016,10,29,West Bank and Gaza Strip,West Bank,Karmei Tzur,2,14,5,0,Palestinian Extremists,0.1891496480923546,0.0,0.0,G0021,,重复作案候选组,33
201610290020,2016,10,29,Pakistan,Federally Administered Tribal Areas,Khazina,3,14,6,0,Unknown,0.3450887383327099,1.0,1.0,G0013,,重复作案候选组,28
201610290021,2016,10,29,Turkey,Hakkari,Cukurca district,3,4,6,0,Kurdistan Workers' Party (PKK),0.6340341688784557,3.0,5.0,G0009,,重复作案候选组,29
201610290022,2016,10,29,Turkey,Hatay,Unknown,3,4,6,0,Unknown,0.2940039861082563,0.0,1.0,G0007,,重复作案候选组,18
201610290023,2016,10,29,Somalia,Lower Juba,Afmadow,6,14,13,0,Al-Shabaab,0.2092741653831419,,,G0017,,重复作案候选组,40
201610290024,2016,10,29,Turkey,Aydin,Aydin,1,2,5,0,Unknown,0.2036567723576535,0.0,1.0,G0036,,重复作案候选组,4
201610290030,2016,10,29,Nigeria,Borno,Maiduguri,3,14,6,0,Boko Haram,0.7993936535595491,5.0,11.0,G0005,5.0,重复作案候选组,13
201610290031,2016,10,29,Nigeria,Borno,Maiduguri,3,1,6,0,Boko Haram,0.8305369997490717,3.0,0.0,G0005,5.0,重复作案候选组,11
201610290033,2016,10,29,Nigeria,Kogi,Lokoja,1,14,5,0,Fulani extremists,0.7146855568219798,1.0,0.0,G0015,,重复作案候选组,16
201610290034,2016,10,29,Thailand,Narathiwat,Rangae,2,2,5,0,Unknown,0.2247074745753768,0.0,1.0,G0016,,重复作案候选组,36
201610290035,2016,10,29,Pakistan,Balochistan,Dalbandin,3,20,6,0,Unknown,0.1761575589864727,0.0,0.0,G0014,,重复作案候选组,8
201610290037,2016,10,29,Syria,Aleppo,Aleppo,3,14,6,0,Unknown,0.4621887761415415,0.0,6.0,G0007,,重复作案候选组,31
201610290041,2016,10,29,Egypt,North Sinai,Sheikh Zuweid,9,4,13,0,Unknown,0.2879430414755438,0.0,2.0,G0011,,重复作案候选组,28
201610290042,2016,10,29,Egypt,North Sinai,Bir Lahfan,2,3,5,0,Unknown,0.3230590839058779,1.0,1.0,G0011,,重复作案候选组,26
201610290043,2016,10,29,Cameroon,Extreme-North,Kangarawa,3,14,6,0,Boko Haram,0.7912105928333033,3.0,3.0,G0005,5.0,重复作案候选组,30
201610290044,2016,10,29,India,Jammu and Kashmir,Ashmuqam,7,8,8,0,Unknown,0.6749846117958698,0.0,0.0,G0027,,重复作案候选组,31
201610290048,2016,10,29,Yemen,Marib,Marib,3,14,6,0,Houthi extremists (Ansar Allah),0.2248464643606596,0.0,0.0,G0006,,重复作案候选组,28
201610290084,2016,10,29,Libya,Sabha,Sabha,7,21,11,0,Unknown,0.7691021607938394,0.0,0.0,G0010,,重复作案候选组,7
201610290085,2016,10,28,South Sudan,Gbudwe,Yambio,6,7,5,0,Sudan People's Liberation Movement in Opposition (SPLM-IO),0.1500341889030674,,,G0018,,重复作案候选组,13
201610290086,2016,10,29,Niger,Agadez,Agadez,1,14,5,0,Unknown,0.6751201965786129,0.0,4.0,G0078,,重复作案候选组,1
201610290087,2016,10,29,India,Manipur,Moreh,2,1,5,0,Unknown,0.308034989692582,1.0,1.0,G0025,,重复作案候选组,26
201610300003,2016,10,30,Egypt,North Sinai,Sheikh Zuweid,2,4,5,0,Unknown,0.2878041936971471,1.0,0.0,G0011,,重复作案候选组,23
201610300008,2016,10,30,Egypt,North Sinai,Unknown,3,4,6,0,Unknown,0.2205546780696898,0.0,0.0,G0011,,重复作案候选组,27
201610300010,2016,10,30,Iraq,Baghdad,Baghdad,3,1,6,0,Unknown,0.6262557081291987,2.0,7.0,G0004,4.0,重复作案候选组,18
201610300011,2016,10,30,Iraq,Baghdad,Baghdad,3,14,6,0,Unknown,0.6903536075108629,3.0,10.0,G0004,4.0,重复作案候选组,18
201610300012,2016,10,29,Iraq,Baghdad,Baghdad,3,1,6,0,Unknown,0.292085583696014,0.0,,G0004,4.0,重复作案候选组,19
201610300014,2016,10,29,Iraq,Nineveh,Mosul,6,4,13,0,Islamic State of Iraq and the Levant (ISIL),0.5249299775533184,40.0,0.0,G0004,4.0,重复作案候选组,25
201610300016,2016,10,30,West Bank and Gaza Strip,West Bank,Bayt Umar,8,3,10,0,Palestinian Extremists,0.7328933662973461,0.0,3.0,G0021,,重复作案候选组,33
201610300017,2016,10,30,Afghanistan,Baghlan,Baghlani Jadid district,3,14,6,0,Taliban,0.7460560864792114,7.0,1.0,G0002,2.0,重复作案候选组,23
201610300018,2016,10,30,Turkey,Mardin,Kiziltepe district,3,14,6,0,Kurdistan Workers' Party (PKK),0.3967584919349144,0.0,3.0,G0009,,重复作案候选组,28
201610300019,2016,10,30,Turkey,Hakkari,Cukurca district,3,4,6,0,Kurdistan Workers' Party (PKK),0.3573946338545304,1.0,1.0,G0009,,重复作案候选组,28
201610300020,2016,10,30,Afghanistan,Kunar,Asadabad,3,20,6,0,Unknown,0.1761575589864727,0.0,0.0,G0002,2.0,重复作案候选组,28
201610300021,2016,10,30,Turkey,Diyarbakir,Diyarbakir,2,3,6,0,Kurdistan Workers' Party (PKK),0.7811130490302716,0.0,2.0,G0009,,重复作案候选组,32
201610300022,2016,10,30,Saudi Arabia,Eastern,Qatif,2,3,5,0,Unknown,0.3230590839058779,1.0,1.0,G0043,,重复作案候选组,16
201610300024,2016,10,30,Syria,Aleppo,Aleppo,3,4,2,0,Al-Nusrah Front,0.5135194429916422,0.0,35.0,G0007,,重复作案候选组,19
201610300025,2016,10,30,Afghanistan,Kabul,Qarabagh,3,20,6,0,Taliban,0.2157140473827506,0.0,0.0,G0002,2.0,重复作案候选组,29
201610300026,2016,10,30,Afghanistan,Kandahar,Unknown,3,3,6,0,Unknown,0.2343562808820934,0.0,0.0,G0002,2.0,重复作案候选组,15
201610300027,2016,10,29,Afghanistan,Kandahar,Bagh-Pai,3,14,6,0,Unknown,0.7460595870521259,1.0,2.0,G0002,2.0,重复作案候选组,13
201610300029,2016,10,30,Nigeria,Borno,Maiduguri,3,14,6,0,Boko Haram,0.2497771757158344,0.0,0.0,G0005,5.0,重复作案候选组,13
201610300030,2016,10,30,Philippines,Nueva Ecija,Santo Tomas North,1,2,5,0,Unknown,0.1769883995853439,0.0,1.0,G0033,,重复作案候选组,30
201610300032,2016,10,30,Iraq,Diyala,Zataria,3,14,6,0,Unknown,0.6450931852205184,2.0,9.0,G0004,4.0,重复作案候选组,28
201610300033,2016,10,30,Iraq,Baghdad,Baghdad,3,19,6,0,Unknown,0.7668340285291046,0.0,6.0,G0004,4.0,重复作案候选组,19
201610300034,2016,10,30,India,Kerala,Pooniam,3,3,6,0,Bharatiya Janata Party,0.7431343149822508,0.0,0.0,G0037,,重复作案候选组,19
201610300035,2016,10,30,India,Jammu and Kashmir,Kabamarg,7,8,8,0,Unknown,0.6749846117958698,0.0,0.0,G0027,,重复作案候选组,34
201610300037,2016,10,31,India,Jammu and Kashmir,Mihrama,7,8,8,0,Unknown,0.6749846117958698,0.0,0.0,G0027,,重复作案候选组,27
201610300038,2016,10,30,Mozambique,Sofala,Nhamapadza,1,22,5,0,Unknown,0.2658463189277491,1.0,0.0,G0039,,重复作案候选组,23
201610300039,2016,10,30,Syria,Aleppo,Aleppo,3,7,6,0,Unknown,0.7533122114004658,0.0,0.0,G0007,,重复作案候选组,13
201610300057,2016,10,30,India,Odisha,Kalahandi district,1,2,9,0,Maoists,0.3385929875088027,1.0,0.0,G0022,,重复作案候选组,21
201610300058,2016,10,30,Colombia,Narino,Buenavista,3,4,6,0,National Liberation Army of Colombia (ELN),0.305470734389447,1.0,0.0,G0030,,重复作案候选组,5
201610310011,2016,10,31,Egypt,North Sinai,Bir Main,3,3,6,0,Unknown,0.7597273696012331,1.0,2.0,G0011,,重复作案候选组,35
201610310012,2016,10,31,Egypt,North Sinai,Arish,2,4,5,0,Unknown,0.2878041936971471,1.0,0.0,G0011,,重复作案候选组,23
201610310015,2016,10,31,Iraq,Babil,Latifiyah,3,14,6,0,Unknown,0.4171369458649827,2.0,0.0,G0004,4.0,重复作案候选组,24
201610310016,2016,10,31,Iraq,Saladin,Mushahidah,3,4,6,0,Unknown,0.4558568336465512,1.0,3.0,G0004,4.0,重复作案候选组,27
201610310017,2016,10,31,Iraq,Baghdad,Baghdad,3,14,6,0,Unknown,0.5557500921413572,1.0,9.0,G0004,4.0,重复作案候选组,18
201610310018,2016,10,31,Iraq,Diyala,Wihdah,3,14,6,0,Unknown,0.5484866784059804,1.0,8.0,G0004,4.0,重复作案候选组,23
201610310019,2016,10,31,Iraq,Baghdad,Baghdad,3,14,6,0,Unknown,0.7126233114522926,3.0,18.0,G0004,4.0,重复作案候选组,18
201610310023,2016,10,31,India,Chhattisgarh,Puswada,6,3,13,0,Maoists,0.1250818927130373,,,G0022,,重复作案候选组,32
201610310024,2016,10,31,Turkey,Hakkari,Daglica,9,4,13,0,Kurdistan Workers' Party (PKK),0.4224132087677213,3.0,1.0,G0009,,重复作案候选组,34
201610310026,2016,10,17,Afghanistan,Badghis,Qadis,1,2,5,0,Taliban,0.2561115547067499,1.0,0.0,G0012,,重复作案候选组,22
201610310027,2016,10,31,Thailand,Pattani,Prachan,7,2,8,0,Unknown,0.7119600361608515,0.0,0.0,G0016,,重复作案候选组,35
201610310028,2016,10,31,Thailand,Pattani,Phongsatar,7,2,8,0,Unknown,0.7119600361608515,0.0,0.0,G0016,,重复作案候选组,38
201610310029,2016,10,31,Philippines,Zamboanga del Norte,Nabilid,1,2,5,0,Unknown,0.1769883995853439,0.0,1.0,G0008,,重复作案候选组,23
201610310030,2016,10,31,Nigeria,Delta,Ethiope East district,3,21,6,0,Unknown,0.2082831620459426,0.0,0.0,G0015,,重复作案候选组,27
201610310032,2016,10,31,Pakistan,Punjab,Harunabad,2,8,5,0,Unknown,0.2320466247802968,0.0,1.0,G0013,,重复作案候选组,6
201610310034,2016,10,31,Democratic Republic of the Congo,North Kivu,Kitevya,2,14,9,0,Allied Democratic Forces (ADF),0.7091332003564257,6.0,2.0,G0018,,重复作案候选组,29
201610310036,2016,10,31,India,Jammu and Kashmir,Kapran,7,3,8,0,Unknown,0.6860122608919094,0.0,0.0,G0027,,重复作案候选组,30
201610310037,2016,10,31,Russia,Moscow,Moscow,3,19,6,0,Unknown,0.2018172458659695,0.0,0.0,G0068,,重复作案候选组,2
201610310073,2016,10,31,South Sudan,Gbudwe,Yambio,6,3,5,0,Unknown,0.7561115139753036,,,G0018,,重复作案候选组,17
201610310074,2016,10,31,India,Jammu and Kashmir,Unknown,7,14,8,0,Unknown,0.6889419146628444,0.0,0.0,G0027,,重复作案候选组,20
201611010003,2016,11,1,Iraq,Baghdad,Baghdad,3,14,6,0,Unknown,0.5382720375235113,1.0,7.0,G0004,4.0,重复作案候选组,17
201611010004,2016,11,1,Iraq,Baghdad,Baghdad,3,1,6,0,Unknown,0.5976551118005003,2.0,5.0,G0004,4.0,重复作案候选组,19
201611010005,2016,11,1,Iraq,Diyala,Al-Qalah,3,14,6,0,Unknown,0.3277938527858216,1.0,0.0,G0004,4.0,重复作案候选组,24
201611010006,2016,11,1,Iraq,Diyala,Nahrawan,3,14,6,0,Unknown,0.6149227692495867,2.0,6.0,G0004,4.0,重复作案候选组,22
201611010007,2016,11,1,Iraq,Baghdad,Baghdad,3,14,6,0,Unknown,0.5382720375235113,1.0,7.0,G0004,4.0,重复作案候选组,17
201611010008,2016,11,1,Iraq,Kirkuk,Hawijah district,3,14,6,0,Unknown,0.7058076159845489,4.0,9.0,G0004,4.0,重复作案候选组,41
201611010009,2016,11,2,Iraq,Nineveh,Tal Afar,6,3,13,0,Islamic State of Iraq and the Levant (ISIL),0.2817093155229118,,,G0004,4.0,重复作案候选组,41
201611010010,2016,11,1,Afghanistan,Parwan,Sayd Khel district,3,14,6,0,Unknown,0.7460570402903239,7.0,0.0,G0002,2.0,重复作案候选组,24
201611010013,2016,11,1,Afghanistan,Nangarhar,Bihsud district,3,3,6,0,Unknown,0.7758058462021177,0.0,1.0,G0002,2.0,重复作案候选组,31
201611010015,2016,11,1,Indonesia,Yogyakarta,Sumberagung,3,1,6,0,Unknown,0.7346362025925297,0.0,0.0,G0046,,重复作案候选组,6
201611010017,2016,11,1,Yemen,Shabwah,Ataq,3,21,6,0,Unknown,0.7828679969512273,0.0,0.0,G0006,,重复作案候选组,15
201611010020,2016,11,1,Nigeria,Borno,Gubio,3,20,6,0,Boko Haram,0.257242727351574,0.0,0.0,G0005,5.0,重复作案候选组,10
201611010022,2016,10,31,Pakistan,Khyber Pakhtunkhwa,Makkikhel,2,4,5,0,Unknown,0.1682598931877361,0.0,0.0,G0013,,重复作案候选组,21
201611010024,2016,11,1,Afghanistan,Parwan,Shinwari,3,14,6,0,Taliban,0.2478049841432889,0.0,0.0,G0002,2.0,重复作案候选组,26
201611010031,2016,11,1,Egypt,North Sinai,Al-Kuntilla,3,3,6,0,Unknown,0.7924000719868338,1.0,2.0,G0011,,重复作案候选组,18
201611010032,2016,11,1,Ghana,Ashanti,Kumasi,3,2,6,0,Unknown,0.2095176874213609,0.0,0.0,G0165,,单件线索,0
201611010080,2016,11,1,Afghanistan,Uruzgan,Unknown,6,14,13,0,Taliban,0.7276903535121256,,,G0002,2.0,重复作案候选组,32
201611010083,2016,10,29,Somalia,Bakool,Tayeeglow district,9,14,13,0,Al-Shabaab,0.3887063565821785,3.0,0.0,G0017,,重复作案候选组,32
201611010084,2016,11,1,Iraq,Baghdad,Baghdad,1,2,13,0,Unknown,0.1509099350427395,0.0,0.0,G0004,4.0,重复作案候选组,22
201611010085,2016,11,1,Egypt,North Sinai,Arish,6,14,13,0,Sinai Province of the Islamic State,0.2079935726876543,1.0,0.0,G0011,,重复作案候选组,25
201611010087,2016,11,1,Pakistan,Khyber Pakhtunkhwa,Peshawar,3,20,6,0,Unknown,0.1761575589864727,0.0,0.0,G0013,,重复作案候选组,13
201611010088,2016,11,1,India,Bihar,Bhagalpur,2,3,5,0,Unknown,0.2430713084066688,0.0,1.0,G0024,,重复作案候选组,16
201611010089,2016,11,1,Egypt,North Sinai,Unknown,2,4,5,0,Unknown,0.2878041936971471,1.0,0.0,G0011,,重复作案候选组,42
201611010090,2016,11,1,Colombia,Cauca,Paletara,6,8,5,0,National Liberation Army of Colombia (ELN),0.1315087749181449,,,G0030,,重复作案候选组,19
201611020002,2016,11,2,Thailand,Songkhla,Chana,3,1,6,0,Separatists,0.734625135592613,2.0,0.0,G0016,,重复作案候选组,36
201611020003,2016,11,2,Thailand,Pattani,Ban Kampong Ta Rong,2,4,5,0,Separatists,0.2611348970691685,1.0,0.0,G0016,,重复作案候选组,35
201611020004,2016,11,2,Thailand,Songkhla,Ban Phra Put,3,1,6,0,Separatists,0.7789358766534981,3.0,0.0,G0016,,重复作案候选组,36
201611020005,2016,11,3,Thailand,Songkhla,Thepha district,3,1,6,0,Unknown,0.7346296639184983,0.0,2.0,G0016,,重复作案候选组,33
201611020006,2016,11,2,Thailand,Pattani,Ban Ja Bang To Ku,2,4,5,0,Unknown,0.2025041103336635,0.0,0.0,G0016,,重复作案候选组,43
201611020007,2016,11,2,Thailand,Pattani,Talubo,7,21,5,0,Unknown,0.6745894479632949,0.0,0.0,G0016,,重复作案候选组,34
201611020008,2016,11,2,Thailand,Narathiwat,Kayo Mati,3,20,6,0,Unknown,0.2056446748533366,0.0,0.0,G0016,,重复作案候选组,41
201611020009,2016,11,2,Thailand,Pattani,Tro Bon,2,3,5,0,Unknown,0.2038667131197475,0.0,0.0,G0016,,重复作案候选组,30
201611020010,2016,11,2,Thailand,Narathiwat,Narathiwat,7,21,5,0,Unknown,0.6745894479632949,0.0,0.0,G0016,,重复作案候选组,43
201611020012,2016,11,2,Libya,Murzuq,Traghen,6,2,5,0,Unknown,0.1522362313581102,0.0,0.0,G0010,,重复作案候选组,7
