point_key,latitude_deg,longitude_deg,height_agl_m,radar_turbulence_index,radar_uncertainty,radar_coverage,contributing_radars
32.3539_118.4258,32.3539,118.4258,200.0,0.35699245949816416,0.4817424581001654,0.5478011410033788,2
32.3539_118.4258,32.3539,118.4258,250.0,0.3831462355259619,0.42866950987254354,0.677581978062807,3
32.3539_118.4258,32.3539,118.4258,300.0,0.39302189046693975,0.39917021068913416,0.771296244174003,3
32.3539_118.4258,32.3539,118.4258,350.0,0.3829012835311935,0.3771158628034792,0.8387287069375741,3
32.3539_118.4258,32.3539,118.4258,400.0,0.3917118755093964,0.3650889329263305,0.8804862686005375,3
32.3539_118.4258,32.3539,118.4258,450.0,0.40137509730107457,0.35787880353900964,0.904250190182388,3
32.3539_118.4258,32.3539,118.4258,500.0,0.4110983054660044,0.35375061817391323,0.9162800620890793,3
32.3539_118.4258,32.3539,118.4258,550.0,0.4203550809920166,0.352798643581568,0.9185930033976779,3
32.3539_118.4258,32.3539,118.4258,600.0,0.43029362837182195,0.35442962604279704,0.9147690146836831,3
32.3539_118.4258,32.3539,118.4258,650.0,0.4385074687259837,0.35826121351042367,0.9053631546104052,3
32.3539_118.4258,32.3539,118.4258,700.0,0.4430958917821723,0.36282631785963493,0.892975939197723,3
32.3539_118.4258,32.3539,118.4258,750.0,0.44198640402691886,0.36574205866069,0.8805516298504795,3
32.3539_118.4258,32.3539,118.4258,800.0,0.43923294133375906,0.364789429152791,0.8710524138795783,3
32.3539_118.4258,32.3539,118.4258,850.0,0.44837061156554453,0.3599246329617976,0.8675768050618198,3
32.3539_118.4258,32.3539,118.4258,900.0,0.473734535990186,0.3514487959679298,0.8674220641177977,3
32.3539_118.4258,32.3539,118.4258,950.0,0.5116617221532574,0.3381063927145719,0.8704289881111833,3
32.3539_118.4258,32.3539,118.4258,1000.0,0.5440566322337136,0.3247474391122481,0.8723856490083916,3
32.3539_118.4258,32.3539,118.4258,1050.0,0.5684063302369415,0.3141153833135706,0.8709326869422502,3
32.3539_118.4258,32.3539,118.4258,1100.0,0.5809535152384329,0.31022253442508946,0.8670026209540704,3
32.3539_118.4258,32.3539,118.4258,1150.0,0.5859160231515367,0.3137996052397111,0.8598147823753618,3
32.3539_118.4258,32.3539,118.4258,1200.0,0.5869655257277331,0.3266908613881831,0.8537832991907294,3
32.3539_118.4258,32.3539,118.4258,1250.0,0.5900148824851895,0.3478077688167875,0.847434967631345,3
32.3539_118.4258,32.3539,118.4258,1300.0,0.5988338593889705,0.3710448832194577,0.8430125387463829,3
32.3539_118.4258,32.3539,118.4258,1350.0,0.6081509930010975,0.38922825126188604,0.8384405648233921,3
32.3539_118.4258,32.3539,118.4258,1400.0,0.5976806199114145,0.3983508112761517,0.8323057384399573,3
32.3539_118.4258,32.3539,118.4258,1450.0,0.543357163695948,0.39237836473414667,0.8231884160927345,3
32.3539_118.4258,32.3539,118.4258,1500.0,0.5081221902299691,0.3742778375061489,0.8131365439853264,3
32.3539_118.4258,32.3539,118.4258,1550.0,0.5048807970305311,0.35640819942792096,0.8006191237518404,3
32.3539_118.4258,32.3539,118.4258,1600.0,0.5322639170286734,0.3422647914536091,0.7899068653454706,3
32.3539_118.4258,32.3539,118.4258,1650.0,0.5716626974693092,0.3275141086431906,0.7854128478809609,3
32.3539_118.4258,32.3539,118.4258,1700.0,0.6050334784906498,0.31220385862269173,0.7909923929650912,3
32.3539_118.4258,32.3539,118.4258,1750.0,0.6197043289052365,0.3043191608642764,0.8019564128246515,3
32.3539_118.4258,32.3539,118.4258,1800.0,0.6171865897916571,0.30602479488582085,0.814371085646136,3
32.3539_118.4258,32.3539,118.4258,1850.0,0.6025938659764314,0.315216566345305,0.8234711525110002,3
32.3539_118.4258,32.3539,118.4258,1900.0,0.5785624745381661,0.33026371784054026,0.8239821030702749,3
32.3539_118.4258,32.3539,118.4258,1950.0,0.5482590653476497,0.3487164209740371,0.8145477509512649,3
32.3539_118.4258,32.3539,118.4258,2000.0,0.5129624222602006,0.37102281905498924,0.7878332736709053,3
32.6600_118.9039,32.66,118.9039,0.0,0.7386288936068226,0.4335437274059136,0.1808893935485042,1
32.6600_118.9039,32.66,118.9039,50.0,0.7386288936068226,0.3763685961378505,0.2400226126848991,1
32.6600_118.9039,32.66,118.9039,100.0,0.7386288936068226,0.3395145123820419,0.29495939350579714,1
32.6600_118.9039,32.66,118.9039,150.0,0.725694615866915,0.3626350233447277,0.3425195662832159,1
32.6600_118.9039,32.66,118.9039,200.0,0.7144537550986747,0.3822557922469644,0.37175069175940945,1
32.6600_118.9039,32.66,118.9039,250.0,0.6940439340520372,0.42857363044187075,0.3833100633821608,1
32.6600_118.9039,32.66,118.9039,300.0,0.6583395468042669,0.5037027056144161,0.3791062273899195,1
32.6600_118.9039,32.66,118.9039,350.0,0.7373989408905084,0.523292183735913,0.3833704540833577,2
32.6600_118.9039,32.66,118.9039,400.0,0.7934565525238276,0.5162490269086819,0.38335659402688027,2
32.6600_118.9039,32.66,118.9039,450.0,0.8436823541349668,0.47088015193418015,0.397778936120316,2
32.6600_118.9039,32.66,118.9039,500.0,0.8610433574581203,0.43156442376512455,0.44191151587087063,2
32.6600_118.9039,32.66,118.9039,550.0,0.8568082176565118,0.4142409552543916,0.4995059858604529,2
32.6600_118.9039,32.66,118.9039,600.0,0.8305122369588518,0.42224186550499687,0.566474553475917,2
32.6600_118.9039,32.66,118.9039,650.0,0.7864735177971107,0.4459520680709116,0.6318347325395403,2
32.6600_118.9039,32.66,118.9039,700.0,0.7346202407566707,0.47159896329742174,0.6873565905779209,2
32.6600_118.9039,32.66,118.9039,750.0,0.6872580208953075,0.4905553390708677,0.7289330458956196,2
32.6600_118.9039,32.66,118.9039,800.0,0.6282067008987015,0.5088159741884528,0.7558141929837249,2
32.6600_118.9039,32.66,118.9039,850.0,0.6048014857848885,0.5137986478975014,0.7691571550558043,2
32.6600_118.9039,32.66,118.9039,900.0,0.5718314790241504,0.5199933206196672,0.7684921439322425,2
32.6600_118.9039,32.66,118.9039,950.0,0.5286721731866205,0.5257063561506573,0.7541116048470803,2
32.6600_118.9039,32.66,118.9039,1000.0,0.47405554685434276,0.5286058852568918,0.725980661395238,2
32.6600_118.9039,32.66,118.9039,1050.0,0.40738816314297893,0.5253248700438217,0.6846502850465743,2
32.6600_118.9039,32.66,118.9039,1100.0,0.33053782884547955,0.5118948844061857,0.6324031901072454,2
32.6600_118.9039,32.66,118.9039,1150.0,0.24827831227563374,0.48502528692323,0.5757689947174969,2
32.6600_118.9039,32.66,118.9039,1200.0,0.17062234908569077,0.44660291543392827,0.5179029719191507,2
32.6600_118.9039,32.66,118.9039,1250.0,0.024491417358425163,0.3077947318130384,0.4738213204153898,2
32.6600_118.9039,32.66,118.9039,1300.0,0.009947372845581996,0.29522812164477374,0.4405816443287284,2
32.6600_118.9039,32.66,118.9039,1350.0,0.0068565731011608,0.29791890174029534,0.4187616449149244,2
32.6600_118.9039,32.66,118.9039,1400.0,0.013121686722034325,0.30895805346136784,0.420829319584593,2
32.6600_118.9039,32.66,118.9039,1450.0,0.022583626033794085,0.31949316290093094,0.44000179505118486,2
32.6600_118.9039,32.66,118.9039,1500.0,0.034918408306193166,0.32896180324908086,0.47568033572279655,2
32.6600_118.9039,32.66,118.9039,1550.0,0.0493857912345037,0.33891123359271497,0.5197302551673949,2
32.6600_118.9039,32.66,118.9039,1600.0,0.06315309354200295,0.34530595479761245,0.57093124730441,2
32.6600_118.9039,32.66,118.9039,1650.0,0.0762715321059692,0.3530926626525663,0.6132644543220134,2
32.6600_118.9039,32.66,118.9039,1700.0,0.0888312754703491,0.3638191663452417,0.6396762011417523,2
32.6600_118.9039,32.66,118.9039,1750.0,0.10163091980617998,0.3793716309056341,0.645656223365151,2
32.6600_118.9039,32.66,118.9039,1800.0,0.11576459509027198,0.40191969870030486,0.628533017702267,2
32.6600_118.9039,32.66,118.9039,1850.0,0.13225405740490453,0.4341482045308114,0.5868043781121997,2
32.6600_118.9039,32.66,118.9039,1900.0,0.15318650315648538,0.4818292521248973,0.5197589481951057,2
32.6600_118.9039,32.66,118.9039,1950.0,0.1752340720239233,0.5459316716464266,0.43403984280809915,2
32.6600_118.9039,32.66,118.9039,2000.0,0.19987149585232317,0.6389663885358576,0.33675186401376056,2
32.1144_118.3408,32.1144,118.3408,50.0,0.6516452773837194,1.0678010029628782,0.029441471234132655,1
32.1144_118.3408,32.1144,118.3408,100.0,0.6533952707648613,0.7428914737686491,0.08817185260543825,2
32.1144_118.3408,32.1144,118.3408,150.0,0.6484545084408363,0.5540550894247048,0.16990208573253895,2
32.1144_118.3408,32.1144,118.3408,200.0,0.6474753533913986,0.4336183481604384,0.27688689043942116,2
32.1144_118.3408,32.1144,118.3408,250.0,0.646298467224174,0.3549895777874684,0.408049011433671,2
32.1144_118.3408,32.1144,118.3408,300.0,0.6449182465269395,0.3037337414892957,0.5453308957829849,2
32.1144_118.3408,32.1144,118.3408,350.0,0.6433472913817645,0.27085750788674345,0.6677118828684254,2
32.1144_118.3408,32.1144,118.3408,400.0,0.6257970721758979,0.2609263684992044,0.7695007220118785,3
32.1144_118.3408,32.1144,118.3408,450.0,0.6149852223134383,0.25610650425885473,0.8347213331437087,3
32.1144_118.3408,32.1144,118.3408,500.0,0.6004452662258716,0.2594583382883956,0.8739882360700801,3
32.1144_118.3408,32.1144,118.3408,550.0,0.5819281491457035,0.26868162890238423,0.8941069110406062,3
32.1144_118.3408,32.1144,118.3408,600.0,0.5568661996716938,0.28198480095021183,0.9020152604041156,3
32.1144_118.3408,32.1144,118.3408,650.0,0.5266791524163643,0.2977103898887518,0.8994598511977394,3
32.1144_118.3408,32.1144,118.3408,700.0,0.4894404183706628,0.3140102521324555,0.8900390743317066,3
32.1144_118.3408,32.1144,118.3408,750.0,0.4501926319160468,0.32751287041019866,0.8783706009974298,3
32.1144_118.3408,32.1144,118.3408,800.0,0.42303469259380905,0.3344446568100951,0.8673411396812369,3
32.1144_118.3408,32.1144,118.3408,850.0,0.41782597022870094,0.33202431843594016,0.8615441956076848,3
32.1144_118.3408,32.1144,118.3408,900.0,0.42616832098558866,0.3205387090781836,0.8626137566205403,3
32.1144_118.3408,32.1144,118.3408,950.0,0.4399373648810781,0.31010139721233093,0.8689683205731739,3
32.1144_118.3408,32.1144,118.3408,1000.0,0.4611434018514503,0.31039990314186255,0.8769812273947936,3
32.1144_118.3408,32.1144,118.3408,1050.0,0.49303055103720433,0.3211931208614664,0.8837435446503641,3
32.1144_118.3408,32.1144,118.3408,1100.0,0.5321696578094869,0.3368983508714078,0.8860130428465985,3
32.1144_118.3408,32.1144,118.3408,1150.0,0.5694011816410809,0.3489640135866611,0.8833639213889161,3
32.1144_118.3408,32.1144,118.3408,1200.0,0.622341702635432,0.3614437513574507,0.8733267408341974,3
32.1144_118.3408,32.1144,118.3408,1250.0,0.6338127383122132,0.3671950832476929,0.8587759896190336,3
32.1144_118.3408,32.1144,118.3408,1300.0,0.6446117691724854,0.37502045168468784,0.8413334989324737,3
32.1144_118.3408,32.1144,118.3408,1350.0,0.6484469558966457,0.3837201971019515,0.825342250496149,3
32.1144_118.3408,32.1144,118.3408,1400.0,0.6400945831203317,0.3919595662359091,0.8189228290128261,3
32.1144_118.3408,32.1144,118.3408,1450.0,0.6216392724939371,0.39786427727802376,0.820005480211228,3
32.1144_118.3408,32.1144,118.3408,1500.0,0.5883986680590362,0.40198322531775726,0.8328737689905288,4
32.1144_118.3408,32.1144,118.3408,1550.0,0.5679362236932408,0.40277185205953114,0.843416606006387,4
32.1144_118.3408,32.1144,118.3408,1600.0,0.5525000263764533,0.40321877637543174,0.8499931859258589,4
32.1144_118.3408,32.1144,118.3408,1650.0,0.5421283801081362,0.4045360140081522,0.850693203686999,4
32.1144_118.3408,32.1144,118.3408,1700.0,0.5369442788485057,0.4078208637108832,0.8444029601005444,4
32.1144_118.3408,32.1144,118.3408,1750.0,0.5390653478918376,0.4127168870037725,0.8346749122020061,4
32.1144_118.3408,32.1144,118.3408,1800.0,0.5476928833125894,0.41972654952318117,0.8204482969119917,4
32.1144_118.3408,32.1144,118.3408,1850.0,0.5616723519203605,0.4281213557223283,0.8010704547810733,4
32.1144_118.3408,32.1144,118.3408,1900.0,0.5801487271989417,0.4369483870022993,0.776285385058357,4
32.1144_118.3408,32.1144,118.3408,1950.0,0.5991817685624135,0.4455046472455,0.7411935487929319,4
32.1144_118.3408,32.1144,118.3408,2000.0,0.6156518508212729,0.4540504789099414,0.6913254646292987,4
32.3125_118.4261,32.3125,118.4261,0.0,0.36038476365099215,0.8491586631235111,0.07211199959992443,2
32.3125_118.4261,32.3125,118.4261,50.0,0.3671065861785988,0.6553589866925691,0.12901617411570954,2
32.3125_118.4261,32.3125,118.4261,100.0,0.4998191012180002,0.6224165359027805,0.22066352816301138,2
32.3125_118.4261,32.3125,118.4261,150.0,0.5237755526619826,0.5251283318813481,0.330827676686023,2
32.3125_118.4261,32.3125,118.4261,200.0,0.6176368740185036,0.45185255552036896,0.4732668659409941,3
32.3125_118.4261,32.3125,118.4261,250.0,0.5961809917793424,0.4065033974483129,0.6022660515973334,3
32.3125_118.4261,32.3125,118.4261,300.0,0.6164075743403776,0.37248793017700843,0.7106032781178255,3
32.3125_118.4261,32.3125,118.4261,350.0,0.6329842645423369,0.34761812133759107,0.7925120324022142,3
32.3125_118.4261,32.3125,118.4261,400.0,0.6454895530721056,0.32971729898062513,0.8485746553113558,3
32.3125_118.4261,32.3125,118.4261,450.0,0.6473521635131897,0.3214523389472476,0.8857081703864068,3
32.3125_118.4261,32.3125,118.4261,500.0,0.6450093728048756,0.3191574855374842,0.9067701494857319,3
32.3125_118.4261,32.3125,118.4261,550.0,0.6333360213601485,0.32547545937120204,0.9173731680736007,3
32.3125_118.4261,32.3125,118.4261,600.0,0.6102402445473357,0.3397115185713398,0.920372330001079,3
32.3125_118.4261,32.3125,118.4261,650.0,0.5744762609866995,0.35712294522523236,0.9180248917096054,3
32.3125_118.4261,32.3125,118.4261,700.0,0.5270214520033549,0.370869558080358,0.9114396912622171,3
32.3125_118.4261,32.3125,118.4261,750.0,0.468351355407842,0.3741887939263254,0.901243252092742,3
32.3125_118.4261,32.3125,118.4261,800.0,0.40911516051939356,0.36490633356549185,0.8891512916375032,3
32.3125_118.4261,32.3125,118.4261,850.0,0.3613225431668095,0.3464332020731539,0.8789616124341536,3
32.3125_118.4261,32.3125,118.4261,900.0,0.33589316214532305,0.3309015932469951,0.8707021582547141,3
32.3125_118.4261,32.3125,118.4261,950.0,0.3291704033757741,0.32146576153342254,0.8666124323945358,3
32.3125_118.4261,32.3125,118.4261,1000.0,0.33166458332955423,0.316769756134392,0.8677603287298752,3
32.3125_118.4261,32.3125,118.4261,1050.0,0.3487796262200392,0.32160422124170823,0.8744783960462802,3
32.3125_118.4261,32.3125,118.4261,1100.0,0.3717683012004338,0.3338014434087116,0.8826486832220659,3
32.3125_118.4261,32.3125,118.4261,1150.0,0.39867393236217424,0.3505983822858493,0.8885178313667693,3
32.3125_118.4261,32.3125,118.4261,1200.0,0.404733319944794,0.35666127135435727,0.8915364231074188,3
32.3125_118.4261,32.3125,118.4261,1250.0,0.38618526245636103,0.34951720825505783,0.8876855412132072,3
32.3125_118.4261,32.3125,118.4261,1300.0,0.3389471514628929,0.31962140001510414,0.8754896281138012,3
32.3125_118.4261,32.3125,118.4261,1350.0,0.2900821697915716,0.28030434817913175,0.8538440373364737,3
32.3125_118.4261,32.3125,118.4261,1400.0,0.2552875471316374,0.24685235821753132,0.8237065930102403,3
32.3125_118.4261,32.3125,118.4261,1450.0,0.23743621856745736,0.23443382338805474,0.7906006670350136,3
32.3125_118.4261,32.3125,118.4261,1500.0,0.23110299136917248,0.24187905010267452,0.7640203484715881,3
32.3125_118.4261,32.3125,118.4261,1550.0,0.24206765951678208,0.27049779799740303,0.7602049595323455,3
32.3125_118.4261,32.3125,118.4261,1600.0,0.27004682432482197,0.30633682242600613,0.7781753417722893,3
32.3125_118.4261,32.3125,118.4261,1650.0,0.297549918838835,0.33077246669632265,0.8091008914544701,3
32.3125_118.4261,32.3125,118.4261,1700.0,0.3096674349152212,0.34114840065737717,0.8399466050942935,3
32.3125_118.4261,32.3125,118.4261,1750.0,0.31690439057221237,0.34631824000002137,0.8608609570609204,3
32.3125_118.4261,32.3125,118.4261,1800.0,0.3064267656047128,0.3452302998577356,0.8689187756163249,3
32.3125_118.4261,32.3125,118.4261,1850.0,0.3100092834579498,0.34746864297691393,0.8619916743888729,3
32.3125_118.4261,32.3125,118.4261,1900.0,0.31269691662679355,0.35115710128362415,0.8348312001470476,3
32.3125_118.4261,32.3125,118.4261,1950.0,0.3139558689477175,0.3555159618369257,0.7855890336000384,3
32.3125_118.4261,32.3125,118.4261,2000.0,0.3136231773658901,0.3626330678313348,0.7066612921208696,3
31.9475_118.3358,31.9475,118.3358,150.0,0.8550319996462026,1.8694396858315219,0.05145529558511741,1
31.9475_118.3358,31.9475,118.3358,200.0,0.7505079903795138,1.1312849901255613,0.13359452853852039,2
31.9475_118.3358,31.9475,118.3358,250.0,0.7260376479841225,0.8807823205975723,0.22637235728748906,2
31.9475_118.3358,31.9475,118.3358,300.0,0.7024620658519184,0.7116877763164343,0.34768784078997783,2
31.9475_118.3358,31.9475,118.3358,350.0,0.6803096274991917,0.5968034256470643,0.4839291498419963,2
31.9475_118.3358,31.9475,118.3358,400.0,0.6514038471406428,0.5101314563017191,0.6251400955837898,3
31.9475_118.3358,31.9475,118.3358,450.0,0.6303629629974964,0.4560955644341827,0.7349166382000138,3
31.9475_118.3358,31.9475,118.3358,500.0,0.6116935750858072,0.4194883995163208,0.8146060766300941,3
31.9475_118.3358,31.9475,118.3358,550.0,0.5937519303842534,0.39620355812189756,0.8641044695818489,3
31.9475_118.3358,31.9475,118.3358,600.0,0.5761185531311322,0.3816375400581603,0.8917005819116833,3
31.9475_118.3358,31.9475,118.3358,650.0,0.560959186365117,0.3747648956960987,0.9026748055264102,3
31.9475_118.3358,31.9475,118.3358,700.0,0.5485086380808105,0.3737675764839607,0.9012504588717506,3
31.9475_118.3358,31.9475,118.3358,750.0,0.5400843523434505,0.3778387324524712,0.889387420685159,3
31.9475_118.3358,31.9475,118.3358,800.0,0.5368896024958456,0.3866001157623264,0.8685645611491412,3
31.9475_118.3358,31.9475,118.3358,850.0,0.539548087900652,0.39972866143285174,0.8412070883031952,3
31.9475_118.3358,31.9475,118.3358,900.0,0.5400710023942299,0.4165977982463554,0.8161564669511574,3
31.9475_118.3358,31.9475,118.3358,950.0,0.553530615694545,0.43221768790743786,0.7929571208511345,3
31.9475_118.3358,31.9475,118.3358,1000.0,0.5786944279733404,0.44189798618506887,0.7765307959191852,3
31.9475_118.3358,31.9475,118.3358,1050.0,0.5990880296661497,0.449198790637796,0.7674709329636564,3
31.9475_118.3358,31.9475,118.3358,1100.0,0.57719957499081,0.46742046586982755,0.7653371227988239,3
31.9475_118.3358,31.9475,118.3358,1150.0,0.5019068818482055,0.4891405323513543,0.7688632346867028,3
31.9475_118.3358,31.9475,118.3358,1200.0,0.3774045441398429,0.48840591878917433,0.77797773138279,3
31.9475_118.3358,31.9475,118.3358,1250.0,0.424544724683317,0.503171654451807,0.7920662076972161,3
31.9475_118.3358,31.9475,118.3358,1300.0,0.39262856084990655,0.49941251180372265,0.8057002047298671,3
31.9475_118.3358,31.9475,118.3358,1350.0,0.371016203083782,0.49619776345116107,0.8127334201713866,3
31.9475_118.3358,31.9475,118.3358,1400.0,0.3553430340976559,0.4935649630792538,0.8113189065358477,3
31.9475_118.3358,31.9475,118.3358,1450.0,0.34236835511019836,0.4909208544283401,0.7989801701234722,3
31.9475_118.3358,31.9475,118.3358,1500.0,0.3296491467346679,0.4871076326304808,0.7785277641757843,3
31.9475_118.3358,31.9475,118.3358,1550.0,0.32304547966155167,0.4843779815804801,0.7505460222961762,3
31.9475_118.3358,31.9475,118.3358,1600.0,0.3195231734006266,0.4819089152357936,0.7235516480970446,3
31.9475_118.3358,31.9475,118.3358,1650.0,0.3096032800244994,0.47720235853632775,0.7091515422154613,3
31.9475_118.3358,31.9475,118.3358,1700.0,0.29257972548266653,0.46746797193017947,0.7130846682984138,3
31.9475_118.3358,31.9475,118.3358,1750.0,0.2603058849136489,0.4494188883739098,0.7308471771147527,3
31.9475_118.3358,31.9475,118.3358,1800.0,0.2208535644260635,0.42472514145458196,0.7543015505021142,3
31.9475_118.3358,31.9475,118.3358,1850.0,0.1830153678735247,0.39739297803745477,0.7746415881962876,3
31.9475_118.3358,31.9475,118.3358,1900.0,0.14999784344284045,0.3702600692690471,0.7854987468128743,3
31.9475_118.3358,31.9475,118.3358,1950.0,0.12191139498433722,0.3447920572455394,0.7812568720844679,3
31.9475_118.3358,31.9475,118.3358,2000.0,0.09538661241760936,0.318250194898148,0.7619077969036343,3
31.3272_118.4569,31.3272,118.4569,1200.0,0.3094342535948101,0.9173741778115706,0.024715551859080476,1
31.3272_118.4569,31.3272,118.4569,1250.0,0.3094342535948101,0.695906286999396,0.04294986616521668,1
31.3272_118.4569,31.3272,118.4569,1300.0,0.3094342535948101,0.5498166954640604,0.06880618652156434,1
31.3272_118.4569,31.3272,118.4569,1350.0,0.30943425359481,0.4524105981114286,0.10162435326388708,1
31.3272_118.4569,31.3272,118.4569,1400.0,0.30943425359481014,0.3874584415640002,0.1385520896867356,1
31.3272_118.4569,31.3272,118.4569,1450.0,0.3094342535948101,0.34494414097104636,0.1748098055171986,1
31.3272_118.4569,31.3272,118.4569,1500.0,0.3094342535948101,0.31869087384685096,0.20479723124574634,1
31.3272_118.4569,31.3272,118.4569,1550.0,0.3094342535948101,0.3050376515970498,0.22354061295177163,1
31.3272_118.4569,31.3272,118.4569,1600.0,0.3094342535948101,0.30212585109296386,0.2278702145813838,1
31.3272_118.4569,31.3272,118.4569,1650.0,0.3094342535948101,0.3095629665924094,0.21705277124769673,1
31.3272_118.4569,31.3272,118.4569,1700.0,0.3094342535948101,0.3283541884579943,0.19292042677903165,1
31.3272_118.4569,31.3272,118.4569,1750.0,0.3094342535948101,0.3610794905570213,0.15953563043538643,1
31.3272_118.4569,31.3272,118.4569,1800.0,0.3094342535948101,0.41237393292132746,0.12231533960418517,1
31.3272_118.4569,31.3272,118.4569,1850.0,0.3094342535948101,0.4898673939220665,0.08667747837182005,1
31.3272_118.4569,31.3272,118.4569,1900.0,0.3094342535948101,0.605892194012242,0.05665948468650017,1
31.3272_118.4569,31.3272,118.4569,1950.0,0.3094342535948101,0.7805368555595816,0.03414102109925021,1
32.2689_118.4222,32.2689,118.4222,0.0,0.4985338963339963,0.6073395813411759,0.09946974966762845,2
32.2689_118.4222,32.2689,118.4222,50.0,0.49864746330187326,0.45774936104293723,0.17360886406208742,2
32.2689_118.4222,32.2689,118.4222,100.0,0.4987773214272644,0.3608292952277994,0.27480965692066184,2
32.2689_118.4222,32.2689,118.4222,150.0,0.5436494704769865,0.3172034100617284,0.4255065505341764,3
32.2689_118.4222,32.2689,118.4222,200.0,0.5149600566869773,0.26251551670391765,0.5669530369948175,3
32.2689_118.4222,32.2689,118.4222,250.0,0.5178489997430583,0.2380981971785072,0.690522560522119,3
32.2689_118.4222,32.2689,118.4222,300.0,0.5207452132504224,0.22308297646651432,0.7864678055222176,3
32.2689_118.4222,32.2689,118.4222,350.0,0.5212682032424394,0.220242807558121,0.8542270057867324,3
32.2689_118.4222,32.2689,118.4222,400.0,0.5003630357340516,0.23974682004693124,0.9005298224110615,4
32.2689_118.4222,32.2689,118.4222,450.0,0.48154291889358425,0.25917556309682344,0.9270152877839991,4
32.2689_118.4222,32.2689,118.4222,500.0,0.448306432809755,0.28770454804514867,0.9423964169920337,4
32.2689_118.4222,32.2689,118.4222,550.0,0.396211519354821,0.31761877212040507,0.9508015967301297,4
32.2689_118.4222,32.2689,118.4222,600.0,0.3354142101682808,0.3355051776697353,0.9549365750536433,4
32.2689_118.4222,32.2689,118.4222,650.0,0.27701640580271436,0.3356640187079021,0.9552735030054041,4
32.2689_118.4222,32.2689,118.4222,700.0,0.22944138780556608,0.32322067250918085,0.9526656452839233,4
32.2689_118.4222,32.2689,118.4222,750.0,0.19639972893335617,0.3084145352065121,0.9484557052918332,4
32.2689_118.4222,32.2689,118.4222,800.0,0.1749996583498233,0.29691123678623305,0.9418500699616587,4
32.2689_118.4222,32.2689,118.4222,850.0,0.16568863148275098,0.2947834990229083,0.9342349216882978,4
32.2689_118.4222,32.2689,118.4222,900.0,0.16876930545033825,0.30487128074435726,0.92702971690597,4
32.2689_118.4222,32.2689,118.4222,950.0,0.18574448589500747,0.32810049464458013,0.9210819949140645,4
32.2689_118.4222,32.2689,118.4222,1000.0,0.21974283915366022,0.35912538829235435,0.9195795927680148,4
32.2689_118.4222,32.2689,118.4222,1050.0,0.2660360671429604,0.38979704961049644,0.9207047588803591,4
32.2689_118.4222,32.2689,118.4222,1100.0,0.30685585402238624,0.40670619151625037,0.9227753585377405,4
32.2689_118.4222,32.2689,118.4222,1150.0,0.3245996540313788,0.40424454431845225,0.9234852614543586,4
32.2689_118.4222,32.2689,118.4222,1200.0,0.32984923627425305,0.3914386827268442,0.9212632755385635,4
32.2689_118.4222,32.2689,118.4222,1250.0,0.3418690378627016,0.37829943945185374,0.9163835093889852,4
32.2689_118.4222,32.2689,118.4222,1300.0,0.3643029492361206,0.3707484129759264,0.9049862654988404,4
32.2689_118.4222,32.2689,118.4222,1350.0,0.39513879700428844,0.36582029674655075,0.8878348686195813,4
32.2689_118.4222,32.2689,118.4222,1400.0,0.42558857103298314,0.3610883614548294,0.86664809084402,4
32.2689_118.4222,32.2689,118.4222,1450.0,0.4601619566129697,0.34871249799017695,0.8443090621334985,4
32.2689_118.4222,32.2689,118.4222,1500.0,0.4814547196370409,0.3308441914155855,0.8262294714682256,4
32.2689_118.4222,32.2689,118.4222,1550.0,0.49267354777497074,0.30680779082219317,0.8166324650357071,4
32.2689_118.4222,32.2689,118.4222,1600.0,0.4962659648461748,0.28187354461223546,0.8182118012219306,4
32.2689_118.4222,32.2689,118.4222,1650.0,0.49559247417124863,0.2628492059954371,0.8285014099801296,4
32.2689_118.4222,32.2689,118.4222,1700.0,0.49084963378277513,0.25496526309376644,0.846839474627227,4
32.2689_118.4222,32.2689,118.4222,1750.0,0.4863003006713627,0.2567868369120201,0.8653724704452662,4
32.2689_118.4222,32.2689,118.4222,1800.0,0.485733204805872,0.2679685300376918,0.8800472436277994,4
32.2689_118.4222,32.2689,118.4222,1850.0,0.493948803338795,0.2879289943480083,0.8871206203438888,4
32.2689_118.4222,32.2689,118.4222,1900.0,0.5144804755488532,0.3165635561554289,0.8866660103653874,4
32.2689_118.4222,32.2689,118.4222,1950.0,0.5471400885845922,0.3475420335514337,0.8743974628758684,4
32.2689_118.4222,32.2689,118.4222,2000.0,0.5853856429009866,0.3751655586924813,0.8465173854408399,4
31.3889_118.5194,31.3889,118.5194,1000.0,0.23228735166691103,1.5002368925589062,0.02953465483542661,1
31.3889_118.5194,31.3889,118.5194,1050.0,0.23228735166691103,1.1040839130001037,0.05453149670053192,1
31.3889_118.5194,31.3889,118.5194,1100.0,0.23228735166691103,0.8475854514911535,0.09253043304219977,1
31.3889_118.5194,31.3889,118.5194,1150.0,0.23228735166691106,0.6791186637856081,0.1441319458018241,1
31.3889_118.5194,31.3889,118.5194,1200.0,0.23228735166691106,0.5677467819574185,0.20622543069905086,1
31.3889_118.5194,31.3889,118.5194,1250.0,0.23228735166691103,0.4944798333633544,0.2718656970023021,1
31.3889_118.5194,31.3889,118.5194,1300.0,0.23228735166691106,0.44745840930889913,0.3320062298808272,1
31.3889_118.5194,31.3889,118.5194,1350.0,0.23228735166691106,0.4192880039853618,0.378117438700175,1
