样本编号,温度_oC,频率_Hz,磁芯材料,励磁波形,磁通密度峰值B_m_T,对数磁通密度峰值,磁通密度_RMS_T,磁通密度_绝对均值_T,磁通密度_标准差_T,磁通密度_均值_T,磁通密度_最大绝对值_T,磁通密度_峰峰值_T,波峰因子,波形因子,偏度,超额峰度,斜率RMS归一化,最大斜率归一化,总变差归一化,THD_2_10,频谱质心归一化,近峰值点比例,过零数,H2_ratio,H3_ratio,H4_ratio,H5_ratio,H6_ratio,H7_ratio,H8_ratio,H9_ratio,H10_ratio,对数频率,对数频率×对数B_m,频率×B_m
327,90,63020.0,材料4,正弦波,0.077868676,-2.552731512234592,0.05515054515608674,0.049655737077148446,0.05515054515608676,-1.8554695371028173e-11,0.078656468,0.155737352,1.4262137894990328,1.1106580709979432,-0.020721875662358683,-1.5006042656991605,0.002173346628532055,0.003100701237041709,2.000000000000001,0.01143570909664211,0.0020652341254679104,0.2763671875,2.0,0.011256528970964607,0.00192126638010058,0.00026179991281547415,0.0004992067360161142,9.753665118991695e-05,0.00013150209970956905,5.1136630825221344e-05,0.00015921575149015522,4.7076478528347706e-05,11.051207415311266,-28.210765417305666,4907.28396152
328,90,70840.0,材料4,正弦波,0.01731088,-4.056420073420121,0.01224530007358603,0.011022663108398438,0.012245300073586037,6.933594504254368e-11,0.017342085,0.03462176,1.4162237671421456,1.1109202878799802,-0.0038058273965060926,-1.4990794621488959,0.002170231861070214,0.003077573179410867,2.0000000000000027,0.002379606820531572,0.0020406018724902527,0.2861328125,2.0,0.002288875287512099,0.0005163984593422794,8.806680882977527e-05,0.00026939325115962965,1.2252587237444597e-05,0.0002708295469335694,3.075750368534753e-05,4.237233419014569e-05,1.8506080459169362e-05,11.16817909189677,-45.30282585192095,1226.3027392000001
329,90,79460.0,材料4,正弦波,0.027775888,-3.5835869727703917,0.019651932967293895,0.017688741308593752,0.019651932967293916,-3.906248675333739e-11,0.027871741,0.055551776,1.4182696962373156,1.110985379030127,-0.0072138203009769345,-1.4989913438025335,0.002170707711500785,0.0030830697474010555,1.9999999999999998,0.004116952346926648,0.0020440523634464186,0.2841796875,2.0,0.004047517179200973,0.00048033184110576535,1.4195015194657995e-05,0.0005548825645844624,5.384623171217806e-05,0.00015398780233417757,3.0971552894742365e-05,1.4528943353114615e-05,1.7449561615997077e-05,11.28300902936859,-40.43364417129598,2207.07206048
330,90,79460.0,材料4,正弦波,0.049122641,-3.01343523030196,0.0347962251201032,0.03133140381445314,0.0347962251201032,3.9062506688046046e-11,0.049432178,0.098245282,1.4206189846564998,1.1105862133139321,-0.013313567136376096,-1.5010323385851225,0.0021734023644200237,0.003103711382293146,2.0000000000000027,0.007427709961778226,0.002066587795089176,0.28125,2.0,0.007378971325116877,0.0006856326998827876,1.6977333961052325e-05,0.0003975516507129293,4.322924847457372e-05,0.0001824917880640777,3.160720397185846e-05,0.00023772062408932072,2.340051935294449e-05,11.28300902936859,-34.00061691291443,3903.28505386
331,90,112160.0,材料4,正弦波,0.039025129000000006,-3.2435495070127542,0.027652075098301976,0.024903084953124977,0.027652075098301945,1.171874865319037e-11,0.039130743,0.07805025800000001,1.4151105427311275,1.110387534329639,-0.005601232453520875,-1.502065369041495,0.0021740313166179084,0.0031219755865509098,2.000000000000001,0.006669362617711738,0.0020465459173399114,0.2861328125,2.0,0.006562381569043638,0.0011151333418658606,4.5188679862584796e-05,0.00033621279627531084,3.338884002123235e-05,0.00018883419839770191,2.3485036258998855e-05,0.00013992778552235254,6.159244068056809e-06,11.627681702268417,-37.714961253093946,4377.058468640001
332,90,251170.0,材料4,正弦波,0.024857447999999997,-3.6945978530362003,0.01758996741512506,0.015836591128906247,0.017589967415125057,-3.1249985915551736e-11,0.024885597,0.049714895999999995,1.414760835691012,1.110716774332729,-0.002389324983979864,-1.500147967389994,0.002171019349365092,0.0030884505923536483,1.9999999999999971,0.002627047364638557,0.0019958866228209325,0.2861328125,2.0,0.002606171553994527,8.458451169340308e-05,2.4140059023878114e-05,0.00022834795061719399,1.2694849057536756e-06,0.00022045396946529313,1.2702428285086901e-06,2.73223153764949e-05,4.23460808988187e-06,12.433885279692646,-45.938205859250864,6243.4452141599995
333,90,251170.0,材料4,正弦波,0.0277649065,-3.5839824118433095,0.0196863503124359,0.017732152568359354,0.019686350312435895,3.906243926358817e-12,0.027802089,0.055529813,1.412252071042207,1.1102064589475475,-0.0028040873126611754,-1.502908100229327,0.0021753727875867433,0.0031152635071902725,2.000000000000001,0.0036541118790352246,0.0020327058384151226,0.2890625,2.0,0.003296357982244682,0.001476668586293761,4.0187897349968346e-05,0.00032517165630932245,3.797878811417906e-05,0.0004037726258571842,2.6126806340812355e-05,0.0001800321704963894,3.296932406793033e-05,12.433885279692646,-44.56282615329587,6973.711565605
334,90,281850.0,材料4,正弦波,0.019675856999999998,-3.928362927812799,0.013926327820409829,0.01253732184667969,0.013926327820409829,-5.371093774516176e-11,0.019694,0.039351713999999996,1.4141559967543862,1.1107896878389538,-0.0019183473486463086,-1.5000610820618343,0.0021714888803085804,0.00308388092066333,1.999999999999999,0.002125538264000753,0.0020030554613194936,0.287109375,2.0,0.0020586238091774615,4.677303216822897e-05,1.8475217927199112e-05,0.0005079424095865907,2.6675003829641734e-05,0.0001303045443185189,2.125601293976019e-05,3.504705476311169e-05,8.685511710940142e-06,12.549130293509721,-49.29753822131614,5545.640295449999
335,90,316230.0,材料4,正弦波,0.048754752,-3.0209526093657706,0.03454407538803627,0.031107584104492166,0.0345440753880363,-1.660157312240528e-11,0.048866807,0.097509504,1.4146219417099857,1.110471172303215,-0.004892908735409555,-1.5017813399250461,0.0021738583947936833,0.00311510147769801,1.999999999999997,0.005724271827330054,0.0020211420845992734,0.287109375,2.0,0.005623804847716132,0.000949710374454126,2.018060748975008e-05,0.00040000795411241567,1.2977135996923446e-05,0.0001625944986473155,1.4159639173100638e-05,0.00022148724380865157,4.337165838323898e-05,12.664225075917345,-38.25802378868793,15417.71522496
336,50,281860.0,材料4,正弦波,0.01257,-4.376442256379981,0.008908900230685746,0.008024472656249991,0.008908900230685746,7.399891585450381e-19,0.01258,0.02514,1.4120710384284636,1.1102162861439753,-0.001438257405163492,-1.5029304860254673,0.0021808870076783483,0.003182179793158322,1.9999999999999976,0.0021677924560057483,0.005268954539549746,0.2890625,2.0,0.001499965212926563,0.0014857060562461937,4.749081436405456e-05,0.0003091409029314211,1.3728515297656602e-05,0.00032146356496815144,2.0957983268379454e-05,0.00020052730338296183,1.0237150274439448e-05,12.549165772745502,-54.920699370160754,3542.9802
337,25,112170.0,材料4,正弦波,0.039584999999999995,-3.22930502035874,0.027953571951778926,0.025147138671874972,0.02795357195176358,2.929687500183115e-08,0.03974,0.07916999999999999,1.4216430039264087,1.111600501214984,-0.008490684894761763,-1.4954002045248225,0.002167448959937083,0.003157761778451437,1.9999999999999916,0.00916862209902512,0.003031436581393771,0.28125,2.0,0.008691755258929481,0.002895071781728457,7.873030762317777e-05,0.0002804785641501091,3.909935122100861e-05,0.0001652414023428965,1.947107476738671e-05,0.00014555988186411552,1.7723534690072264e-05,11.62777085663927,-37.54961880292624,4440.249449999999
338,25,70780.0,材料4,三角波,0.038930323,-3.2459818204509605,0.022508187413530657,0.01948107954101564,0.02250818741353065,2.1484400216720875e-11,0.040000014,0.077860646,1.7771317283396282,1.155387070112912,0.04774846310643527,-1.1924342433475559,0.003241119008001242,0.010116805349906829,1.9999999999999978,0.6154273482184176,0.008561636884186336,0.0771484375,2.0,0.4770797733474829,0.29240539746000793,0.19351773235060796,0.13021435075159327,0.08576076924945446,0.0534726233255081,0.029614798868396557,0.012189762333262969,0.0002164555734151908,11.167331753899454,-36.24895585610237,2755.48826194
339,25,112170.0,材料4,三角波,0.086502916,-2.447577154629847,0.050107665143854674,0.04336067445898435,0.050107665143854674,3.710934702160374e-11,0.088293222,0.173005832,1.7620701692349459,1.155601608347961,0.03327894851269546,-1.1914898837711534,0.0032302992130243398,0.010145796703546947,2.0,0.6161097760631697,0.007916812003133529,0.0859375,2.0,0.47788868116275074,0.29317287506488443,0.19322732305834894,0.12975339608394115,0.08529503889247061,0.05309877189485882,0.02919786990767541,0.011962908346207397,0.0004875572359904818,11.62777085663927,-28.459866307981002,9703.03208772
340,25,125900.0,材料4,三角波,0.0385522995,-3.25573953094633,0.022333042247021435,0.01932238069238282,0.02233304224702141,-3.02734482379957e-11,0.039411263,0.077104599,1.764706418591775,1.1558121435742885,0.03513580272248744,-1.1918326488238273,0.003234721455898832,0.01021057122675653,2.000000000000001,0.6159945459710923,0.008218525707922456,0.0849609375,2.0,0.4781209669479423,0.2924173115353679,0.1933572725470113,0.12971945356981557,0.08544255234968236,0.05319419707798473,0.029224078678847437,0.011967513398743607,0.0004955377658549107,11.743243220032438,-38.232941172977085,4853.73450705
341,25,141290.0,材料4,三角波,0.059739074,-2.8177689668164834,0.03464281610282674,0.029984587462890577,0.034642816102826726,-2.929686492860427e-11,0.061055677,0.119478148,1.7624340012883093,1.1553541013596156,0.03390776571294761,-1.1936344109270383,0.00325955605549935,0.010446069184132316,2.0000000000000018,0.6186269056610487,0.008079250451068325,0.0859375,2.0,0.4781031403995708,0.29414078179470093,0.19503401296649017,0.13217486946044346,0.08807096672129255,0.05581656887730996,0.031860502273630215,0.014133628723142437,0.0015931402530938003,11.858569794759854,-33.41470995850163,8440.53376546
342,25,199170.0,材料4,三角波,0.030483300999999997,-3.4905762535028355,0.017735212723545182,0.015355425829101555,0.017735212723545158,-8.88671844750564e-11,0.031111733,0.060966601999999995,1.7542351188546057,1.1549801953348282,0.02562670822158619,-1.1984553148487527,0.0032467310972196153,0.010479212864774724,2.0000000000000018,0.6150055730444353,0.008117512256549825,0.08984375,2.0,0.4766814300927428,0.2917709043098673,0.19337854047812536,0.1303316328631166,0.08633197262347429,0.05427342502912157,0.030403755771045687,0.013084265026594192,0.0006430542078987707,12.201914010381314,-42.59171129192057,6071.35906017
343,25,56180.0,材料4,三角波,0.1933846645,-1.6430739933157885,0.11220219241503743,0.09718376255957022,0.11220219241503726,-1.4648528185801438e-11,0.195672232,0.386769329,1.7439252102686709,1.1545364108151446,0.020466390229452992,-1.2000293726460907,0.0024437792643686443,0.005067433876071388,2.000000000000001,0.451097082142383,0.006155650384705311,0.09375,2.0,0.40493531135816213,0.1811560480209862,0.06362914796353555,0.0007820306504373173,0.0273820282494398,0.033003449806656794,0.0254843811412127,0.012673533553652989,0.0003194533998556438,10.936316100658235,-17.969176567672278,10864.35045161
344,50,70780.0,材料4,三角波,0.043672281,-3.131041680194749,0.02525446968945659,0.021859269115234347,0.025254469689456573,-1.3671866725762163e-11,0.044633157,0.087344562,1.767336932781992,1.1553208644042006,0.03725190453437723,-1.1936382903795322,0.0032403278074766484,0.010051135181146075,2.0000000000000004,0.6150660663290349,0.008608765522081032,0.08203125,2.0,0.4769097755665997,0.29233590781830887,0.19321752867748196,0.12991964556242533,0.08560852083378408,0.05333894127164413,0.029503093342233562,0.01210427653734386,0.0003372012045924258,11.167331753899454,-34.965381178021524,3091.12404918
345,50,354590.0,材料4,三角波,0.019036812,-3.961380700612843,0.011123991088885905,0.009633687276367191,0.011123991088885905,2.2460931277731985e-11,0.019476635,0.038073624,1.7508675478407483,1.154697134105094,0.015824480566710614,-1.2008767272781704,0.0032508780462807223,0.010803804754703666,2.0,0.6152933817440179,0.0075840869614562266,0.091796875,2.0,0.4766561702718056,0.29193377752244537,0.1934169855742445,0.13076303514668677,0.08674400217421828,0.0546542154636376,0.03090796474967213,0.013497158627466655,0.0011524212558505856,12.778717471434973,-50.62136476992665,6750.26316708
346,50,79430.0,材料4,三角波,0.027287697,-3.601319337709322,0.015793191465785443,0.013669495023437494,0.015793191465785446,-1.953124947133545e-11,0.027709247,0.054575394,1.7545058615941964,1.1553602703469803,0.025124442447371026,-1.1938076675080322,0.002442597036710339,0.005157763954942779,1.999999999999999,0.45322758028672866,0.006080174064659772,0.08984375,2.0,0.4068769407974715,0.181944052502015,0.06357332185606245,0.00017355009756356965,0.02808096345466405,0.03342853090050152,0.025626839660736384,0.012586003528224622,9.687636186946323e-05,11.282631409627177,-40.63235867573694,2167.46177271
347,50,79440.0,材料4,三角波,0.054471284999999994,-2.9100815968973115,0.03156455603412812,0.027323292168945308,0.03156455603412813,4.785158713363621e-11,0.05528341,0.10894256999999999,1.7514394924556096,1.1552252136733099,0.02612963811749723,-1.1956144264817372,0.0024421520724044275,0.005114446997165543,1.999999999999997,0.45234477809104695,0.006143589064536877,0.0908203125,2.0,0.40634891605375095,0.1811870448931741,0.06317637502517644,0.00023783545862831576,0.027779152759375043,0.03323923767100307,0.0253824164247335,0.012469998601620852,6.592701166542083e-05,11.282757298719055,-32.83374437726114,4327.198880399999
348,50,89200.0,材料4,三角波,0.242066141,-1.4185442802504469,0.14051716636208392,0.12163709901562482,0.14051716636208375,1.757815930574641e-11,0.24462064,0.484132282,1.7408594717150985,1.1552163566810638,0.01724213249689196,-1.1956948986845415,0.0024457413842839545,0.005081745406103706,2.000000000000001,0.4540617837012465,0.005817896122352719,0.0966796875,2.0,0.4074346730218981,0.1826279464487466,0.06448577301701865,0.0012564627702464906,0.027245296693256534,0.03301715800755771,0.025655474724288255,0.012853491778689797,0.0005250181727602818,11.398636318568101,-16.16947035235979,21592.2997772
349,70,56180.0,材料4,三角波,0.06896951400000001,-2.6740906981057386,0.03993545175232669,0.034583495974609364,0.039935451752326684,-7.421875183118327e-11,0.070613853,0.13793902800000002,1.7681996797716442,1.1547546199969674,0.04193861142167331,-1.197285475281706,0.003243824142738588,0.010063482540996345,2.000000000000001,0.6140502228050774,0.008285419446421308,0.080078125,2.0,0.47555430206342303,0.29163136945826307,0.1935718025849876,0.1303512334694365,0.0861594719147781,0.05392535609477406,0.03008340897335591,0.012608997295448059,0.00020616011372814194,10.936316100658235,-29.24470115631421,3874.7072965200005
350,70,251230.0,材料4,三角波,0.0340774255,-3.3791201227149017,0.019846191131982147,0.01718511567187501,0.019846191131982157,2.1484385579991546e-11,0.034769067,0.068154851,1.7519264411381,1.1548476897634286,0.019693126524928342,-1.1990867195025208,0.0032394112403330193,0.01055359947892777,2.0000000000000027,0.6140321784929919,0.007912499779639696,0.08984375,2.0,0.4761613641295273,0.2916052937089446,0.1928168479213931,0.12973478158270663,0.08588893445908809,0.053396456117897916,0.029696441599971465,0.012360158500384742,0.00017626996281408958,12.434124133196967,-42.01639906682085,8561.271608365001
351,70,282480.0,材料4,三角波,0.034419667,-3.3691271628533292,0.020070245880050932,0.017382597686523425,0.020070245880050935,2.4414058055473135e-11,0.035182804,0.068839334,1.7529832075934046,1.1546171775931522,0.020010733921037232,-1.2001577860608568,0.0032232872679485306,0.01051991583765176,2.0000000000000013,0.6118790630493054,0.007760283308920312,0.08984375,2.0,0.47537229918649093,0.2907412216379533,0.19154420252675725,0.12832080536023519,0.08423318880130602,0.05205405193228773,0.02830179808759663,0.011167884187446618,0.0008535598302615365,12.551363030602268,-42.28713811723518,9722.867534160001
352,70,354590.0,材料4,三角波,0.0267531075,-3.621104644162828,0.015630712285994604,0.01353876029589842,0.015630712285994598,5.566405793399243e-11,0.02741599,0.053506215,1.7539821281570906,1.154515771339119,0.019493105116341187,-1.2007324839219016,0.003255183161669363,0.010806165227721723,1.9999999999999967,0.6162033756017127,0.007554431787105849,0.08984375,2.0,0.47646131041923023,0.2929540529850458,0.19428705748291059,0.13128405555713377,0.08743609684786326,0.055284983710079366,0.03139643611813619,0.014005149769378824,0.0016726597019133883,12.778717471434973,-46.273073182257846,9486.384388425
353,70,396800.0,材料4,三角波,0.0349848055,-3.3528414403252422,0.020523316088900238,0.01777922244531253,0.02052331608890026,3.1249992245058374e-11,0.03585772,0.069969611,1.747169894215739,1.154342725168568,0.017220728562439457,-1.20349631296229,0.0032017734706477874,0.010442890700078328,2.0000000000000004,0.6086094505257148,0.007186841306475986,0.0927734375,2.0,0.4744591669301208,0.28888733272662676,0.18958756475606264,0.12626179795165077,0.08179072365029383,0.0497088404962347,0.026361927523255006,0.009671500066886008,0.0018451038349856378,12.891187654392855,-43.22210818265752,13881.9708224
354,70,89200.0,材料4,三角波,0.0343959775,-3.369815654579532,0.019937790283382734,0.017257966974609375,0.019937790283382748,-3.515624554981892e-11,0.034826134,0.068791955,1.746739909739448,1.1552803590779854,0.020610756234552566,-1.1947420354197062,0.0024434828689671607,0.005110975549393774,1.9999999999999976,0.4533653974322959,0.005889916667855118,0.0927734375,2.0,0.40695898998448143,0.182090155951826,0.06379273732732846,0.0005609284764339371,0.027757146056436754,0.0332841585511244,0.02566878458828749,0.012676025389452701,0.00022067885298864307,11.398636318568101,-38.411303107169594,3068.121193
355,90,141270.0,材料4,三角波,0.012137332,-4.411469286861105,0.007004762852466298,0.006058565501953125,0.007004762852466295,-9.960937547442452e-11,0.012423589,0.024274664,1.7735916635101778,1.1561751457846159,0.032939109428977986,-1.1884618517488625,0.0032640171014547592,0.010671785199580924,2.0000000000000044,0.6207750936914914,0.008777887696036112,0.080078125,2.0,0.47987411046495465,0.29485642624240554,0.19595887788236985,0.13260840445311758,0.08835819931690053,0.05597695435322256,0.03187200125180416,0.0141068457209593,0.00139779791398599,11.85842823190571,-52.313091935498676,1714.64089164
356,90,158750.0,材料4,三角波,0.0247973755,-3.697017458024135,0.014367924220755111,0.012434105673828124,0.014367924220755118,5.468749630186819e-11,0.025292815,0.049594751,1.7603666758948655,1.1555253427673031,0.027316594223601984,-1.1942466530409466,0.0032249218198050723,0.01043703193509327,1.9999999999999987,0.613414214151176,0.008576514174971383,0.0859375,2.0,0.4770065114653129,0.2911399504997576,0.19187001932518827,0.1284245974987612,0.08410723685268126,0.051838886281057414,0.02813582409130488,0.01084329498116649,0.0013545263489498779,11.975085916754939,-44.27210169558196,3936.583360625
357,90,282480.0,材料4,三角波,0.01957357,-3.9335750921364316,0.01140143760936589,0.009873848598632823,0.011401437609365897,-2.8320316418714445e-11,0.019971837,0.03914714,1.7516946269647453,1.1547105969342677,0.01712873849840867,-1.1997888405390182,0.00322119764843122,0.010671507548188712,2.000000000000003,0.6111650941908063,0.007936435653911212,0.08984375,2.0,0.47519203421516015,0.290426355845947,0.19110619726399897,0.12761935512749042,0.08379265108429258,0.051457130976233355,0.027830127752186306,0.010694298052805395,0.0012757916409587408,12.551363030602268,-49.371728989539115,5529.1420536
358,90,89200.0,材料4,三角波,0.0864721595,-2.4479327723422277,0.050199550234457296,0.043457185448242244,0.050199550234457366,-4.785156271875854e-11,0.087494565,0.172944319,1.7429352372950777,1.1551495964745633,0.020776057884613564,-1.1962726080119483,0.0024434157857075134,0.0050817916719195924,1.999999999999997,0.4526509678045095,0.00585178965371194,0.0947265625,2.0,0.40652184421058946,0.18147133764674167,0.06351517864859131,0.0005374601341338239,0.02764909204629372,0.033095907038236,0.025466237523600943,0.012576694102215898,0.00024864172451368675,11.398636318568101,-27.903095404233216,7713.3166274000005
359,25,70870.0,材料4,三角波,0.0617539655,-2.784597086912496,0.0357880441353469,0.030983883388671852,0.03578804413534689,1.953125750459592e-11,0.062024422,0.123507931,1.7331045464633295,1.155053538202752,0.007793393707154075,-1.197160468956078,0.0019981812161855117,0.0026381382746991254,2.0000000000000044,0.18576065124396468,0.005226762303903609,0.0986328125,2.0,0.1569125839490717,0.06817699547856611,0.0635209890389449,0.000811825962912288,0.027910729598779473,0.01325430540546181,0.009354705326639061,0.012625804219588116,0.0004193377947556417,11.168602491804302,-31.100057963561905,4376.503534985
360,25,70870.0,材料4,三角波,0.0679825215,-2.6885046436103472,0.03938376215309157,0.03409471344726566,0.03938376215309153,2.7343744320651106e-11,0.068265768,0.135965043,1.7333480670190682,1.1551281172668157,0.007221727959047198,-1.1965427987264508,0.0019981320946164433,0.002653078997665538,1.9999999999999991,0.18597233518073872,0.00523553771697089,0.099609375,2.0,0.1570620291768607,0.06825406306400525,0.06366336606000658,0.0008095431863092935,0.02794710487541138,0.013287463879340562,0.009346537782268434,0.012641059311569867,0.00042457522520868537,11.168602491804302,-30.026839661853963,4817.9212987050005
361,25,89100.0,材料4,三角波,0.04264189,-3.1549181755289917,0.024705375283707757,0.02138359217285155,0.02470537528370776,-4.980468818529269e-11,0.042836804,0.08528378,1.733906225186922,1.1553426142813141,0.007794169940919206,-1.1952456539774488,0.0019987962435318554,0.0026873222551814634,2.000000000000003,0.18658328481063488,0.0053058067884089845,0.1005859375,2.0,0.15762319352751586,0.06850266881086287,0.06377464804200757,0.0007824339192954774,0.02799325784458047,0.013277509531251125,0.009387941277562014,0.012633899182834427,0.0003922612451000757,11.3975146134589,-35.95822600985878,3799.3923990000003
362,25,89100.0,材料4,三角波,0.08617706450000001,-2.45135120980206,0.049931232748421886,0.04321928087988274,0.04993123274842185,-4.88280769983529e-12,0.086541503,0.17235412900000002,1.7332138270256348,1.1552999432635944,0.007099675909484243,-1.1955372978237817,0.001998505451203376,0.002681345684500539,1.999999999999998,0.18629624138343026,0.0053181573728222535,0.1005859375,2.0,0.1573143220883192,0.06854618014126267,0.06365861090503738,0.0007073128184306344,0.027990916690174828,0.013228638592780529,0.009403134839535747,0.012647052467774046,0.0003749621815061362,11.3975146134589,-27.939311236439135,7678.376446950001
363,25,112090.0,材料4,三角波,0.0339745635,-3.382143166709581,0.019701462208776856,0.017051602363281255,0.019701462208776842,-5.859375837172567e-12,0.034164575,0.067949127,1.7341136732876576,1.1554023949797108,-0.00885848716689783,-1.1950744549815826,0.001999234434441816,0.002716576476398275,1.9999999999999984,0.1862009380486947,0.005313124456218165,0.099609375,2.0,0.1570342822102866,0.06893917002488689,0.06365827497758829,0.0005732967557340477,0.028006695658988816,0.01309418873548497,0.009546339791672282,0.012595761131455208,0.00030191493305261084,11.627057399015142,-39.32437273101913,3808.2088227149998
364,25,125890.0,材料4,三角波,0.027295754499999998,-3.6010241017051086,0.015852043989739495,0.013720978358398452,0.015852043989739502,-8.789066320574615e-12,0.027445378,0.054591508999999996,1.7313463183526672,1.1553144080310165,-0.009240981036374642,-1.1957984695615087,0.0019982813506620968,0.0026863518280837518,2.0,0.18437491803050057,0.004983195378911174,0.1005859375,2.0,0.1546314103512985,0.07014861684195815,0.06295010309456352,0.0005192791067209258,0.028162745723322336,0.012419570628313956,0.009997280934590074,0.012329584624218922,0.000271093925360147,11.743163788760304,-42.28741583359653,3436.262534005
365,25,199170.0,材料4,三角波,0.038726755,-3.251224574145098,0.022542491881758393,0.01951726890625001,0.0225424918817584,4.492187978750225e-11,0.038940331,0.07745351,1.7274190983078894,1.1550023720039855,-0.008084430690475996,-1.1980437222668654,0.00200105237470785,0.0027986853016732116,2.0000000000000027,0.18609090776553766,0.0050759024744971735,0.103515625,2.0,0.15760620653068438,0.067740000832033,0.06338538386706731,0.0010647809898659281,0.027680795088379288,0.013260489078470765,0.00915927159883423,0.012502814958713481,0.0005306894716167352,12.201914010381314,-39.67116268215709,7713.20779335
366,25,50070.0,材料4,梯形波,0.034280776,-3.373170548402589,0.020950937181619445,0.018441564977539057,0.020950937181619438,-3.222657825817897e-11,0.034800599,0.068561552,1.6610521380652634,1.1360715431221093,0.04135782152521557,-1.3305166169945706,0.002321253439283475,0.0057887400215210945,2.0,0.36333977349394925,0.00587445184167023,0.1025390625,2.0,0.343443490243847,0.11139249271162677,0.021141717718495674,0.001540656321854176,0.010112559816917133,0.021286930104536514,0.022116982925499927,0.012655626593274346,6.042960401160729e-05,10.82117730532399,-36.50167658536137,1716.43845432
367,25,50070.0,材料4,梯形波,0.09660197749999999,-2.3371560669587006,0.05905619660281522,0.05197784094921881,0.05905619660281521,7.812488117097793e-12,0.097678818,0.19320395499999998,1.6539977787080118,1.136180255361353,0.03085245319217976,-1.3303562975229728,0.0023219642422970367,0.005766626257728535,1.9999999999999971,0.3643165054865755,0.005764498455712767,0.1083984375,2.0,0.3443091910160425,0.11190316149617632,0.021286498273308904,0.0015870998995361138,0.010136590649055264,0.021307539113452255,0.022045299303798244,0.01252949947715855,2.0798038136840856e-05,10.82117730532399,-25.290780190773766,4836.861013424999
368,25,56160.0,材料4,梯形波,0.241862368,-1.4193864418848778,0.1481494811415139,0.1304134217578124,0.14814948114151374,-1.953182814052809e-12,0.243408305,0.483724736,1.642991275598825,1.1359987273138092,0.016981198205126932,-1.3311862049787497,0.0023215550753263483,0.005772353142593905,1.9999999999999976,0.3642316220529321,0.005229240171456684,0.1162109375,2.0,0.34409811272156465,0.1122826942345996,0.02130146662239348,0.0011769303298825012,0.009889535416516503,0.02119150236834809,0.022126497618684002,0.0127295292696127,0.0003417005160190623,10.935960038699692,-15.522353407925166,13582.99058688
369,25,89210.0,材料4,梯形波,0.0216186415,-3.8341993040829476,0.013239217421623742,0.011645642080078119,0.013239217421623749,-1.1718757196999951e-11,0.021858539,0.043237283,1.6510446428878973,1.1368387702960328,0.028824852351275555,-1.3267290605636712,0.0023240174539404333,0.005797565957139372,1.9999999999999993,0.367033326345316,0.005053606597675011,0.111328125,2.0,0.3468407023902463,0.11290728307488795,0.021537749377076656,0.0012939114176173452,0.010059135542818466,0.021255700640387946,0.022082278785552373,0.012678334213716958,0.00016785359222705123,11.398748419907829,-43.705073259027195,1928.5990082150001
370,25,89210.0,材料4,梯形波,0.060529321,-2.804627386719519,0.03708045257151455,0.032619107187499996,0.037080452571514565,-2.734378881359776e-11,0.061004188,0.121058642,1.6451845586928953,1.1367709225874887,0.02008331007159014,-1.3270455346753374,0.002320580441668076,0.005784824515047863,1.9999999999999998,0.3658803581591821,0.005012988658541273,0.1142578125,2.0,0.3459633804131431,0.11208346653030493,0.020891332581991433,0.00100048135618726,0.009751955068855012,0.021051603252516742,0.02193026305669682,0.012584914770007002,0.00019116926037776163,11.398748419907829,-31.96924199279934,5399.82072641
371,50,89100.0,材料4,三角波,0.0427439,-3.1525287838390423,0.02476077163102751,0.02143162565722656,0.02476077163102752,5.957031254318372e-11,0.042921988,0.0854878,1.733467302215042,1.155338005014024,0.006620222496385591,-1.1954512103663872,0.001998282069612153,0.002685026401428062,2.0,0.18628577418800651,0.005359118081324229,0.099609375,2.0,0.15726985126667065,0.06861409299716031,0.0636727983418868,0.0007133514368237431,0.02799258407411756,0.01316105156725583,0.009450177296122105,0.012638977496640872,0.0003286731066417526,11.3975146134589,-35.9309928831553,3808.48149
372,50,177930.0,材料4,三角波,0.017397199000000002,-4.051446062731338,0.010108984610588283,0.008752194497070312,0.010108984610588286,2.4414065909162622e-11,0.017477833,0.034794398000000004,1.7289405091875885,1.1550228475809283,0.007270155520780107,-1.1979184158896867,0.00199981090854007,0.002849050585671832,1.9999999999999996,0.18619038443786892,0.0053136761703434406,0.1025390625,2.0,0.15774703422363676,0.06772245366943519,0.06333874195621235,0.0010894378877095183,0.027643383098276433,0.013319374639030499,0.009141285912061562,0.012569120009415426,0.0005570964211872995,12.089145493500881,-48.978520911430444,3095.4836180700004
373,50,354610.0,材料4,三角波,0.0964039975,-2.3392076103830806,0.056473682143067264,0.048911751075195305,0.05647368214306723,-1.074217585272496e-11,0.096840191,0.192807995,1.7147844327676471,1.154603564616742,0.004237243837937706,-1.2017953963994696,0.002004880250436635,0.0028112267854867763,2.0000000000000013,0.1868913780369353,0.004669138268817296,0.109375,2.0,0.15960005363085897,0.0657753725831953,0.06326750376741501,0.002194375442936592,0.026826207711706605,0.013594016907907675,0.008255661681589224,0.012186511514371022,0.0010527972236601393,12.778773873014233,-29.892205095119365,34185.821553475005
