样本编号,温度_oC,频率_Hz,磁芯材料,励磁波形,磁芯损耗_w每m3,五折预测磁芯损耗_w每m3,相对误差_percent,绝对百分比误差
11896,50,79410.0,材料4,梯形波,43210.14994,43025.45216505663,-0.4274407175162229,0.4274407175162229
11897,50,79410.0,材料4,梯形波,57860.50677,58572.448683273426,1.2304453469504681,1.2304453469504681
11898,50,79410.0,材料4,梯形波,76042.26185,73327.770772098,-3.5697137510935297,3.5697137510935297
11899,50,79410.0,材料4,梯形波,136063.4484,130703.3470569873,-3.939413123835462,3.939413123835462
11900,50,79410.0,材料4,梯形波,182285.5508,179195.96213132786,-1.6949169339603714,1.6949169339603714
11901,50,79410.0,材料4,梯形波,240388.9145,233953.2621291932,-2.677183506649102,2.677183506649102
11902,50,79410.0,材料4,梯形波,417078.774,409386.56116549333,-1.8443069544715418,1.8443069544715418
11903,50,79410.0,材料4,梯形波,959861.6229,946331.1696079947,-1.409625405287701,1.409625405287701
11904,50,89210.0,材料4,梯形波,1912.768451,1709.5132366817336,-10.626232057100482,10.626232057100482
11905,50,89210.0,材料4,梯形波,3445.707926,3204.2371375762714,-7.007871636527346,7.007871636527346
11906,50,89220.0,材料4,梯形波,4543.989276,4544.305607244982,0.006961531503875932,0.006961531503875932
11907,50,89210.0,材料4,梯形波,6282.595709,6871.527812204998,9.374025171814496,9.374025171814496
11908,50,89210.0,材料4,梯形波,11431.70354,10747.277629122931,-5.987085900909125,5.987085900909125
11909,50,89210.0,材料4,梯形波,15256.33935,15722.856722252558,3.057859172833343,3.057859172833343
11910,50,89210.0,材料4,梯形波,20698.33584,21446.335342465496,3.613814696251911,3.613814696251911
11911,50,89200.0,材料4,梯形波,50441.36474,49993.84975950137,-0.8871983991815932,0.8871983991815932
11912,50,89210.0,材料4,梯形波,66260.10765,67520.23254815683,1.9017851658392537,1.9017851658392537
11913,50,89210.0,材料4,梯形波,210226.0167,222024.14947815533,5.612118311213441,5.612118311213441
11914,50,89210.0,材料4,梯形波,282011.5503,287944.4419802495,2.1037761304237894,2.1037761304237894
11915,50,89210.0,材料4,梯形波,490966.9664,487526.8888592657,-0.7006739304598272,0.7006739304598272
11916,50,89210.0,材料4,梯形波,650168.9132,658599.3668971093,1.296655919092836,1.296655919092836
11917,50,89210.0,材料4,梯形波,848577.0073,842389.6437034786,-0.7291457985891429,0.7291457985891429
11918,50,89210.0,材料4,梯形波,1119593.65,1097069.9880218604,-2.0117711437662713,2.0117711437662713
11919,50,99980.0,材料4,梯形波,1642.085648,1556.5223255192934,-5.210649187813045,5.210649187813045
11920,50,99970.0,材料4,梯形波,2170.157042,2157.1583907361537,-0.5989728398580159,0.5989728398580159
11921,50,99980.0,材料4,梯形波,2982.039317,2826.9881847494603,-5.199499931695231,5.199499931695231
11922,50,99970.0,材料4,梯形波,3941.473586,3810.9523660873347,-3.3114828011602815,3.3114828011602815
11923,50,99980.0,材料4,梯形波,7473.278979,7433.50711892587,-0.5321875469374208,0.5321875469374208
11924,50,99980.0,材料4,梯形波,9972.971567,9218.851158474989,-7.561642018717409,7.561642018717409
11925,50,99980.0,材料4,梯形波,24346.57918,23049.159851801967,-5.328959434530438,5.328959434530438
11926,50,99970.0,材料4,梯形波,44353.79075,45269.61780075152,2.064822499419667,2.064822499419667
11927,50,99980.0,材料4,梯形波,78416.91369,77668.25524914263,-0.9547155143302211,0.9547155143302211
11928,50,99970.0,材料4,梯形波,140005.0991,139652.08012492268,-0.2521472270271857,0.2521472270271857
11929,50,99970.0,材料4,梯形波,185083.8297,188006.82248795993,1.5792804766887354,1.5792804766887354
11930,50,99980.0,材料4,梯形波,323521.3938,319464.71321454446,-1.2539141655538815,1.2539141655538815
11931,50,99980.0,材料4,梯形波,434143.2067,446969.62526476994,2.954421114236904,2.954421114236904
11932,50,99970.0,材料4,梯形波,578395.1537,567738.0230761487,-1.8425345640739796,1.8425345640739796
11933,50,99970.0,材料4,梯形波,1000097.964,941000.5564007126,-5.909161874794843,5.909161874794843
11934,50,112170.0,材料4,梯形波,1127.125839,1077.260137301338,-4.4241467965017485,4.4241467965017485
11935,50,112180.0,材料4,梯形波,1495.717073,1496.689539259018,0.06501672519304674,0.06501672519304674
11936,50,112170.0,材料4,梯形波,1902.728243,1815.5561284297705,-4.581427478723218,4.581427478723218
11937,50,112170.0,材料4,梯形波,4793.598385,4522.208484784007,-5.661506835141203,5.661506835141203
11938,50,112180.0,材料4,梯形波,6479.337988,6666.8062875309915,2.893324902608728,2.893324902608728
11939,50,112180.0,材料4,梯形波,8780.123324,7945.866843385149,-9.501648779060488,9.501648779060488
11940,50,112180.0,材料4,梯形波,15939.08856,14253.848375926555,-10.573002199778514,10.573002199778514
11941,50,112180.0,材料4,梯形波,39205.18305,37087.47902026949,-5.40159199621568,5.40159199621568
11942,50,112180.0,材料4,梯形波,51451.32132,51439.278403508666,-0.023406428022394378,0.023406428022394378
11943,50,112170.0,材料4,梯形波,93895.85886,93938.88662790622,0.0458249899714772,0.0458249899714772
11944,50,112180.0,材料4,梯形波,125672.851,124418.92164100947,-0.9977726684902919,0.9977726684902919
11945,50,112170.0,材料4,梯形波,288010.8845,306501.8107693818,6.420217868322206,6.420217868322206
11946,50,112170.0,材料4,梯形波,388174.0265,372832.0703729925,-3.9523396929308694,3.9523396929308694
11947,50,112170.0,材料4,梯形波,517187.3,514054.1511735092,-0.605805445433559,0.605805445433559
11948,50,112170.0,材料4,梯形波,688358.8371,658110.6771828225,-4.394242985912778,4.394242985912778
11949,50,112170.0,材料4,梯形波,914449.2729,834613.4693851388,-8.73047919450767,8.73047919450767
11950,50,125930.0,材料4,梯形波,2310.120916,2436.792945026834,5.48335059647735,5.48335059647735
11951,50,125930.0,材料4,梯形波,3066.381022,2948.5796224377314,-3.841707821601195,3.841707821601195
11952,50,125920.0,材料4,梯形波,4250.680947,4270.321276450432,0.46205136765896504,0.46205136765896504
11953,50,125930.0,材料4,梯形波,34656.83793,31692.095523796004,-8.554566957874789,8.554566957874789
11954,50,125930.0,材料4,梯形波,45636.49288,41941.435907244726,-8.096715456359302,8.096715456359302
11955,50,125920.0,材料4,梯形波,83514.10842,84162.48120360116,0.7763631748787015,0.7763631748787015
11956,50,125920.0,材料4,梯形波,111400.3845,112473.74930814344,0.9635198414808314,0.9635198414808314
11957,50,125930.0,材料4,梯形波,148249.2537,142727.9878332302,-3.7243127563682283,3.7243127563682283
11958,50,125930.0,材料4,梯形波,345551.9177,362744.3087942108,4.97534240546071,4.97534240546071
11959,50,141270.0,材料4,梯形波,936.1319438,1047.6759060990112,11.91541032626507,11.91541032626507
11960,50,141270.0,材料4,梯形波,1203.002226,1227.1537281753879,2.0076024510521395,2.0076024510521395
11961,50,141270.0,材料4,梯形波,2150.512873,2017.805734260861,-6.170953004062256,6.170953004062256
11962,50,141270.0,材料4,梯形波,2712.553111,2541.34961143306,-6.311526173355729,6.311526173355729
11963,50,141270.0,材料4,梯形波,5113.06883,4765.235831410066,-6.80282253485593,6.80282253485593
11964,50,141270.0,材料4,梯形波,9206.260811,8404.062562904457,-8.713616359174239,8.713616359174239
11965,50,141270.0,材料4,梯形波,12486.32934,12209.533167915493,-2.2167937793999184,2.2167937793999184
11966,50,141270.0,材料4,梯形波,16695.4583,16289.845200547614,-2.4294816719849175,2.4294816719849175
11967,50,141270.0,材料4,梯形波,22535.25481,21266.223291893428,-5.631316480803399,5.631316480803399
11968,50,141270.0,材料4,梯形波,54726.14046,55707.03913044492,1.792376846238354,1.792376846238354
11969,50,141270.0,材料4,梯形波,74132.84633,80726.75315694154,8.894716921550506,8.894716921550506
11970,50,141270.0,材料4,梯形波,99046.21188,90416.57781681899,-8.712735095448474,8.712735095448474
11971,50,141270.0,材料4,梯形波,176396.1068,161300.5899325059,-8.557738116414082,8.557738116414082
11972,50,141270.0,材料4,梯形波,225526.5985,224327.15709380514,-0.5318403302193414,0.5318403302193414
11973,50,158750.0,材料4,梯形波,1172.114314,1381.8973456939095,17.897830372704554,17.897830372704554
11974,50,158750.0,材料4,梯形波,1520.589975,1520.038509555195,-0.036266544819552,0.036266544819552
11975,50,158750.0,材料4,梯形波,3492.280577,3420.470730067475,-2.0562450624804147,2.0562450624804147
11976,50,158750.0,材料4,梯形波,4751.143589,4566.834558334702,-3.87925616670514,3.87925616670514
11977,50,158750.0,材料4,梯形波,6471.9032,5923.8567597187375,-8.468087722345139,8.468087722345139
11978,70,70870.0,材料4,三角波,9263.166963,9058.30951077273,-2.211527148820001,2.211527148820001
11979,70,89100.0,材料4,三角波,5058.513545,4773.790107917164,-5.628598886806688,5.628598886806688
11980,70,112090.0,材料4,三角波,5101.855981,4810.301503561928,-5.71467478744715,5.71467478744715
11981,70,112090.0,材料4,三角波,23373.2337,23231.05618309661,-0.6082920263762644,0.6082920263762644
11982,70,177930.0,材料4,三角波,2852.551507,3084.017959811968,8.114365410894852,8.114365410894852
11983,70,177930.0,材料4,三角波,5047.18069,5360.493733876639,6.207684311707083,6.207684311707083
11984,70,177930.0,材料4,三角波,8699.268505,8731.585746702436,0.3714937834584765,0.3714937834584765
11985,70,177930.0,材料4,三角波,1012015.631,950322.0477523515,-6.096109719835795,6.096109719835795
11986,70,177930.0,材料4,三角波,1823915.31,1748421.2108495303,-4.139123057773431,4.139123057773431
11987,70,199170.0,材料4,三角波,3549.103085,3658.81724086984,3.0913206306556162,3.0913206306556162
11988,70,199170.0,材料4,三角波,4824.448796,4997.04485234033,3.577529032610558,3.577529032610558
11989,70,199170.0,材料4,三角波,905089.9922,845764.211986384,-6.5546830397950755,6.5546830397950755
11990,70,199170.0,材料4,三角波,1649085.283,1624404.0883568637,-1.4966596874987905,1.4966596874987905
11991,70,316450.0,材料4,三角波,8523.256722,8314.814638867036,-2.4455685183685634,2.4455685183685634
11992,70,316450.0,材料4,三角波,650625.101,682178.4070148645,4.84969085366789,4.84969085366789
11993,70,316450.0,材料4,三角波,867128.5358,876232.0920462487,1.0498508433758285,1.0498508433758285
11994,70,316450.0,材料4,三角波,1152058.318,1229307.8702151228,6.705350849706104,6.705350849706104
11995,70,354610.0,材料4,三角波,4098.810689,4283.40836301793,4.503688704465812,4.503688704465812
11996,70,354610.0,材料4,三角波,5520.772773,5574.351697425929,0.9704968240671599,0.9704968240671599
11997,70,354610.0,材料4,三角波,6839.301986,6883.23247265294,0.6423241252230791,0.6423241252230791
11998,70,354610.0,材料4,三角波,8970.997586,9293.204696954099,3.591653078325768,3.591653078325768
11999,70,354610.0,材料4,三角波,14721.69976,15327.422893039022,4.1144918244075255,4.1144918244075255
12000,70,354610.0,材料4,三角波,18767.03061,19206.690249278752,2.3427235155916364,2.3427235155916364
12001,70,354610.0,材料4,三角波,24872.62949,25566.40260169712,2.7893034468914895,2.7893034468914895
12002,70,354610.0,材料4,三角波,32059.53306,33632.95141511171,4.907801845295214,4.907801845295214
12003,70,354610.0,材料4,三角波,41856.71217,42621.26525619827,1.826596133716992,1.826596133716992
12004,70,354610.0,材料4,三角波,54184.37551,54341.466889736475,0.2899200706068586,0.2899200706068586
12005,70,354620.0,材料4,三角波,120140.2489,122402.08852016625,1.8826660015070436,1.8826660015070436
12006,70,354610.0,材料4,三角波,158431.1485,158640.59065352273,0.13219758583187677,0.13219758583187677
12007,70,354610.0,材料4,三角波,477817.2712,483049.52491506387,1.095032354507292,1.095032354507292
12008,70,354610.0,材料4,三角波,819326.2516,838336.5513870671,2.3202356509318895,2.3202356509318895
12009,70,396820.0,材料4,三角波,7270.813797,7446.4866072127215,2.4161368330627013,2.4161368330627013
12010,70,396820.0,材料4,三角波,9547.395975,9389.884687587308,-1.6497827033165626,1.6497827033165626
12011,70,396820.0,材料4,三角波,12083.67726,12184.826370459408,0.8370722610594442,0.8370722610594442
12012,70,396820.0,材料4,三角波,33017.98908,32531.123506290365,-1.4745464132597448,1.4745464132597448
12013,70,396820.0,材料4,三角波,71378.04947,76181.17827232389,6.729139893830569,6.729139893830569
12014,70,396820.0,材料4,三角波,119806.2267,119935.86405364102,0.10820585641649681,0.10820585641649681
12015,70,396820.0,材料4,三角波,155827.8096,158127.8859535388,1.4760371460286388,1.4760371460286388
12016,70,396820.0,材料4,三角波,268586.3849,281993.1654049537,4.991608383256398,4.991608383256398
12017,70,396820.0,材料4,三角波,352764.7975,349185.851385915,-1.0145417398358674,1.0145417398358674
12018,70,396820.0,材料4,三角波,597269.9482,622240.343194242,4.1807552965783055,4.1807552965783055
12019,70,89100.0,材料4,三角波,9683.175702,9463.745334250907,-2.2660992065213836,2.2660992065213836
12020,70,99900.0,材料4,三角波,4312.670346,4515.720292444832,4.708218578152185,4.708218578152185
12021,70,99900.0,材料4,三角波,8152.637996,8382.170670470672,2.8154405308231443,2.8154405308231443
12022,70,112090.0,材料4,三角波,3847.865847,3979.908375305208,3.431578271060451,3.431578271060451
12023,70,112090.0,材料4,三角波,5018.259561,4875.493031343988,-2.844941117943335,2.844941117943335
12024,70,177930.0,材料4,三角波,2854.470178,3018.283778576125,5.738844351525218,5.738844351525218
12025,70,177930.0,材料4,三角波,3525.904926,3859.6991032493465,9.466908049276947,9.466908049276947
12026,70,177930.0,材料4,三角波,8782.826627,8686.716733168354,-1.0942934195716343,1.0942934195716343
12027,70,199170.0,材料4,三角波,2755.931962,3067.790443662165,11.315899157243603,11.315899157243603
12028,70,199170.0,材料4,三角波,3514.937998,3538.992285749056,0.6843445819739359,0.6843445819739359
12029,70,199160.0,材料4,三角波,4815.001134,5057.569613533725,5.037765782044875,5.037765782044875
12030,70,199170.0,材料4,三角波,8360.011187,8368.569843255835,0.10237613400737484,0.10237613400737484
12031,70,199170.0,材料4,三角波,14392.08116,14432.08238907438,0.2779391571634231,0.2779391571634231
12032,70,354610.0,材料4,三角波,4081.333922,4142.224839410657,1.491936670078168,1.491936670078168
12033,70,354610.0,材料4,三角波,6841.303313,6796.169896459252,-0.659719566226283,0.659719566226283
12034,70,354610.0,材料4,三角波,11534.60232,11645.32533296653,0.9599205060979465,0.9599205060979465
12035,70,354610.0,材料4,三角波,14724.60946,15232.926055502747,3.4521567236374575,3.4521567236374575
12036,70,354610.0,材料4,三角波,24799.86214,25517.507648157643,2.8937479737040275,2.8937479737040275
12037,70,354610.0,材料4,三角波,31922.22051,33420.89544784564,4.694770332083157,4.694770332083157
12038,70,354610.0,材料4,三角波,41796.96567,41915.14838673591,0.2827542976899432,0.2827542976899432
12039,70,354610.0,材料4,三角波,91647.65393,95364.65677250635,4.055753402422475,4.055753402422475
12040,70,354610.0,材料4,三角波,119980.8219,119170.78525052404,-0.6751384401676207,0.6751384401676207
12041,70,354610.0,材料4,三角波,275763.8086,274263.3438940304,-0.5441122653430072,0.5441122653430072
12042,70,354610.0,材料4,三角波,478769.5754,463102.25967455574,-3.272412561377691,3.272412561377691
12043,70,354610.0,材料4,三角波,620792.54,636581.7022703601,2.543387887741055,2.543387887741055
12044,70,354610.0,材料4,三角波,819095.3234,802029.9413605675,-2.08344273882501,2.08344273882501
12045,70,354610.0,材料4,三角波,1082809.902,1125731.7801589475,3.9639347663582276,3.9639347663582276
12046,70,396820.0,材料4,三角波,5861.451138,5726.596863521282,-2.3006977505016306,2.3006977505016306
12047,70,396820.0,材料4,三角波,9582.18339,9649.880049839361,0.7064847027454044,0.7064847027454044
12048,70,396820.0,材料4,三角波,12064.09136,12283.194144688505,1.8161565438319465,1.8161565438319465
12049,70,396820.0,材料4,三角波,19735.57606,19638.182741766606,-0.4934911346762739,0.4934911346762739
12050,70,396820.0,材料4,三角波,25582.36131,25354.003519505564,-0.8926376565761822,0.8926376565761822
12051,70,396820.0,材料4,三角波,32856.18619,32322.872250797373,-1.6231766405224033,1.6231766405224033
12052,70,396820.0,材料4,三角波,42743.32583,43192.138167359204,1.0500173504144998,1.0500173504144998
12053,70,396820.0,材料4,三角波,92024.51179,94967.76578654059,3.1983369857555957,3.1983369857555957
12054,70,396820.0,材料4,三角波,119625.3237,120169.50211541884,0.4549023556112224,0.4549023556112224
12055,70,396820.0,材料4,三角波,268555.0797,268842.879138372,0.1071658889094629,0.1071658889094629
12056,70,396820.0,材料4,三角波,352287.3771,340376.0474536324,-3.3811400636663858,3.3811400636663858
12057,70,396820.0,材料4,三角波,597870.3929,604995.6811172441,1.1917780679325036,1.1917780679325036
12058,70,50080.0,材料4,梯形波,1916.313493,2483.7705980054766,29.61191407764494,29.61191407764494
12059,70,50070.0,材料4,梯形波,2509.555779,2863.398815916159,14.099827542273538,14.099827542273538
12060,70,50070.0,材料4,梯形波,15926.32537,16189.982512687173,1.655480071905453,1.655480071905453
12061,70,50070.0,材料4,梯形波,42244.58924,48519.95539028971,14.85484002374385,14.85484002374385
12062,70,50070.0,材料4,梯形波,57432.66581,54028.14758687267,-5.927842935917741,5.927842935917741
12063,70,50070.0,材料4,梯形波,79226.24191,77415.16311914592,-2.2859582219126877,2.2859582219126877
12064,70,56160.0,材料4,梯形波,1949.733383,1984.6738606779918,1.7920643910927896,1.7920643910927896
12065,70,56160.0,材料4,梯形波,2561.866968,2436.32241582762,-4.900510203712498,4.900510203712498
12066,70,56160.0,材料4,梯形波,6064.333103,6340.468134599022,4.553427836317554,4.553427836317554
12067,70,56160.0,材料4,梯形波,8387.126495,8043.246927044253,-4.100088011797025,4.100088011797025
12068,70,56160.0,材料4,梯形波,11327.64655,10493.842643524895,-7.360786751199477,7.360786751199477
12069,70,56160.0,材料4,梯形波,14921.93335,14150.437250628906,-5.170215422327254,5.170215422327254
12070,70,56160.0,材料4,梯形波,19855.28488,20311.67424048952,2.298578757483535,2.298578757483535
12071,70,56160.0,材料4,梯形波,27376.71904,27608.44523002643,0.8464352126632013,0.8464352126632013
12072,70,56160.0,材料4,梯形波,37208.23749,35414.68435837132,-4.820311986319457,4.820311986319457
12073,70,56160.0,材料4,梯形波,50827.77506,51427.48302478006,1.1798823853141853,1.1798823853141853
12074,70,56160.0,材料4,梯形波,68707.13091,67755.91727175654,-1.3844467461310108,1.3844467461310108
12075,70,56150.0,材料4,梯形波,125669.687,126710.60938406964,0.8283002917558281,0.8283002917558281
12076,70,56160.0,材料4,梯形波,173161.9037,174756.06624340385,0.9206196682647454,0.9206196682647454
12077,70,63240.0,材料4,梯形波,12622.30058,11418.693839227766,-9.53555758828422,9.53555758828422
12078,70,70760.0,材料4,梯形波,1859.902203,1729.2652824301717,-7.023859660960268,7.023859660960268
12079,70,70760.0,材料4,梯形波,2480.413041,2197.1287999974506,-11.420849524655809,11.420849524655809
12080,70,70760.0,材料4,梯形波,3340.096847,3276.1622979424837,-1.914152552640521,1.914152552640521
12081,70,70760.0,材料4,梯形波,4416.322821,4149.174429524576,-6.049113760550059,6.049113760550059
12082,70,70760.0,材料4,梯形波,6139.356219,5874.92749794865,-4.3071082963552385,4.3071082963552385
12083,70,70760.0,材料4,梯形波,8370.705238,8556.643801313086,2.2213010496295054,2.2213010496295054
12084,70,70760.0,材料4,梯形波,14683.06299,14509.23948851386,-1.1838367893982604,1.1838367893982604
12085,70,70760.0,材料4,梯形波,27639.6769,26990.197224068128,-2.349809219122495,2.349809219122495
12086,70,70760.0,材料4,梯形波,37570.06085,36124.16891609102,-3.848521671768824,3.848521671768824
12087,70,70760.0,材料4,梯形波,51371.15494,53567.362976709774,4.27517745955854,4.27517745955854
12088,70,70770.0,材料4,梯形波,68553.91315,68927.91845714471,0.5455637613659962,0.5455637613659962
12089,70,70760.0,材料4,梯形波,93111.11238,93927.08525524806,0.8763431714981071,0.8763431714981071
12090,70,70760.0,材料4,梯形波,174477.649,162667.3438370746,-6.76895019540607,6.76895019540607
12091,70,70760.0,材料4,梯形波,235088.0174,232557.99496089763,-1.0762022101694666,1.0762022101694666
12092,70,70760.0,材料4,梯形波,550846.7318,532022.3323359148,-3.417357020994332,3.417357020994332
12093,70,79410.0,材料4,梯形波,2123.482628,2037.673571355688,-4.040958730382052,4.040958730382052
12094,70,79410.0,材料4,梯形波,9460.240303,9261.719332098683,-2.0984770422624845,2.0984770422624845
12095,70,79410.0,材料4,梯形波,17463.98513,16568.114086366288,-5.1298202384217975,5.1298202384217975
12096,70,79410.0,材料4,梯形波,32089.10809,30953.588989997075,-3.538643382727084,3.538643382727084
12097,70,79410.0,材料4,梯形波,44001.4247,43781.04726082,-0.5008415992948597,0.5008415992948597
12098,70,79410.0,材料4,梯形波,109607.1684,110413.18749651388,0.7353707866737391,0.7353707866737391
12099,70,79410.0,材料4,梯形波,149628.1545,145285.53900456146,-2.9022716412896354,2.9022716412896354
12100,70,79410.0,材料4,梯形波,360596.9391,354146.5444064783,-1.788810162843039,1.788810162843039
12101,70,79410.0,材料4,梯形波,491235.6584,494369.0273187495,0.6378545338005747,0.6378545338005747
12102,70,79410.0,材料4,梯形波,864144.9313,827327.8231815585,-4.260524685720799,4.260524685720799
12103,70,89210.0,材料4,梯形波,2476.117395,2361.4584246859313,-4.630595081864805,4.630595081864805
12104,70,89210.0,材料4,梯形波,3263.194468,3164.375659863306,-3.0282843730505586,3.0282843730505586
12105,70,89210.0,材料4,梯形波,4505.265789,4591.994027185343,1.9250415457640138,1.9250415457640138
12106,70,89210.0,材料4,梯形波,6065.647871,5606.683686579723,-7.566614386149831,7.566614386149831
12107,70,89210.0,材料4,梯形波,15004.20718,15059.589292838411,0.36911055795226333,0.36911055795226333
12108,70,89210.0,材料4,梯形波,37887.24405,38142.72738242009,0.6743254592044895,0.6743254592044895
12109,70,89210.0,材料4,梯形波,50393.20875,47835.06574480022,-5.076364590892977,5.076364590892977
12110,70,89210.0,材料4,梯形波,69306.62938,68845.95025335911,-0.6646970582208447,0.6646970582208447
12111,70,89210.0,材料4,梯形波,128960.6629,120105.91770443303,-6.866237344354538,6.866237344354538
12112,70,89210.0,材料4,梯形波,173967.1482,177199.24438784222,1.8578773183810942,1.8578773183810942
12113,70,89210.0,材料4,梯形波,429300.4995,433467.9335139124,0.9707498637355758,0.9707498637355758
12114,70,89210.0,材料4,梯形波,1009966.693,983523.9063867099,-2.618184024934977,2.618184024934977
12115,70,99980.0,材料4,梯形波,1289.284448,1231.6172793442065,-4.472804177949224,4.472804177949224
12116,70,99970.0,材料4,梯形波,1621.239135,1659.243264585565,2.344140896004518,2.344140896004518
12117,70,99980.0,材料4,梯形波,2189.815628,2159.69655206845,-1.3754160645505273,1.3754160645505273
12118,70,99980.0,材料4,梯形波,2878.471542,2870.6211139219513,-0.27272904954948257,0.27272904954948257
12119,70,99970.0,材料4,梯形波,5375.402651,5093.387308368956,-5.246404054561017,5.246404054561017
12120,70,99970.0,材料4,梯形波,13147.84973,13174.189994004015,0.20033894929536053,0.20033894929536053
12121,70,99980.0,材料4,梯形波,18060.97898,17387.766738657258,-3.7274404786597137,3.7274404786597137
12122,70,99980.0,材料4,梯形波,24368.24836,23795.326941736246,-2.3510980756589563,2.3510980756589563
12123,70,99970.0,材料4,梯形波,33347.44142,33825.509086459904,1.4335962403795754,1.4335962403795754
12124,70,99980.0,材料4,梯形波,83444.60109,78935.50234277413,-5.40370340120931,5.40370340120931
12125,70,99980.0,材料4,梯形波,273776.9634,273109.5596647999,-0.24377644010354954,0.24377644010354954
12126,70,99970.0,材料4,梯形波,376417.6698,389492.47783143714,3.4734841322364414,3.4734841322364414
12127,70,99980.0,材料4,梯形波,898482.6449,884410.5208411331,-1.5662098916148885,1.5662098916148885
12128,70,112180.0,材料4,梯形波,910.283677,976.860247963054,7.313826738327199,7.313826738327199
12129,70,112170.0,材料4,梯形波,1522.094903,1599.711585615778,5.099332667286254,5.099332667286254
12130,70,112170.0,材料4,梯形波,1968.37775,1998.712585488391,1.5411084324841005,1.5411084324841005
12131,70,112170.0,材料4,梯形波,8668.730977,8088.056228599221,-6.698497737920728,6.698497737920728
12132,70,112170.0,材料4,梯形波,16004.45768,13767.120334439274,-13.979463661281184,13.979463661281184
12133,70,112170.0,材料4,梯形波,21698.88022,19492.424569615105,-10.168523112778834,10.168523112778834
12134,70,112180.0,材料4,梯形波,29558.41874,27269.459833356213,-7.743847621815602,7.743847621815602
12135,70,112170.0,材料4,梯形波,242325.6174,254721.3443664834,5.115318429591424,5.115318429591424
12136,70,112170.0,材料4,梯形波,332366.1954,315994.1922091147,-4.925893011225683,4.925893011225683
12137,70,112170.0,材料4,梯形波,450711.9339,459490.00787452434,1.9476018525996996,1.9476018525996996
12138,70,112170.0,材料4,梯形波,816036.4185,725749.9016425264,-11.06403033132199,11.06403033132199
12139,70,125920.0,材料4,梯形波,1077.558688,1100.4155780997505,2.1211735708032675,2.1211735708032675
12140,70,125920.0,材料4,梯形波,1431.846782,1490.2086127301425,4.075982951794796,4.075982951794796
12141,70,125930.0,材料4,梯形波,1901.300034,1978.678786671647,4.069781270074227,4.069781270074227
12142,70,125920.0,材料4,梯形波,2383.522458,2560.672449019461,7.432276982533938,7.432276982533938
12143,70,125920.0,材料4,梯形波,5944.045581,5771.975548770251,-2.8948302950395712,2.8948302950395712
12144,70,125920.0,材料4,梯形波,10669.95846,10167.15609833481,-4.712317892802648,4.712317892802648
12145,70,125930.0,材料4,梯形波,48123.27576,48982.24291563316,1.7849307680486954,1.7849307680486954
12146,70,125930.0,材料4,梯形波,65872.55955,62968.03147609355,-4.409314126775046,4.409314126775046
12147,70,125930.0,材料4,梯形波,88974.27579,88283.89527990109,-0.7759327108527084,0.7759327108527084
12148,70,125920.0,材料4,梯形波,119895.7554,109526.17153727364,-8.648833170224439,8.648833170224439
12149,70,125930.0,材料4,梯形波,293583.1276,312255.74757640186,6.360249694540639,6.360249694540639
12150,70,125920.0,材料4,梯形波,397395.6693,408259.63862548355,2.7337915746842647,2.7337915746842647
12151,70,125920.0,材料4,梯形波,723248.2324,716243.5779983379,-0.9684993461260288,0.9684993461260288
12152,70,141280.0,材料4,梯形波,815.8347314,919.3282531546109,12.68559890518666,12.68559890518666
12153,70,141280.0,材料4,梯形波,1338.779098,1425.2567607890414,6.459442257369442,6.459442257369442
12154,70,141270.0,材料4,梯形波,4117.936993,4161.00374625409,1.0458332249205966,1.0458332249205966
12155,70,141270.0,材料4,梯形波,5516.370235,5414.69357249984,-1.843180536633435,1.843180536633435
12156,70,141270.0,材料4,梯形波,13085.95224,13593.354537241461,3.8774579635899733,3.8774579635899733
12157,70,141270.0,材料4,梯形波,23758.18581,23206.43605695278,-2.3223564183717333,2.3223564183717333
12158,70,141280.0,材料4,梯形波,31695.48972,33882.841774394794,6.901146105385976,6.901146105385976
12159,70,141270.0,材料4,梯形波,43226.4732,44361.34126331571,2.6254005457833944,2.6254005457833944
12160,70,141270.0,材料4,梯形波,144372.6816,136490.05506910064,-5.459915576507083,5.459915576507083
12161,70,141270.0,材料4,梯形波,188031.5536,187823.51781039228,-0.11063876547565418,0.11063876547565418
12162,70,141280.0,材料4,梯形波,257013.6628,249027.3413050579,-3.1073528963154,3.1073528963154
12163,70,141270.0,材料4,梯形波,348106.0879,331449.9630198212,-4.784784138840903,4.784784138840903
12164,70,141270.0,材料4,梯形波,635849.4821,590745.3879767441,-7.093517474338748,7.093517474338748
12165,70,158740.0,材料4,梯形波,1043.451185,1148.8620182673965,10.1021336486763,10.1021336486763
12166,70,158750.0,材料4,梯形波,2274.951247,2352.180664999096,3.3947724418683274,3.3947724418683274
12167,70,158750.0,材料4,梯形波,3969.506426,4034.453198309182,1.6361422640302345,1.6361422640302345
12168,70,158740.0,材料4,梯形波,5363.535855,5287.363383549108,-1.4201913347867767,1.4201913347867767
12169,70,158750.0,材料4,梯形波,9387.155315,8626.71365195775,-8.100874413222057,8.100874413222057
12170,70,158750.0,材料4,梯形波,16682.72305,15641.143467201922,-6.243462651009352,6.243462651009352
12171,70,158750.0,材料4,梯形波,54736.14801,51621.96371588468,-5.689447298239494,5.689447298239494
