时间,处理类型,原GPS车速,处理后GPS车速,说明
2017-12-22 01:36:51,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:36:52,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:36:53,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:36:54,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:36:55,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:36:56,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:36:57,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:36:58,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:36:59,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:00,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:01,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:02,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:03,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:04,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:05,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:06,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:07,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:08,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:09,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:10,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:11,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:12,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:13,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:14,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:15,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:16,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:17,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:18,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:19,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:20,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:21,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:22,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:23,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:24,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:25,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:26,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:27,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:28,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:29,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:30,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:31,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:32,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:33,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:34,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:35,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:36,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:37,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:38,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:39,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:40,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:41,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:42,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:43,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:44,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:45,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 01:37:46,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-22 12:18:05,新增插值记录,,32.4,相邻速度 32.5 与 32.3 km/h 的线性中点
2017-12-22 12:23:14,新增插值记录,,37.7,相邻速度 37.1 与 38.3 km/h 的线性中点
2017-12-22 12:24:44,新增插值记录,,39.400000000000006,相邻速度 38.2 与 40.6 km/h 的线性中点
2017-12-22 12:25:12,新增插值记录,,47.1,相邻速度 47 与 47.2 km/h 的线性中点
2017-12-22 14:02:57,新增插值记录,,17.85,相邻速度 16.2 与 19.5 km/h 的线性中点
2017-12-22 14:20:00,新增插值记录,,22.25,相邻速度 22 与 22.5 km/h 的线性中点
2017-12-22 14:20:31,车速限幅,21.5,14.256,"连续1秒允许范围 [0.000000, 14.256000] km/h"
2017-12-22 15:06:02,新增插值记录,,14.35,相邻速度 14 与 14.7 km/h 的线性中点
2017-12-22 15:06:07,新增插值记录,,20.1,相邻速度 14.7 与 25.5 km/h 的线性中点
2017-12-22 15:06:32,新增插值记录,,23.950000000000003,相邻速度 21.1 与 26.8 km/h 的线性中点
2017-12-22 15:59:26,新增插值记录,,35.75,相邻速度 35.7 与 35.8 km/h 的线性中点
2017-12-22 16:12:34,新增插值记录,,29.5,相邻速度 27.8 与 31.2 km/h 的线性中点
2017-12-22 17:08:54,新增插值记录,,23.35,相邻速度 24.6 与 22.1 km/h 的线性中点
2017-12-22 17:09:17,车速限幅,23.6,18.956,"连续1秒允许范围 [0.000000, 18.956000] km/h"
2017-12-22 18:12:51,新增插值记录,,32.85,相邻速度 32.7 与 33 km/h 的线性中点
2017-12-22 18:13:04,新增插值记录,,35.55,相邻速度 33.2 与 37.9 km/h 的线性中点
2017-12-22 18:13:37,新增插值记录,,33.05,相邻速度 33.2 与 32.9 km/h 的线性中点
2017-12-22 18:14:01,车速限幅,31.6,16.556,"连续1秒允许范围 [0.000000, 16.556000] km/h"
2017-12-22 19:54:44,新增插值记录,,28.05,相邻速度 27 与 29.1 km/h 的线性中点
2017-12-22 21:38:35,新增插值记录,,50.7,相邻速度 52.4 与 49 km/h 的线性中点
2017-12-22 21:52:01,车速限幅,15.0,14.256,"连续1秒允许范围 [0.000000, 14.256000] km/h"
2017-12-22 21:58:26,新增插值记录,,31.95,相邻速度 35.5 与 28.4 km/h 的线性中点
2017-12-22 22:00:32,新增插值记录,,31.1,相邻速度 33.1 与 29.1 km/h 的线性中点
2017-12-22 22:52:19,车速限幅,15.7,14.756,"连续1秒允许范围 [0.000000, 14.756000] km/h"
2017-12-23 00:00:14,车速限幅,55.7,14.256,"连续1秒允许范围 [0.000000, 14.256000] km/h"
2017-12-23 00:00:15,车速限幅,55.9,28.512,"连续1秒允许范围 [0.000000, 28.512000] km/h"
2017-12-23 00:00:16,车速限幅,58.7,42.768,"连续1秒允许范围 [0.000000, 42.768000] km/h"
2017-12-23 00:00:17,车速限幅,58.6,57.024,"连续1秒允许范围 [13.968000, 57.024000] km/h"
2017-12-23 00:48:14,新增插值记录,,88.5,相邻速度 88.5 与 88.5 km/h 的线性中点
2017-12-23 00:56:48,新增插值记录,,84.6,相邻速度 84.6 与 84.6 km/h 的线性中点
2017-12-23 01:02:20,新增插值记录,,91.0,相邻速度 91 与 91 km/h 的线性中点
2017-12-23 01:43:23,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:24,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:25,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:26,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:27,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:28,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:29,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:30,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:31,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:32,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:33,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:34,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:35,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:36,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:37,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:38,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:39,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:40,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:41,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:42,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:43,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:44,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:45,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:46,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:47,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:48,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:49,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:50,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:51,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:52,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:53,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:54,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:55,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:56,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:57,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:58,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:43:59,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:00,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:01,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:02,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:03,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:04,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:05,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:06,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:07,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:08,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:09,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:10,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:11,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:12,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:13,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:14,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:15,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:16,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:17,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:18,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:19,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:20,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:21,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:22,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:23,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:24,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:25,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:26,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:27,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:28,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:29,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:30,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:31,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:32,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:33,删除长低速记录,3.1,3.1,连续低于10 km/h的记录超过180条
2017-12-23 01:44:34,删除长低速记录,3.2,3.2,连续低于10 km/h的记录超过180条
2017-12-23 01:44:35,删除长低速记录,2.9,2.9,连续低于10 km/h的记录超过180条
2017-12-23 01:44:36,删除长低速记录,2.9,2.9,连续低于10 km/h的记录超过180条
2017-12-23 01:44:37,删除长低速记录,2.8,2.8,连续低于10 km/h的记录超过180条
2017-12-23 01:44:38,删除长低速记录,2.2,2.2,连续低于10 km/h的记录超过180条
2017-12-23 01:44:39,删除长低速记录,1.7,1.7,连续低于10 km/h的记录超过180条
2017-12-23 01:44:40,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:41,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:42,删除长低速记录,2.3,2.3,连续低于10 km/h的记录超过180条
2017-12-23 01:44:43,删除长低速记录,2.2,2.2,连续低于10 km/h的记录超过180条
2017-12-23 01:44:44,删除长低速记录,2.2,2.2,连续低于10 km/h的记录超过180条
2017-12-23 01:44:45,删除长低速记录,2.2,2.2,连续低于10 km/h的记录超过180条
2017-12-23 01:44:46,删除长低速记录,2.2,2.2,连续低于10 km/h的记录超过180条
2017-12-23 01:44:47,删除长低速记录,1.8,1.8,连续低于10 km/h的记录超过180条
2017-12-23 01:44:48,删除长低速记录,1.7,1.7,连续低于10 km/h的记录超过180条
2017-12-23 01:44:49,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:50,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:51,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:52,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 01:44:53,删除长低速记录,2.6,2.6,连续低于10 km/h的记录超过180条
2017-12-23 01:44:54,删除长低速记录,3.9,3.9,连续低于10 km/h的记录超过180条
2017-12-23 01:44:55,删除长低速记录,5.3,5.3,连续低于10 km/h的记录超过180条
2017-12-23 01:44:56,删除长低速记录,6.7,6.7,连续低于10 km/h的记录超过180条
2017-12-23 01:44:57,删除长低速记录,8.0,8.0,连续低于10 km/h的记录超过180条
2017-12-23 07:37:11,新增插值记录,,22.3,相邻速度 22.5 与 22.1 km/h 的线性中点
2017-12-23 08:23:49,新增插值记录,,34.15,相邻速度 35.4 与 32.9 km/h 的线性中点
2017-12-23 09:01:31,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:01:32,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:01:33,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:01:34,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:01:35,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:01:36,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:01:37,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:01:38,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:01:39,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:01:40,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:01:41,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:01:42,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:01:43,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:01:44,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:01:45,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:01:46,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:01:47,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:01:48,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:01:49,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:01:50,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:01:51,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:01:52,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:01:53,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:01:54,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:01:55,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:01:56,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:01:57,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:01:58,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:01:59,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:00,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:01,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:02,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:03,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:04,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:05,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:06,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:07,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:08,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:09,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:10,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:11,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:12,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:13,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:14,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:15,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:16,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:17,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:18,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:19,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:20,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:21,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:22,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:23,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:24,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:25,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:26,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:27,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:28,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:29,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:30,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:31,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:32,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:33,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:34,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:35,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:36,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:37,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:38,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:39,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:40,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:41,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:42,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:43,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:44,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:45,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:46,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:47,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:48,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:49,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:50,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:51,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:52,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:53,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:54,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:55,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:56,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:57,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:58,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:02:59,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:03:00,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:03:01,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:03:02,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:03:03,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:03:04,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:03:05,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:03:06,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:03:07,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:03:08,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:03:09,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:03:10,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:03:11,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:03:12,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:03:13,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:03:14,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:03:15,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:03:16,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:03:17,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:03:18,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:03:19,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:03:20,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:03:21,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:03:22,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:03:23,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:03:24,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-23 09:03:25,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
