样本编号,实际磁芯损耗_w每m3,两两交互模型_五折预测,相对误差_percent,对数残差
11512,920258.9168,1235095.5561739998,34.2117455888149,-0.2942485577360774
11513,1237956.142,1655119.0713711202,33.69771474271826,-0.2904112055482866
11514,1351.233054,2108.643579973099,56.05328582889291,-0.44502733876394096
11515,1742.214447,2812.701433827815,61.4440425902297,-0.4789884111252327
11516,2265.049069,3677.184203917161,62.344571437501195,-0.4845508745979705
11517,2921.011693,5038.280061736415,72.48407713705153,-0.5451347397709458
11518,3910.369465,6661.155080259975,70.34592613002553,-0.5326610431280532
11519,5126.875182,9089.867860601731,77.29840376288941,-0.5726640240221563
11520,8837.135338,15578.603481645736,76.28567274122396,-0.5669356337562341
11521,11817.8945,20600.54037992818,74.31650265559723,-0.5557024416636089
11522,15767.77405,27757.140199495443,76.03715090967734,-0.5655248714888934
11523,21056.45319,36391.82259226914,72.82978412315005,-0.547137017353057
11524,38208.05602,63609.347928558265,66.48150823287622,-0.5097140556001971
11525,51226.19698,83930.8091499096,63.84352947902479,-0.4937416978613971
11526,96205.6025,149437.0999746098,55.33097459122488,-0.44038797431911725
11527,456351.4068,612552.0381196945,34.22814721115799,-0.29437075732565887
11528,836061.6632,1075497.3610412856,28.63852134121937,-0.2518361248275234
11529,1111378.031,1445277.0462279958,30.043694036992875,-0.2627003159727259
11530,1771.615297,2657.091614677324,49.98129781204547,-0.40534041908178065
11531,5021.494021,8397.007244294842,67.22129328798103,-0.5141478587547503
11532,22564.85873,19898.108135785806,-11.81815772092004,0.12576911402115343
11533,19464.97985,17619.166534700456,-9.482739409563495,0.0996296287116607
11534,25017.64572,23349.649329228214,-6.667279605124196,0.06899943870627467
11535,21411.09181,20627.819446887486,-3.6582551233874487,0.03726847329742
11536,9158.668556,10176.194860287205,11.10998064910435,-0.10535034144800726
11537,11867.51176,13721.116307140395,15.619150708475015,-0.14513142009761637
11538,21899.65217,24475.500476011894,11.762051223537275,-0.11120188261767971
11539,27882.28593,32337.743544553625,15.979527739365762,-0.14824350453749524
11540,37695.51569,43592.839910741466,15.64463070153973,-0.14535177447401182
11541,65261.50393,77203.07259529305,18.298028617455202,-0.16803692059243858
11542,12840.123,16194.286230006677,26.122516349778564,-0.23208360051778598
11543,18355.99659,22736.15280672285,23.862263186021064,-0.21399998148488564
11544,23503.21826,28814.388239966233,22.59762863626758,-0.2037374950452886
11545,55731.34989,69369.49598156703,24.471228704284723,-0.2189044084654661
11546,6434.010605,8854.517517274764,37.62049926361232,-0.31932970562163376
11547,8345.876396,11609.28286965158,39.102022589451025,-0.3300374533780168
11548,10957.56132,14978.201075175035,36.69283372237641,-0.31256613297611935
11549,15639.32537,21494.468037006107,37.43858848437083,-0.31800700214542843
11550,48601.72866,65019.33911657062,33.77988995293201,-0.2910256511045244
11551,6987.936438,10787.188134275013,54.36872143849075,-0.434173849723285
11552,17117.81018,25423.240035060433,48.519230951423204,-0.3955442652264711
11553,7758.386438,13297.064738061352,71.38956462562005,-0.538768935157723
11554,3862.878343,7753.763890335231,100.72503459463029,-0.6967657984310307
11555,4980.764821,9690.047806365403,94.54939461325358,-0.665515901709302
11556,6617.551745,12819.632401872033,93.72167979733771,-0.6612523027737325
11557,9549.143276,17368.93563002887,81.88998874571782,-0.5982318608895447
11558,12201.90808,21714.620497035747,77.96085952022472,-0.5763934497887533
11559,17066.62973,29905.003725697035,75.22501043735384,-0.5609007359637328
11560,3327.108574,7199.538455115932,116.3902468160311,-0.7719132898023311
11561,5649.369763,11961.128667378314,111.72500949958292,-0.7501181216871249
11562,8178.147542,16568.385412689688,102.59337860561295,-0.706030723187844
11563,19624.268,37112.58418561079,89.11576312355083,-0.6371891448671771
11564,35262.32941,63347.25102735893,79.64567879453354,-0.5858162738144799
11565,65681.48597,109215.55919319951,66.28058513031161,-0.5085064473359786
11566,1770143.97,2727847.6116339695,54.10314967962575,-0.4324519953220012
11567,2322456.147,3603772.5580633543,55.170747259037675,-0.43935591983997035
11568,9268.289174,19482.35823673315,110.20447108390094,-0.7429105428465306
11569,12913.20727,26606.618023599374,106.04190320256023,-0.7229093757204073
11570,17237.75207,35207.946499465324,104.24905960180297,-0.7141699435886828
11571,23016.89214,45760.24407697877,98.81156760279615,-0.6871872936783792
11572,77899.29253,132363.7679227168,69.9165212209621,-0.5301370788154287
11573,137074.1433,224237.42016938046,63.58841629133164,-0.49218343060854863
11574,1229456.372,1841924.7878813287,49.816197616268795,-0.40423900752908537
11575,1621260.162,2430333.1145281107,49.9039556692759,-0.4048246074932713
11576,2093123.117,3228045.631185359,54.22148869159705,-0.4332196214086306
11577,2758.469767,6739.28072943599,144.3122926362669,-0.893277108800401
11578,4483.556556,11103.076148910202,147.63992625568218,-0.906805594874502
11579,8260.165709,19364.22374361169,134.42899847049165,-0.8519825776741818
11580,11490.92743,25607.828253524258,122.8525800856464,-0.8013402910159204
11581,20411.70586,43402.74638525424,112.63654631781101,-0.7544141669234374
11582,27385.93631,55565.79541283816,102.89901642891157,-0.70753821326619
11583,2984.655875,8112.938133832061,171.821559121353,-0.9999756323822471
11584,15752.3118,37919.96297037554,140.72633561237367,-0.8784905654139585
11585,20850.3303,48133.485628760616,130.85238908066896,-0.8366083119720837
11586,91036.96695,177342.3858597355,94.80260799674578,-0.6668165932043681
11587,499005.6065,796740.2761661527,59.66559609509171,-0.46791141769105593
11588,1465881.55,2180447.1119137257,48.74647354103922,-0.39707315086949535
11589,3707.923662,10184.063559495906,174.65677526928292,-1.0103520422356933
11590,5120.687326,13542.865820187706,164.4735942267861,-0.9725712275356599
11591,6472.993909,17055.951364847828,163.49401227047915,-0.9688604579039364
11592,8781.73979,22298.918638026058,153.92370044280327,-0.9318636439462775
11593,11269.08308,28212.347655467987,150.35175848102796,-0.91769677685358
11594,14841.9474,36207.55690879629,143.9542193014125,-0.8918103958873029
11595,19628.2335,47105.01957692069,139.9860363232417,-0.8754105536747687
11596,26816.94362,61853.29230137808,130.6500441580825,-0.8357314154663271
11597,35538.029,77891.3539447601,119.17747308034473,-0.7847115950106467
11598,47282.53421,99519.97636053112,110.47936203783931,-0.7442174197522728
11599,62488.48054,128139.3484688333,105.06075257632324,-0.7181361032769793
11600,83516.02063,163134.65647350927,95.33336866736352,-0.6695374958117348
11601,111795.1647,216500.80186431075,93.65846675505703,-0.6609259409640007
11602,149193.3814,275704.7176290452,84.7968824366663,-0.6140871031457351
11603,262751.8065,442033.00763398496,68.23214786688249,-0.520174672104158
11604,460799.9781,742257.2638549906,61.0801430406992,-0.4767318380050689
11605,608311.8897,972266.9605790598,59.830339837439425,-0.46894269063334093
11606,783746.988,1196214.4431536347,52.62762874613237,-0.42283096985633684
11607,1033784.438,1543507.3386208536,49.306497745988864,-0.40083103901651285
11608,1357936.981,2030014.6809183517,49.49255446474595,-0.40207640269104594
11609,5034.745302,13417.758035880386,166.50321378819942,-0.9802161167878705
11610,8527.644077,22722.10387199885,166.45230109078867,-0.9800250588247046
11611,18821.95474,45321.91220762981,140.79280198943783,-0.8787666349293559
11612,25390.92488,58074.83529272651,128.72280378597424,-0.8273406205463782
11613,33625.75438,74266.32450721071,120.86143753962291,-0.7923653394371257
11614,44579.55903,96965.60657041933,117.5113632352575,-0.7770809079357424
11615,138908.7603,262777.5534583243,89.17277275443678,-0.6374905530564856
11616,184134.9688,329335.65471573506,78.85557363818613,-0.5814084429897353
11617,324691.1061,536458.5955591529,65.2212165595727,-0.5021150963897849
11618,429133.7519,690066.7160072031,60.80457734958301,-0.4750196364559951
11619,566768.9139,894491.1846893164,57.82290855266265,-0.45630338649183066
11620,733600.3337,1150936.0832034352,56.88870769708528,-0.4503664998229464
11621,963937.9362,1437469.7410449272,49.124719244027936,-0.39961281173938445
11622,1265983.174,1883938.139001776,48.812257357993595,-0.39751530773598986
11623,911765.8409,1376324.915558765,50.95157701896365,-0.41178891740374723
11624,22564.32999,19531.53576037063,-13.440657138826792,0.14433996263346316
11625,28739.75968,25623.098102823187,-10.84442462942965,0.11478730442444807
11626,50207.15501,47257.951710885915,-5.874069738718875,0.060536616662888676
11627,19364.61893,18036.61109743592,-6.857908422389383,0.07104399240931158
11628,9166.910168,10569.280981846292,15.298184318874538,-0.14235149371171119
11629,11859.37215,13439.995283376678,13.328050704410007,-0.12511653043598336
11630,15376.51408,17467.421813482124,13.59806079976043,-0.1274962497286154
11631,21846.8824,24864.892559813004,13.814374538918223,-0.12939864177743843
11632,37981.23429,43425.06069184868,14.332937050658131,-0.13394450647450284
11633,7547.727058,9752.903531280546,29.21643107037411,-0.25631857274158776
11634,12776.87513,15868.829330300616,24.19961194612235,-0.21671985907904912
11635,23461.8607,28731.20142942508,22.45917660497012,-0.2026075362515094
11636,32342.67483,39656.60536300801,22.613870285780607,-0.20386996558283066
11637,42305.18793,52109.87484679504,23.17608642471534,-0.208444742575276
11638,55667.23315,69291.25208348427,24.474036452958277,-0.21892696562212954
11639,73309.04245,91671.38537583583,25.047855369765287,-0.22352632100666625
11640,6396.407375,8826.721189518586,37.99498174580519,-0.3220471343470894
11641,8282.226772,11625.022863734184,40.36107901603572,-0.3390480521869428
11642,27830.40983,37065.83327142385,33.184647649236034,-0.2865663075868774
11643,48706.43233,63839.61348087695,31.070190171896222,-0.2705627965608741
11644,64034.47762,84930.4034774615,32.632304711634035,-0.2824104873681268
11645,4971.052148,9630.52906925761,93.7322076400316,-0.6613066464932711
11646,6538.986526,12813.791583908782,95.95990193524958,-0.6727398703496696
11647,9540.551096,17544.196611890835,83.89080919284075,-0.6091719671728502
11648,3314.361523,7239.07391632876,118.41533779864484,-0.7812282834325615
11649,5592.307291,11829.38454098073,111.52958743913078,-0.7491946960433058
11650,26244.40408,48481.196797934244,84.7296537964837,-0.6137232394751599
11651,35239.80295,62052.93427129174,76.08763124849354,-0.5658115899575709
11652,49055.35732,81041.02331979184,65.20320663682372,-0.5020060855449291
11653,65419.9479,106135.13805502154,62.23665940128568,-0.4838859437274312
11654,3038.64869,7183.564015789148,136.40653292464512,-0.8603827342070414
11655,3785.180407,9009.145790680586,138.01100137842352,-0.8671467108941648
11656,4991.734352,11400.969042679018,128.39695061318875,-0.8259149406240276
11657,7194.477691,15573.420031182683,116.46352522107894,-0.7722518725315641
11658,9291.582714,20296.34711359585,118.43799639231032,-0.7813320189058306
11659,17117.06779,34202.387305734745,99.81452270532102,-0.6922193637976655
11660,22953.13772,44619.89925648113,94.39564124429926,-0.6647252842040565
11661,57565.22262,98435.05150857601,70.99743044227631,-0.5364783437483123
11662,2768.181853,6993.510917761335,152.63914327673814,-0.9267919734302827
11663,3543.115901,8894.578880136973,151.03832696036247,-0.920435438539922
11664,4493.456259,11329.16125840706,152.1257714641317,-0.9247578701294241
11665,6495.088261,15518.520564855173,138.92701594275033,-0.8709879466832309
11666,11558.18982,25411.597772487494,119.85793768948064,-0.7878114140107488
11667,20398.969,42216.38052518529,106.95350105775094,-0.7273239494723516
11668,27425.32705,55664.299593338284,102.96676678405659,-0.7078720692283156
11669,2987.928953,8072.293515090892,170.16350261561564,-0.9938571549726625
11670,3812.953883,10185.319022256275,167.1241073139482,-0.9825431858167093
11671,6819.0029,17256.41236606428,153.063572770504,-0.9284705469477021
11672,15824.60948,37877.576587529904,139.3586813968562,-0.872792999912761
11673,3699.729307,10399.859274059552,181.09784287144205,-1.033532618011785
11674,11328.44385,28356.527452568742,150.31264512617716,-0.9175405310544029
11675,14937.85476,37461.210260724794,150.78038890187196,-0.9194074255421878
11676,19735.22727,46546.86908577145,135.85676743904781,-0.8580545171573082
11677,26919.50643,61830.977231806144,129.68837631770108,-0.8315533186725261
11678,35630.56976,77801.92599994154,118.35723235412428,-0.7809622161525418
11679,47585.5712,102795.4454861361,116.02230023485795,-0.7702114581950497
11680,83940.22726,168658.6757551498,100.92711356706161,-0.6977720372394476
11681,112333.1373,216576.45995528545,92.79837202168612,-0.6564747522817829
11682,352151.709,570358.5993925007,61.963887953899075,-0.4822032105304839
11683,464122.8882,730375.5363364689,57.366842899963856,-0.4534094727850366
11684,612935.4401,947481.5617236438,54.58097211168974,-0.4355478643996076
11685,5087.998715,13475.785297893619,164.85433768222993,-0.9740098197510161
11686,6369.071906,16587.975621571466,160.44572688753476,-0.957224311416704
11687,14292.88492,36573.04762825986,155.88289441191316,-0.939549710128718
11688,18865.59454,46898.10133866131,148.59063539834412,-0.9106373230239999
11689,44941.79875,96304.6081748763,114.28739136720978,-0.7621478783965827
11690,59024.00756,123998.19355006736,110.08094617096067,-0.7423227284164984
11691,78448.13711,159043.19318089812,102.73673670273102,-0.7067380878650855
11692,103960.1688,200455.57938493203,92.81959783133021,-0.6565848395252445
11693,246460.9817,417890.1260723583,69.55630184944536,-0.5280148499815773
11694,326829.4738,556106.679723587,70.15193680600879,-0.5315215978267958
11695,570574.5907,888982.1012586651,55.80471260874624,-0.4434331948007699
11696,738571.5784,1134747.7988540577,53.640870030811584,-0.4294476802619904
11697,1273452.361,1921188.927769457,50.864609199892705,-0.4112126208003932
11698,11407.43847,7420.001080347484,-34.95471310355019,0.43008643720634865
11699,15024.61863,9506.928577832148,-36.72432684015389,0.457669240975072
11700,81756.19787,61488.94477397222,-24.789867464549424,0.28488422294616456
11701,107371.8379,82816.75453873823,-22.869202801698314,0.2596675403209101
11702,140813.7919,112782.57597943461,-19.906584108232796,0.22197653389692285
11703,180126.1356,144959.95881917945,-19.523084012035262,0.21719980059996757
11704,236908.6961,203848.1449897337,-13.954975758387242,0.15029948903945645
11705,403404.7337,376909.17125873535,-6.567985010549872,0.06793612658018766
11706,509831.2567,509099.5216010312,-0.14352495837645687,0.0014362805410215174
11707,664390.9501,714335.0341571475,7.517273383936103,-0.07248133131282053
11708,4545.305802,2625.7294070271496,-42.232062672839504,0.5487362817456205
11709,7866.340661,4797.998811301207,-39.00596200862643,0.49439406443777045
11710,25016.47785,16194.92407205429,-35.262972792733535,0.4348368574929182
11711,72182.55998,54424.78263808486,-24.601201934145017,0.2823788518723891
11712,124911.3615,98309.61785905286,-21.296496428747307,0.23948251349651528
11713,159953.2245,130738.25392452,-18.264696236542584,0.20168416284896296
11714,209965.435,176049.00333343964,-16.15334050890822,0.1761805376169221
11715,276700.0845,240821.6191242476,-12.96655381966549,0.13887770235677088
11716,454636.9802,433921.3384309411,-4.556523703801182,0.04663598497032595
11717,744708.3885,761513.2436740039,2.256568535215831,-0.022314846824732726
11718,27951.58221,19420.070979040334,-30.522462617187447,0.3641666887837314
11719,3242.714984,2259.4414363730525,-30.32253998512216,0.36129330624833944
11720,7637.332581,5408.284074276625,-29.186217610435826,0.34511653771421713
11721,13917.77511,10273.762666938275,-26.182435154046146,0.30357347665787415
11722,18458.8203,13495.897228632934,-26.886458564023542,0.31315659102596705
11723,31607.73467,23216.83417325817,-26.546984731259236,0.3085242322197903
11724,42475.29224,32789.879875116756,-22.80246198226804,0.25880262042790925
11725,55644.41232,43385.514570139145,-22.030779441720693,0.2488560454040023
11726,96185.16771,77977.1285827103,-18.930194291688775,0.2098596035830429
11727,123704.2162,100255.54068315789,-18.955437605239933,0.21017102957261535
11728,163485.1486,136453.7382139874,-16.534474609770502,0.18073650896348248
11729,363882.9184,334466.73028239905,-8.083970593328345,0.08429474956560767
11730,589160.7235,582305.566901372,-1.1635460961999986,0.011703682648068536
11731,999058.8286,1088418.222455891,8.94435755911512,-0.08566708479217588
11732,8328.923471,6584.062714534171,-20.94941516200934,0.2350822240299255
11733,27019.9168,20942.88807715361,-22.490923150608626,0.2547751358495667
11734,36365.80093,29014.257640954387,-20.215540703191138,0.22584144615174928
11735,47968.58108,38014.757285514606,-20.75071551081493,0.2325718017990912
11736,63647.06527,53151.58547724588,-16.490123697346906,0.18020528205200925
11737,84353.46108,69469.85854462344,-17.6443294025139,0.19412287202069933
11738,143014.9337,120657.70228760516,-15.632795005375606,0.16999142631207498
11739,189108.4728,164737.73071885275,-12.887176190630864,0.1379660820902373
11740,247268.3707,224263.61341727627,-9.303558404012136,0.09765206231591783
11741,419383.0823,396848.222600537,-5.373335418271116,0.05523088303272061
11742,682998.1217,696207.1529522788,1.933977683481941,-0.019155140108663815
11743,888162.8899,940205.8623986591,5.859620244268344,-0.05694369309607872
11744,3837.317295,3426.9654970558267,-10.69371559341363,0.11309832648786688
11745,6968.753923,5965.07067342523,-14.402621482474325,0.15551552810460478
11746,13075.33735,11029.315267026455,-15.64794871601186,0.17017105857232906
11747,17444.78788,14397.361557842025,-17.4689789472979,0.19199595056251262
11748,23032.48733,19039.06303594793,-17.33822420842322,0.19041289405303807
11749,55099.99859,46644.340616755144,-15.346022122729167,0.16659808646022256
11750,73281.71976,63336.75894244058,-13.570861669362419,0.14584531783661525
11751,282721.3116,260449.7356051994,-7.877572394086403,0.08205175873505155
11752,371433.0004,355336.5719480881,-4.333602139437661,0.0443030687204331
11753,618104.9588,618612.1549725084,0.08205664188378148,-0.0008202299382720213
11754,789550.7633,810095.0113714325,2.6020173782830494,-0.02568740911163836
11755,1026443.849,1124089.3484194418,9.512989874173018,-0.09087298522048393
11756,1333308.297,1468473.2851598398,10.137564467570382,-0.0965599845417362
11757,1813.318747,1833.24420113285,1.098839030138261,-0.010928456590978186
11758,2408.065724,2546.1841595341443,5.735658879971014,-0.05577200931379345
11759,3207.590302,3197.4629086102696,-0.31573213647066684,0.0031623162201519506
11760,5860.355069,5623.904491668648,-4.03474831383723,0.0411840216466377
11761,13508.58777,18095.939909511948,33.95878397962208,-0.2923619844080747
11762,19176.98412,26176.141624993492,36.49769672434547,-0.31113755468023996
11763,24486.76854,33441.90548501119,36.57133006498044,-0.31167685672621204
11764,7412.637139,11614.487593950307,56.6849607792505,-0.449066984162096
11765,17884.62337,27865.70843484072,55.808192648793344,-0.44345553046138164
11766,4202.251317,7771.138598971452,84.92798294889442,-0.6147962819432475
11767,5408.094452,9980.7694311088,84.55242451281062,-0.6127633808321846
11768,7136.429887,13209.626223069825,85.10132422281617,-0.6157331876598615
11769,32303.80897,55196.54390789174,70.86698339242855,-0.5357151929148252
11770,3370.386291,8095.177497971457,140.18545053984312,-0.8762411495494575
11771,6096.214678,14500.445814615055,137.85982909926412,-0.866511360817789
11772,10752.63196,24315.245218545075,126.13296269228091,-0.815952970782476
11773,25293.96953,53620.98898254258,111.99119781869437,-0.7513745680988144
11774,4081.184812,9947.31481464586,143.73595592626793,-0.8909153055172112
11775,9934.547897,23501.135463224873,136.55968753567197,-0.8610303686881302
11776,17351.43528,38550.26809658755,122.17336764654978,-0.7982878264576616
11777,23072.47482,50726.80098307083,119.85851703736232,-0.7878140491083236
11778,1015114.316,1624681.2063698021,60.049088143270964,-0.47031038308740847
11779,2969.136571,7032.332329931119,136.8477219477527,-0.8622472252131983
11780,3761.702528,8883.350355174904,136.15238815542259,-0.8593071231778637
11781,8627.340309,20046.460341558686,132.35968008177812,-0.8431163303138867
11782,18818.35834,42041.662373714564,123.40770440294722,-0.8038281870843385
11783,721189.0037,1127779.2938219698,56.377771712545844,-0.4471045074223703
11784,958858.1702,1468839.2915792034,53.1862935759134,-0.4264845997957938
11785,1271473.359,1924250.3244633023,51.34020000047066,-0.41436009680820796
11786,3872.840747,8797.660239098796,127.16297451460363,-0.8204975232944687
11787,5294.808001,11920.399704472005,125.13374804564523,-0.8115244753678006
11788,6577.297588,14875.398817125939,126.16277609615037,-0.8160848022429832
11789,8727.724909,19669.867174518768,125.37221761235011,-0.8125831498678355
11790,14588.14294,31599.11593069531,116.60821436052716,-0.7729200719618561
11791,18805.81886,40886.90912902868,117.41626585585799,-0.7766436058442938
11792,43471.32196,87080.02474474664,100.3160263331146,-0.6947260651310199
11793,74605.36783,144589.70051965406,93.80602860792041,-0.6616876203527617
11794,98147.3316,183734.43551920066,87.20268042335718,-0.6270216964537312
11795,129872.9578,236660.43168396625,82.22456444582973,-0.6000696110774655
11796,172578.6428,297970.6218334079,72.6578775907536,-0.5461418643236797
11797,228774.2378,388202.1570794437,69.68788129842636,-0.5287905712001884
11798,399689.1757,636877.0346782001,59.34307792118677,-0.4658894144663215
11799,8964.55787,19196.7993391024,114.1410610259399,-0.7614647755534243
11800,11489.5691,24356.03424386395,111.98387887204532,-0.7513400427361105
11801,14861.91455,30963.615697192225,108.34203825503911,-0.734010957831476
11802,19247.2399,39782.54189752897,106.69219121401908,-0.7260605016310002
11803,25233.15176,51188.10692741193,102.86053606888753,-0.707348542512154
11804,32865.70884,64688.63062663941,96.82712745239365,-0.6771556318765253
11805,43211.74875,83641.0796817258,93.56096918370098,-0.6604223630731827
11806,56143.83559,106657.27406798337,89.97147762911393,-0.6417037571620945
11807,96020.68342,176212.39293824584,83.51503724201034,-0.6071264249720194
11808,126229.3383,225570.6126652019,78.69903756375936,-0.5805328503975922
11809,165944.7636,285670.13709889434,72.14772608763073,-0.5431827948078425
11810,219965.4004,368470.6288737323,67.51299440897536,-0.5158907408290165
11811,290643.423,472162.315699155,62.45415458761472,-0.4852256503621053
11812,383298.3837,603778.193281433,57.52171648967821,-0.4543931452468293
11813,653385.9793,977858.3257963085,49.66013302641256,-0.4031967575212203
11814,863968.3418,1255289.7492041762,45.293489179116605,-0.37358557408049897
11815,1129886.756,1646062.6709077877,45.68386275586964,-0.3762687644275502
11816,18498.75975,22173.976505854414,19.867368437251116,-0.1812156825174327
11817,13520.59942,18349.808507284564,35.7174185646021,-0.30540473344497165
11818,7403.295743,11629.928515068059,57.09123232128671,-0.4516565481762047
11819,9745.380758,15211.618744935431,56.090553285444365,-0.4452661226325194
11820,17974.2202,27598.88528162876,53.547052247800785,-0.4288368633702877
11821,11698.70074,19733.198323568096,68.67854612347402,-0.5228246237131771
11822,14909.88956,25011.38905960312,67.75033080528814,-0.5173065618753956
11823,20913.09765,34681.285113556965,65.83523729473413,-0.5058245630508154
11824,27483.42334,45846.20190948907,66.814014914814,-0.5117093226779499
11825,7078.374637,13207.442980984388,86.58864016530845,-0.6237362225725924
11826,3356.681843,8049.25928583306,139.79810009753913,-0.8746271337112965
11827,18922.89539,41207.4286384782,117.76492333332187,-0.7782459616479205
11828,2456.071198,6066.825714593923,147.0134302105815,-0.904272522483903
11829,7154.581671,17144.774596539428,139.6335017885552,-0.8739404943041187
11830,17305.01518,38968.63720624174,125.18695765883604,-0.8117607941191469
11831,3847.705738,9594.226273650378,149.3492727080882,-0.9136844292485868
11832,6496.784177,15020.676051645865,131.20170906742229,-0.8381203429429398
11833,14447.29018,32638.49405201205,125.91429704371073,-0.8149855247426405
11834,3881.689586,8812.542759127698,127.0285287858074,-0.8199055010670779
11835,6592.845097,14895.997747898338,125.94187378490953,-0.8151075845617299
11836,14646.01458,32071.08121182483,118.97480052778174,-0.7837864711246123
11837,25210.02394,52210.48255294816,107.10207446533731,-0.7280415990959561
11838,43753.96556,87516.87870490114,100.02044976903608,-0.6932494241780685
11839,98562.76908,184491.6442808832,87.18188013887647,-0.6269105792406133
11840,130171.8052,233973.14081236775,79.74179619994065,-0.586351169515563
11841,229583.4706,392509.9412065723,70.96611536569928,-0.5362951951229782
11842,530127.7567,837666.479673937,58.01219028566608,-0.45750199776942857
11843,905653.3989,1358408.0235716698,49.99204168190416,-0.4054120512467012
11844,1196346.347,1754735.5005697205,46.67453994154423,-0.3830459322349302
11845,5461.625574,11848.606783785292,116.9428611179506,-0.7744638200589566
11846,6800.827435,14457.686968249085,112.58717569929173,-0.7541819568364421
11847,9018.568938,19166.366359309875,112.52114932061824,-0.7538713236386485
11848,14830.51356,31154.817480094323,110.07241154563445,-0.742282102177672
11849,25249.96539,51527.818887233516,104.0708495689289,-0.7132970493692881
11850,43210.91177,85021.1208637556,96.75845146776823,-0.6768066557503651
11851,56138.04951,106496.35705090148,89.704412569466,-0.6402969514597139
11852,126432.2403,223225.4744660041,76.55739860049295,-0.5684758420530986
11853,166077.3191,283471.0660945911,70.68620063881505,-0.5346566007016769
11854,220588.8026,371699.47515913675,68.5033287175279,-0.5217853186093642
11855,655183.2312,987281.4040113391,50.68783158614805,-0.4100401704396255
11856,865558.7755,1277602.0471270827,47.604308718268285,-0.3893649176103917
11857,3759.337281,3158.301485382666,-15.987812497032875,0.17420830834817735
11858,4951.190929,4202.420192993329,-15.123043056590465,0.16396754360437704
11859,6829.380133,5663.897081176764,-17.065722351455403,0.18712172741856747
11860,12821.65445,10645.18966666592,-16.97491374316425,0.18602737979976602
11861,17415.29009,14407.730945832987,-17.269647124017627,0.18958362740186097
11862,30610.11465,25511.42712581956,-16.65687169904292,0.18220402408970848
11863,130633.1061,115026.94492373675,-11.9465590631495,0.12722627245851115
11864,174871.1633,156688.5511061416,-10.397719012519657,0.10978940888168509
11865,235464.5518,218782.51545125837,-7.084733655752602,0.07348222272999294
11866,403995.3023,400180.5854909505,-0.9442478136086687,0.009487340966975566
11867,6693.631905,5028.343796561415,-24.87869264508929,0.28606594768639937
11868,8734.744218,6650.047080022012,-23.866722206724475,0.27268472638500363
11869,16086.41875,12821.706430056278,-20.294836101688094,0.22683581059304636
11870,20799.74458,16866.749615465014,-18.90886183437443,0.20959650129801943
11871,36858.6067,30639.561901274985,-16.87270723319287,0.18479710523537562
11872,49369.63896,41794.198332391956,-15.344330619362587,0.1665781052790667
11873,65807.74991,57923.08285422436,-11.981365517828625,0.1276216384476907
11874,87358.70058,77607.63948446461,-11.162094938220509,0.11835676826444441
11875,114239.4768,99990.4130764103,-12.472977050250025,0.13322260659240825
11876,273856.7634,259019.82229367294,-5.417774212373917,0.05570061566349693
11877,2717.587015,2390.573057025399,-12.033247000725789,0.1282112497232939
11878,4833.256338,4273.866068564132,-11.573776152484063,0.12300161047758706
11879,8820.795915,7739.787098630402,-12.255229877060343,0.13073792515683103
11880,11901.95859,10550.324222674195,-11.356402873569444,0.1205463825125328
11881,20847.2566,18736.78372486289,-10.123504092798049,0.10673372577716833
11882,27859.80623,25063.99095915862,-10.035300489027774,0.10575282025507882
11883,66689.56128,61564.611321222816,-7.684785835162086,0.07996122420766127
11884,86964.3008,79164.0404453796,-8.969497003787087,0.0939755378768794
11885,116796.0576,107706.06136307251,-7.7827937207081614,0.08102345375546172
11886,157282.8139,149758.50140315117,-4.783938124118747,0.049021541238287725
11887,209705.7951,197682.16882910635,-5.733568910272639,0.05904503968505992
11888,276796.4178,268770.87334843236,-2.8994394202624814,0.0294230374866995
11889,476243.6609,453114.6982096663,-4.856539748292893,0.04978432554120005
11890,825505.555,856350.2331862279,3.7364591915105647,-0.03668345078828139
11891,2999.645379,2922.9034025605315,-2.558368298357062,0.025916636460196152
11892,13410.34427,12518.467605977183,-6.6506619521917525,0.06882140710414753
11893,17777.07486,16570.259076430153,-6.788607198168976,0.0703002314042962
11894,24055.40806,22419.066484359868,-6.802385440973199,0.07044805948432575
11895,32134.82833,29984.204323043276,-6.692501932393938,0.0692697162234257
11896,43210.14994,40408.901587293665,-6.4828480266697674,0.06702532295213359
11897,57860.50677,54773.05113076301,-5.336032834122708,0.05483675275498712
11898,76042.26185,71428.33933233576,-6.067576641480761,0.0625945626922082
11899,136063.4484,129722.47553591723,-4.6603058636596835,0.047723944352279446
11900,182285.5508,176511.6588941582,-3.1674984004501776,0.032187487734516296
11901,240388.9145,231793.81532511665,-3.5754973114134017,0.03640983940166542
11902,417078.774,399929.3580323893,-4.111793032078555,0.0419871838405701
11903,959861.6229,986148.0228016812,2.738561400367581,-0.027017336620581034
11904,1912.768451,2026.8521283675861,5.964322409643625,-0.05793227042676552
11905,3445.707926,3569.8636046514894,3.603197987695296,-0.03539801196796333
11906,4543.989276,4679.83242092326,2.9895128855330375,-0.029456980412568612
11907,6282.595709,6589.997758042176,4.8929147008745755,-0.04776978376670016
11908,11431.70354,11392.808997187509,-0.34023400516290536,0.0034081411725370714
11909,15256.33935,15312.723145838403,0.3695761777768982,-0.003688949230086891
