eventid,iyear,imonth,iday,地区,country_txt,latitude,longitude,坐标状态,specificity,危害等级,危害得分,数据完整率
201612310038,2016,12,30,南亚,Afghanistan,37.00702,66.026738,有效,3.0,1,0.7453148794074526,0.8
201612310039,2016,12,31,南亚,Afghanistan,31.60063,64.369652,有效,1.0,3,0.5089814443588672,0.4
201612310040,2016,12,31,撒哈拉以南非洲,Niger,13.883032,13.177504,有效,1.0,2,0.5948727424365784,0.8
201612310042,2016,12,31,东南亚,Philippines,7.027067,124.386552,有效,1.0,5,0.2237569583807854,0.4
201612310043,2016,12,31,撒哈拉以南非洲,Democratic Republic of the Congo,4.308611,25.091389,有效,2.0,4,0.2800705657104818,0.8
201612310044,2016,12,31,北美,Mexico,26.819644,-107.069898,有效,1.0,2,0.6289449656787621,0.8
201701010001,2017,1,1,中东与北非,Turkey,41.106178,28.689863,有效,1.0,1,0.778301440006576,0.6
201701010004,2017,1,1,中东与北非,Syria,34.895928,35.886652,有效,1.0,3,0.4432439529076067,0.6
201701010005,2017,1,1,南亚,Pakistan,34.824085,71.382386,有效,2.0,4,0.3082663131956101,0.8
201701010006,2017,1,1,西欧,Italy,43.76956,11.255814,有效,1.0,1,0.7197397783967368,0.8
201701010007,2017,1,1,中东与北非,Turkey,37.724137,40.413484,有效,1.0,4,0.2614737692520518,0.4
201701010008,2017,1,1,中东与北非,Turkey,41.106178,28.689863,有效,1.0,4,0.3185120208204943,0.8
201701010009,2017,1,1,撒哈拉以南非洲,Somalia,3.798013,42.544463,有效,3.0,1,0.7512226918500953,0.6
201701010010,2017,1,1,南亚,Pakistan,32.90382,70.535789,有效,1.0,1,0.7321066658862112,0.8
201701010011,2017,1,1,中东与北非,Yemen,13.586484,44.024105,有效,1.0,1,0.7626567494391893,0.6
201701010012,2017,1,1,南亚,Afghanistan,34.346722,62.197315,有效,1.0,3,0.4914166030609728,0.4
201701010013,2017,1,1,中东与北非,Bahrain,26.0,50.616667,有效,1.0,1,0.7240300050967173,0.8
201701010014,2017,1,1,东南亚,Myanmar,20.366728,93.266651,有效,1.0,5,0.1660881864570587,0.8
201701010015,2017,1,1,南亚,Afghanistan,31.467463,64.092445,有效,1.0,5,0.1812622622396146,0.4
201701010016,2017,1,1,南亚,Afghanistan,32.071931,64.838837,有效,1.0,2,0.6143326535082264,0.8
201701010018,2017,1,1,南亚,Afghanistan,34.34013,63.75288,有效,3.0,5,0.192490667763317,0.6
201701010019,2017,1,1,南亚,Afghanistan,33.79821,68.93483,有效,1.0,1,0.7417707281836219,0.8
201701010021,2017,1,1,撒哈拉以南非洲,Sudan,12.959799,24.039829,有效,1.0,1,0.7486999115088424,0.4
201701010022,2017,1,1,撒哈拉以南非洲,Burundi,-3.375828,29.364107,有效,1.0,4,0.268602059601118,0.8
201701010023,2017,1,1,中东与北非,Iraq,31.697046,44.47716,有效,1.0,1,0.784310474726023,0.4
201701010024,2017,1,1,中东与北非,Egypt,30.084629,31.334314,有效,1.0,4,0.2644029527569376,0.2
201701010025,2017,1,2,南亚,Pakistan,30.200819,66.994354,有效,1.0,5,0.1169020843168098,0.8
201701010053,2017,1,1,撒哈拉以南非洲,Burkina Faso,14.119094,-1.515526,有效,1.0,4,0.2863418521534593,0.8
201701010054,2017,1,1,撒哈拉以南非洲,Burkina Faso,14.093442,-1.634078,有效,1.0,4,0.2584917371471649,0.8
201701010055,2017,1,1,南亚,India,9.873252,76.302937,有效,1.0,5,0.2365824644887837,0.8
201701010057,2017,1,1,中东与北非,Iraq,36.354145,43.14357,有效,1.0,5,0.1927555276001213,0.8
201701020001,2017,1,1,南亚,Afghanistan,33.542622,68.415329,有效,1.0,3,0.4395639991968001,1.0
201701020002,2017,1,2,南亚,Pakistan,30.200819,66.994354,有效,1.0,1,0.7417654723447266,0.8
201701020003,2017,1,2,撒哈拉以南非洲,Somalia,2.002975,45.273875,有效,1.0,1,0.8602603183609919,0.6
201701020004,2017,1,2,撒哈拉以南非洲,Somalia,2.059819,45.326115,有效,1.0,1,0.863192810174326,0.6
201701020005,2017,1,2,南亚,Pakistan,28.776834,68.381625,有效,2.0,1,0.7945544633725019,0.8
201701020006,2017,1,2,南亚,Pakistan,28.776834,68.381625,有效,1.0,1,0.790372440064053,0.8
201701020007,2017,1,2,南亚,Afghanistan,34.214801,69.098513,有效,3.0,1,0.743126837464608,0.8
201701020008,2017,1,2,东南亚,Myanmar,20.3335,93.003812,有效,1.0,5,0.2056446748533366,0.8
201701020010,2017,1,2,中东与北非,Iraq,36.354145,43.14357,有效,1.0,5,0.2217924962400896,0.8
201701020011,2017,1,2,中东与北非,Iraq,35.499439,43.234894,有效,1.0,3,0.4614505355403241,0.4
201701020012,2017,1,2,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,1,0.843377842752273,0.6
201701020013,2017,1,2,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,3,0.4242411471343239,0.4
201701020014,2017,1,2,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,2,0.6276151306026725,0.4
201701020015,2017,1,2,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,1,0.7626559134802944,0.8
201701020016,2017,1,2,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,3,0.4449232734882192,0.4
201701020017,2017,1,2,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,1,0.7609902143322725,0.8
201701020018,2017,1,2,中东与北非,Iraq,34.92485,43.491413,有效,1.0,2,0.6966946155764395,0.4
201701020019,2017,1,2,中东与北非,Iraq,34.275066,44.537865,有效,1.0,3,0.5236494572159186,0.8
201701020020,2017,1,2,中东与北非,Iraq,34.275066,44.537865,有效,1.0,2,0.6992140615442543,0.4
201701020021,2017,1,2,中东与北非,Iraq,34.208416,43.890713,有效,1.0,3,0.548271664041632,0.4
201701020022,2017,1,2,中东与北非,Iraq,34.208416,43.890713,有效,1.0,3,0.5268706398591343,0.4
201701020024,2017,1,2,撒哈拉以南非洲,Burundi,-3.509014,29.464359,有效,4.0,5,0.1454058059121487,0.6
201701020031,2017,1,2,南亚,Afghanistan,34.966667,69.566667,有效,3.0,4,0.325635834702634,0.4
201701020033,2017,1,2,撒哈拉以南非洲,Somalia,2.059819,45.326115,有效,1.0,4,0.2557740665292199,0.8
201701020073,2017,1,2,南亚,Afghanistan,34.87048,62.50668,有效,3.0,5,0.1682598931877361,0.8
201701020074,2017,1,2,南亚,Afghanistan,32.519241,67.416481,有效,3.0,1,0.7430105529267472,0.8
201701020075,2017,1,2,中东与北非,Algeria,36.466727,2.689879,有效,1.0,3,0.5382720375235113,0.8
201701020076,2017,1,2,北美,United States,41.842602,-87.681229,有效,1.0,5,0.125628541812719,1.0
201701020077,2017,1,2,东南亚,Philippines,7.740712,123.076513,有效,2.0,2,0.6413495247924474,0.8
201701020078,2017,1,2,南亚,India,8.864636,77.496008,有效,1.0,4,0.2561115547067499,0.8
201701020079,2017,1,3,西欧,Greece,37.99749,23.762728,有效,1.0,2,0.7098731530317183,0.8
201701020080,2017,1,2,南亚,India,24.663717,93.906269,有效,4.0,4,0.2432835616348518,0.8
201701020084,2017,1,2,撒哈拉以南非洲,Mali,15.075,-2.221111,有效,1.0,5,0.1807516045165913,0.8
201701020085,2017,1,2,中东与北非,Iraq,35.466624,43.238815,有效,3.0,3,0.3783551901996782,0.8
201701030001,2017,1,3,中东与北非,Yemen,13.883333,45.866667,有效,3.0,2,0.5978349939686078,0.8
201701030023,2017,1,3,南亚,Pakistan,34.075466,71.599998,有效,1.0,4,0.2725686926805155,0.8
201701030024,2017,1,3,中东与北非,Libya,31.164289,16.887761,有效,4.0,4,0.2917963801387925,0.4
201701030025,2017,1,3,南亚,Pakistan,25.530286,63.415847,有效,1.0,2,0.7090053496095944,0.8
201701030029,2017,1,3,东南亚,Philippines,6.741797,122.398145,有效,4.0,2,0.6482209693537444,0.8
201701030035,2017,1,3,撒哈拉以南非洲,Central African Republic,6.253713,25.473355,有效,4.0,3,0.4314729650648657,0.8
201701030037,2017,1,3,撒哈拉以南非洲,Central African Republic,6.879722,15.554444,有效,1.0,4,0.2786425634458427,0.8
201701030038,2017,1,3,中东与北非,Egypt,29.360998,30.68244,有效,1.0,1,0.7240300050967173,0.8
201701030039,2017,1,3,南亚,India,25.749567,86.006417,有效,1.0,4,0.2461453583482103,0.8
201701030040,2017,1,3,南亚,Afghanistan,36.370146,66.891581,有效,2.0,3,0.4919940131435431,0.4
201701030041,2017,1,3,南亚,Afghanistan,31.65,65.65,有效,3.0,4,0.2684455228347062,0.8
201701030042,2017,1,3,南亚,Afghanistan,31.631083,65.742226,有效,1.0,4,0.2460006622809545,0.8
201701030043,2017,1,3,南亚,Afghanistan,33.306127,62.156823,有效,3.0,5,0.2157140473827506,0.8
201701030044,2017,1,3,撒哈拉以南非洲,Nigeria,10.890928,13.627589,有效,2.0,5,0.1594720090808936,0.4
201701030045,2017,1,3,中东与北非,Iraq,33.409771,43.198972,有效,1.0,3,0.3864316024944987,0.4
201701030046,2017,1,3,中东与北非,Iraq,36.354145,43.14357,有效,1.0,4,0.2648682677450313,0.8
201701030047,2017,1,3,中东与北非,Iraq,36.354145,43.14357,有效,1.0,4,0.2648682677450313,0.8
201701030048,2017,1,3,中东与北非,Iraq,36.354145,43.14357,有效,1.0,5,0.2012547293462427,0.8
201701030049,2017,1,3,南亚,India,33.86652,74.864548,有效,1.0,4,0.2430713084066688,0.8
201701030050,2017,1,3,中东与北非,Egypt,31.200092,29.918739,有效,1.0,4,0.2771022570543026,0.8
201701030053,2017,1,3,中东与北非,Lebanon,33.542004,35.381153,有效,1.0,4,0.2531153075853641,0.8
201701030054,2017,1,3,南亚,India,23.65,85.0,有效,1.0,1,0.744708328729826,0.8
201701030080,2017,1,3,南亚,Pakistan,28.994965,68.348482,有效,1.0,5,0.1761575589864727,0.8
201701030081,2017,1,3,南亚,Pakistan,28.869226,68.334419,有效,1.0,5,0.1761575589864727,0.8
201701030082,2017,1,3,北美,Mexico,25.426636,-100.995363,有效,1.0,5,0.1825667964085403,1.0
201701040003,2017,1,3,南亚,Afghanistan,37.101709,70.555236,有效,3.0,5,0.1798996594535306,0.4
201701040004,2017,1,2,南亚,Afghanistan,31.589827,64.337952,有效,1.0,3,0.5614423090535249,0.8
201701040005,2017,1,3,南亚,Afghanistan,36.420649,69.35927,有效,3.0,5,0.2157140473827506,0.8
201701040006,2017,1,4,中东与北非,Libya,31.203173,16.643446,有效,2.0,4,0.289148135105936,0.8
201701040007,2017,1,4,中东与北非,Iraq,36.354145,43.14357,有效,1.0,5,0.1927555276001213,0.4
201701040008,2017,1,4,中东与北非,Iraq,36.354145,43.14357,有效,1.0,1,0.768662751266253,0.4
201701040009,2017,1,4,中东与北非,Iraq,33.426248,42.977081,有效,1.0,4,0.2495916467096581,0.8
201701040010,2017,1,4,南亚,Pakistan,28.923056,68.328611,有效,1.0,5,0.1761575589864727,0.8
201701040011,2017,1,4,南亚,Pakistan,28.869226,68.334419,有效,1.0,1,0.722312077736184,0.8
201701040012,2017,1,4,南亚,Pakistan,30.200819,66.994354,有效,1.0,4,0.3619101061524483,0.8
201701040016,2017,1,4,东南亚,Philippines,7.065261,124.961053,有效,1.0,3,0.5003241609844474,0.8
201701040017,2017,1,4,撒哈拉以南非洲,Cameroon,,,缺失,5.0,4,0.3193942859617132,0.8
201701040018,2017,1,4,中东与北非,Iraq,34.92485,43.491413,有效,1.0,1,0.7910359115275778,0.6
201701040019,2017,1,4,南亚,Afghanistan,33.326099,68.416649,有效,1.0,4,0.2561115547067499,0.8
201701040020,2017,1,4,南亚,Afghanistan,35.018158,69.168991,有效,1.0,3,0.3801603903762818,0.8
201701040021,2017,1,4,撒哈拉以南非洲,Somalia,2.059819,45.326115,有效,1.0,1,0.7818424437006494,0.6
201701040026,2017,1,4,撒哈拉以南非洲,Somalia,2.925025,45.903969,有效,2.0,4,0.2447172640096008,0.0
201701040027,2017,1,4,撒哈拉以南非洲,Ethiopia,11.592294,37.3826,有效,1.0,4,0.2589423577712522,0.8
201701040028,2017,1,4,南亚,Pakistan,31.834328,70.90905,有效,1.0,1,0.743125866490606,0.8
201701040029,2017,1,4,南亚,Pakistan,24.891115,67.143311,有效,1.0,4,0.3640222794622648,0.8
201701040030,2017,1,4,南亚,Pakistan,24.891115,67.143311,有效,1.0,4,0.2741429670959151,0.8
201701040031,2017,1,4,南亚,India,23.166667,79.933333,有效,1.0,4,0.3566736038023152,0.8
201701040032,2017,1,4,中东与北非,Lebanon,34.468799,36.041834,有效,1.0,1,0.7514386892972391,0.8
201701040033,2017,1,4,撒哈拉以南非洲,Mali,16.263981,-0.027987,有效,1.0,4,0.2739940869886619,0.8
201701040034,2017,1,4,撒哈拉以南非洲,Nigeria,10.842934,13.483585,有效,1.0,4,0.2497771757158344,0.8
201701040035,2017,1,4,撒哈拉以南非洲,Nigeria,11.089722,13.688377,有效,3.0,4,0.2454853894248646,0.8
201701040036,2017,1,4,中东与北非,Iraq,33.043201,44.641945,有效,1.0,3,0.50831327918808,0.4
201701040037,2017,1,4,中东与北非,Iraq,33.185299,44.26778,有效,1.0,1,0.762656696102712,0.8
201701040039,2017,1,4,南亚,Afghanistan,33.542622,68.415329,有效,1.0,5,0.1696224959738201,0.8
201701040040,2017,1,4,东南亚,Myanmar,17.474068,97.802248,有效,1.0,4,0.2673356133359467,0.8
201701040041,2017,1,4,南亚,India,23.369968,85.325012,有效,2.0,4,0.3392646627629557,1.0
201701040043,2017,1,4,西欧,Greece,37.99749,23.762728,有效,1.0,1,0.7514081850209919,0.8
201701040044,2017,1,4,西欧,Greece,37.99749,23.762728,有效,1.0,5,0.1691384770615288,0.4
201701040045,2017,1,4,中亚,Kyrgyzstan,42.874722,74.612222,有效,1.0,4,0.2507797954028661,0.8
201701040047,2017,1,4,撒哈拉以南非洲,Sudan,13.314837,25.088934,有效,1.0,2,0.6907559772865489,0.4
201701040049,2017,1,4,中东与北非,Syria,34.520279,37.630001,有效,1.0,5,0.1569411396709013,0.0
201701040050,2017,1,4,撒哈拉以南非洲,Mali,15.075623,-2.219977,有效,1.0,5,0.1292833241768198,0.6
201701040051,2017,1,4,撒哈拉以南非洲,Nigeria,5.788824,6.100338,有效,1.0,3,0.4079875512584504,0.8
201701040052,2017,1,4,撒哈拉以南非洲,Nigeria,5.838492,6.158714,有效,1.0,3,0.447292447689023,0.8
201701050001,2017,1,5,中东与北非,Libya,32.069286,20.151144,有效,1.0,3,0.4811946614606528,0.8
201701050002,2017,1,5,南亚,Pakistan,30.585,66.8725,有效,1.0,4,0.2673346391086724,0.8
201701050004,2017,1,5,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,2,0.6941403145867641,0.4
201701050005,2017,1,5,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,4,0.2982959054926174,0.4
201701050006,2017,1,5,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,2,0.7019030840670318,0.4
201701050008,2017,1,5,中东与北非,Iraq,34.705948,43.697075,有效,1.0,5,0.2349970547722442,0.8
201701050010,2017,1,2,南亚,Afghanistan,31.429741,64.303745,有效,3.0,4,0.2725686926805155,0.8
201701050011,2017,1,5,中东与北非,Turkey,38.478577,27.139976,有效,1.0,1,0.7840985482263861,0.6
201701050012,2017,1,5,南亚,Afghanistan,35.687365,64.293428,有效,1.0,2,0.5781031205099593,0.4
201701050013,2017,1,5,南亚,Afghanistan,34.417122,70.449593,有效,1.0,3,0.4723904337301032,0.4
201701050014,2017,1,5,中东与北非,Yemen,12.725161,43.494482,有效,2.0,1,0.7600663981442598,0.8
201701050020,2017,1,5,中东与北非,Syria,35.361572,35.927155,有效,1.0,1,0.820105752771004,0.8
201701050021,2017,1,5,南亚,Afghanistan,34.516895,69.147011,有效,1.0,5,0.2157140473827506,0.4
201701050022,2017,1,5,南亚,Afghanistan,36.157001,68.720306,有效,1.0,4,0.253355814033381,0.8
201701050023,2017,1,5,南亚,India,33.802216,74.940395,有效,1.0,5,0.1613291598242007,0.8
201701050024,2017,1,5,南亚,Afghanistan,33.890556,62.406389,有效,1.0,3,0.5173809278679491,0.8
201701050025,2017,1,5,东南亚,Philippines,6.012985,124.593255,有效,1.0,2,0.6912403453643009,0.8
201701050026,2017,1,5,南亚,Afghanistan,31.026149,62.450415,有效,4.0,5,0.1761575589864727,0.8
201701050027,2017,1,5,南亚,India,20.273183,80.307383,有效,2.0,5,0.2335967751331401,0.8
201701050028,2017,1,5,东欧,Serbia,44.786568,20.448922,有效,1.0,5,0.1862744917994309,0.8
201701050030,2017,1,5,西欧,Sweden,57.652828,11.910749,有效,1.0,4,0.2567361884123424,0.8
201701050031,2017,1,5,东南亚,Thailand,6.545499,101.2799,有效,1.0,4,0.2514712369021255,0.4
201701050034,2017,1,5,撒哈拉以南非洲,Somalia,2.973305,45.535603,有效,1.0,4,0.2560049091811743,0.4
201701060001,2017,1,6,中东与北非,Yemen,15.325443,44.211895,有效,1.0,5,0.1689548897879603,1.0
201701060002,2017,1,6,南亚,Pakistan,25.831427,62.259736,有效,1.0,4,0.2754981991258302,0.8
201701060004,2017,1,6,南亚,Pakistan,29.034412,69.158661,有效,1.0,2,0.7139735842867789,0.8
201701060005,2017,1,6,南亚,Pakistan,28.923449,69.001649,有效,2.0,5,0.1761575589864727,0.8
201701060007,2017,1,6,南亚,Pakistan,30.200819,66.994354,有效,1.0,2,0.7103585861628485,0.8
201701060008,2017,1,6,中东与北非,Iraq,34.458889,43.791004,有效,1.0,1,0.8010200966419823,0.6
201701060009,2017,1,6,南亚,Afghanistan,35.392248,68.222884,有效,3.0,2,0.59095901482726,0.8
201701060015,2017,1,6,撒哈拉以南非洲,Somalia,1.978939,44.832062,有效,1.0,1,0.7275978036126827,0.2
201701060017,2017,1,6,中东与北非,Iran,26.128364,61.517983,有效,1.0,3,0.4201575562508016,0.8
201701060018,2017,1,6,南亚,India,24.383792,94.148177,有效,2.0,3,0.3745510851324455,1.0
201701060020,2017,1,6,南亚,Pakistan,24.891115,67.143311,有效,1.0,4,0.3230821386361296,0.4
201701060022,2017,1,6,北美,United States,26.071231,-80.145668,有效,1.0,2,0.6118411597519339,0.8
201701060023,2017,1,6,撒哈拉以南非洲,Sudan,13.400089,24.309717,有效,1.0,5,0.2281298591638654,0.6
201701060024,2017,1,6,撒哈拉以南非洲,Somalia,1.114228,44.028706,有效,1.0,1,0.7869335980473879,0.6
201701060025,2017,1,6,中东与北非,Iraq,34.458889,43.791004,有效,1.0,3,0.5469092991729788,0.4
201701060026,2017,1,6,中东与北非,Iraq,34.160587,42.37254,有效,1.0,3,0.5465262727447724,0.4
201701060032,2017,1,6,西欧,France,45.441025,4.384553,有效,1.0,2,0.6623260788130056,0.8
201701060033,2017,1,6,东南亚,Philippines,13.750444,121.377034,有效,3.0,4,0.246040291223668,0.8
201701060034,2017,1,6,东南亚,Philippines,12.407778,123.405833,有效,1.0,4,0.2654269356427483,0.8
201701060035,2017,1,6,南亚,Pakistan,24.891115,67.143311,有效,1.0,4,0.3507746063924277,0.8
201701060036,2017,1,6,南亚,Afghanistan,34.357222,70.238889,有效,1.0,5,0.1696224959738201,0.8
201701060037,2017,1,6,中东与北非,Egypt,30.4653,33.785694,有效,1.0,3,0.3845914652486819,0.4
201701060038,2017,1,6,中东与北非,Egypt,29.492478,34.896899,有效,1.0,4,0.2931371109697357,0.4
201701060039,2017,1,6,中东与北非,Egypt,30.8775,34.381944,有效,2.0,4,0.2648682677450313,0.8
201701060040,2017,1,6,撒哈拉以南非洲,Somalia,2.973305,45.535603,有效,1.0,3,0.4523401356530706,0.2
201701060041,2017,1,6,撒哈拉以南非洲,Mali,15.075,-2.221111,有效,1.0,3,0.4169482575100194,0.8
201701060042,2017,1,6,南亚,Pakistan,30.084515,66.983437,有效,1.0,5,0.2102493479719895,1.0
201701060043,2017,1,6,北美,Mexico,20.673231,-103.366859,有效,1.0,5,0.1764605929311436,0.8
201701060044,2017,1,6,西欧,United Kingdom,54.607712,-5.95621,有效,1.0,5,0.2210389478582231,0.8
201701070001,2017,1,7,南亚,Pakistan,30.200819,66.994354,有效,1.0,4,0.2725686926805155,0.8
201701070003,2017,1,7,中东与北非,Yemen,13.713333,46.011944,有效,3.0,1,0.7873913539610539,0.8
201701070007,2017,1,7,中东与北非,Iraq,33.794651,44.892578,有效,1.0,3,0.3922228501858492,0.8
201701070009,2017,1,6,中东与北非,Egypt,31.116554,33.72472,有效,1.0,4,0.2583067455541369,0.8
201701070010,2017,1,6,中东与北非,Egypt,31.126646,33.800865,有效,1.0,4,0.2583067455541369,0.8
201701070011,2017,1,6,中东与北非,Egypt,31.163713,33.955925,有效,1.0,4,0.2583067455541369,0.8
201701070012,2017,1,7,中东与北非,Iraq,31.98958,44.923775,有效,1.0,5,0.1780589649730823,0.4
201701070013,2017,1,7,撒哈拉以南非洲,Somalia,2.059819,45.326115,有效,1.0,1,0.7571709443749534,0.8
201701070014,2017,1,7,南亚,India,24.798346,93.94043,有效,1.0,4,0.3363305322947117,0.8
201701070015,2017,1,7,北美,United States,30.411172,-97.930155,有效,1.0,2,0.6747862488890367,0.8
201701070016,2017,1,7,南亚,India,28.398271,77.053568,有效,1.0,4,0.2712061605522504,0.8
201701070017,2017,1,7,东南亚,Philippines,17.68098,120.42448,有效,1.0,5,0.2360740948651284,0.8
201701070018,2017,1,7,撒哈拉以南非洲,Nigeria,11.247069,12.01246,有效,1.0,3,0.4473217040226774,0.8
201701070019,2017,1,7,中东与北非,Syria,36.585438,37.046921,有效,1.0,1,0.8140362049653744,0.8
201701070020,2017,1,7,撒哈拉以南非洲,Nigeria,9.614603,8.39358,有效,1.0,3,0.4064302339828768,0.6
201701070022,2017,1,7,北美,United States,32.713541,-97.355277,有效,1.0,2,0.6747862488890367,0.8
201701070023,2017,1,7,南亚,Pakistan,24.891115,67.143311,有效,1.0,4,0.2754981991258302,0.8
201701070024,2017,1,7,中东与北非,Iraq,33.029837,44.171106,有效,1.0,3,0.4889886287876562,0.4
201701070025,2017,1,7,中东与北非,Iraq,36.214444,43.041111,有效,1.0,5,0.2205546780696898,0.8
201701070026,2017,1,7,中东与北非,Iraq,35.0325,43.646389,有效,1.0,3,0.5217731886128079,0.8
201701070027,2017,1,7,中东与北非,Syria,36.366199,37.512276,有效,1.0,4,0.2598815947797485,0.8
201701070028,2017,1,7,南亚,Pakistan,24.891115,67.143311,有效,1.0,4,0.3022066035633934,0.4
201701070029,2017,1,7,南亚,Afghanistan,32.861513,69.126826,有效,3.0,5,0.2051945276264409,0.8
201701070031,2017,1,7,南亚,India,22.33148,85.396183,有效,1.0,1,0.7202529009844011,0.6
201701070033,2017,1,7,南亚,Afghanistan,31.662674,63.014758,有效,3.0,4,0.306903781067345,0.8
201701070034,2017,1,7,南亚,Afghanistan,34.415278,70.278333,有效,1.0,5,0.128124603971315,0.8
201701070035,2017,1,7,东南亚,Myanmar,20.824107,92.369022,有效,2.0,4,0.2624974291974336,0.4
201701080001,2017,1,8,中东与北非,West Bank and Gaza Strip,31.784838,35.224613,有效,1.0,2,0.700650247837727,0.8
201701080022,2017,1,8,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,1,0.8686712618780561,0.6
201701080024,2017,1,8,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,1,0.8243587704564733,0.6
201701080025,2017,1,8,东欧,Ukraine,46.482526,30.72331,有效,1.0,1,0.7354182368966143,0.8
201701080026,2017,1,8,南亚,Afghanistan,32.230825,62.920592,有效,3.0,5,0.2157140473827506,0.8
201701080027,2017,1,8,南亚,Afghanistan,32.401287,66.813451,有效,3.0,3,0.5545079684199286,0.8
201701080028,2017,1,8,西欧,United Kingdom,51.876375,0.552733,有效,1.0,2,0.6623260788130056,0.8
201701080029,2017,1,8,南亚,India,25.611,85.144,有效,2.0,4,0.2673346391086724,0.8
201701080030,2017,1,8,撒哈拉以南非洲,Nigeria,9.398333,12.364167,有效,1.0,3,0.3957047783547084,1.0
201701080031,2017,1,8,撒哈拉以南非洲,Nigeria,9.455541,12.152552,有效,2.0,4,0.3563938033653969,1.0
201701080032,2017,1,8,撒哈拉以南非洲,Nigeria,9.455541,12.152552,有效,2.0,3,0.4507438236582182,0.8
201701080033,2017,1,8,撒哈拉以南非洲,Nigeria,11.831098,13.150967,有效,2.0,3,0.3927448442770228,0.8
201701080034,2017,1,8,撒哈拉以南非洲,Nigeria,11.840929,13.141459,有效,1.0,3,0.3963239089528368,0.4
201701080035,2017,1,8,撒哈拉以南非洲,Nigeria,11.840929,13.141459,有效,1.0,3,0.3963239089528368,0.4
201701080038,2017,1,8,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,1,0.8056199809892588,0.8
201701080039,2017,1,8,中东与北非,Syria,34.554427,38.282841,有效,3.0,1,0.7828679969512273,0.6
201701080040,2017,1,8,中东与北非,Iraq,36.354145,43.14357,有效,1.0,2,0.566095704386699,0.4
201701080041,2017,1,8,中东与北非,Iraq,36.354145,43.14357,有效,1.0,1,0.8396423147212877,0.6
201701080042,2017,1,8,中东与北非,Libya,31.737312,14.279443,有效,2.0,5,0.203012165533823,0.4
201701080044,2017,1,8,撒哈拉以南非洲,Mali,16.598013,-3.392022,有效,4.0,1,0.7869221350233306,0.6
201701080045,2017,1,8,南美,Paraguay,-23.759724,-56.494923,有效,1.0,4,0.3633954222275451,0.8
201701090001,2017,1,9,中东与北非,Egypt,31.126646,33.800865,有效,1.0,1,0.8948413970287166,0.6
201701090002,2017,1,9,南亚,Pakistan,29.803965,66.85099,有效,1.0,5,0.1761575589864727,0.8
201701090004,2017,1,9,南美,Colombia,6.617778,-71.109722,有效,2.0,4,0.2697731138743523,0.8
201701090005,2017,1,9,南美,Colombia,6.45929,-71.736282,有效,1.0,4,0.2697731138743523,0.8
201701090006,2017,1,9,南美,Colombia,4.763119,-75.030572,有效,1.0,4,0.2711356460026174,0.8
201701090011,2017,1,9,中东与北非,Iraq,36.354145,43.14357,有效,1.0,3,0.3835503706325026,0.8
201701090012,2017,1,9,中东与北非,Iraq,33.438056,44.016667,有效,1.0,1,0.8382922673466502,0.6
201701090013,2017,1,9,中东与北非,Iraq,33.438056,44.016667,有效,1.0,4,0.266106085915431,0.8
201701090014,2017,1,9,中东与北非,Egypt,31.116554,33.72472,有效,1.0,4,0.3334803155007536,0.8
201701090015,2017,1,9,东南亚,Philippines,7.131007,122.268829,有效,4.0,3,0.5262724035838064,1.0
201701090016,2017,1,9,中东与北非,Iraq,36.318344,42.21035,有效,1.0,5,0.1569411396709013,0.8
201701090017,2017,1,8,南亚,Afghanistan,37.298889,70.563889,有效,1.0,2,0.6183003547622854,0.4
201701090018,2017,1,9,南亚,India,32.930556,74.4064,有效,1.0,1,0.7562147225688365,0.6
201701090019,2017,1,9,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,3,0.5484866784059804,0.4
201701090020,2017,1,5,东南亚,Malaysia,3.015301,101.712396,有效,1.0,3,0.4918884319007347,0.8
201701090021,2017,1,9,南亚,India,23.07976,85.276707,有效,3.0,2,0.7107405909223613,0.4
201701090022,2017,1,9,南亚,Afghanistan,31.825871,64.576431,有效,1.0,2,0.7103633691151736,0.8
201701090023,2017,1,9,南亚,Afghanistan,31.802043,66.32434,有效,3.0,1,0.746062160774933,0.8
201701090024,2017,1,9,东南亚,Philippines,14.58251,121.084236,有效,1.0,4,0.246040291223668,0.8
201701090025,2017,1,9,南亚,Pakistan,34.000642,71.426497,有效,1.0,5,0.1761575589864727,0.8
201701090026,2017,1,9,中东与北非,Syria,37.05336,41.227345,有效,1.0,1,0.7924019234278918,0.6
201701090028,2017,1,9,南亚,Afghanistan,36.122909,65.42349,有效,3.0,5,0.1696224959738201,0.8
