年份,经度格,纬度格,事件数,累计危害,中心经度,中心纬度
2016,136,63,84,34.398415446453406,93.0,24.274652194584778
2016,136,64,21,7.013155687663476,93.0,25.679288619456855
2016,136,65,1,0.1725516794787059,93.0,27.1006853482402
2016,137,49,1,0.1543208073349055,95.0,5.739170477266791
2016,137,59,1,0.755849278903099,95.0,18.797368824406544
2016,137,60,1,0.755849278903099,95.0,20.147886287247108
2016,137,63,35,12.483180469094778,95.0,24.274652194584778
2016,137,64,11,3.9675313138249204,95.0,25.679288619456855
2016,137,65,31,10.225224824040483,95.0,27.1006853482402
2016,138,49,1,0.1965355819594836,97.0,5.739170477266791
2016,138,58,7,4.650822637484711,97.0,17.457603123722095
2016,138,61,2,0.898040113840566,97.0,21.510188266887486
2016,138,62,11,5.057068011821193,97.0,22.885380476158566
2016,138,63,4,1.7095533628686157,97.0,24.274652194584778
2016,138,64,10,5.1508716522500935,97.0,25.679288619456855
2016,138,65,2,0.4321816175438849,97.0,27.1006853482402
2016,139,47,1,0.2594627251719915,99.0,3.1847385367204106
2016,139,50,1,0.5432179490388553,99.0,7.020370749121086
2016,139,51,12,4.903160642838245,99.0,8.305109528050382
2016,139,52,3,1.0269028508528246,99.0,9.594068226860466
2016,139,54,4,1.765008592199391,99.0,12.187474135425033
2016,139,61,3,0.6563290879820891,99.0,21.510188266887486
2016,139,62,4,0.8423187591099796,99.0,22.885380476158566
2016,139,63,2,0.7223238533215414,99.0,24.274652194584778
2016,140,47,3,1.2990926311550868,101.0,3.1847385367204106
2016,140,49,87,44.1991408143407,101.0,5.739170477266791
2016,140,50,208,105.61246511926083,101.0,7.020370749121086
2016,140,54,1,0.6772214263571388,101.0,12.187474135425033
2016,140,55,3,1.7338719230289263,101.0,13.493398821551693
2016,140,82,1,0.1889616531485753,101.0,56.44269023807928
2016,141,49,12,6.665865047872793,103.0,5.739170477266791
2016,141,55,1,0.3291881111463021,103.0,13.493398821551693
2016,141,59,4,1.923131582694444,103.0,18.797368824406544
2016,141,64,2,0.6505072049112942,103.0,25.679288619456855
2016,143,39,1,0.714799118930268,107.0,-7.020370749121086
2016,143,40,4,2.747591724199537,107.0,-5.739170477266785
2016,143,69,1,0.4422697169029565,107.0,32.98670708247892
2016,144,45,1,0.1394247539236489,109.0,0.6366328722676353
2016,144,70,1,0.7140303944300959,109.0,34.51810784106126
2016,145,38,2,1.4385376607420124,111.0,-8.305109528050389
2016,145,39,2,0.928185222176117,111.0,-7.020370749121086
2016,146,38,1,0.2252785665839514,113.0,-8.305109528050389
2016,146,48,1,0.2572633756255905,113.0,4.460843697873993
2016,147,21,2,1.3440496508486028,115.0,-31.48143215916898
2016,148,44,1,0.6904251532600932,117.0,-0.6366328722676353
2016,148,49,2,0.576095566418687,117.0,5.739170477266791
2016,149,48,10,4.907590140331928,119.0,4.460843697873993
2016,149,49,4,1.8859322970575785,119.0,5.739170477266791
2016,149,56,2,0.38913857890406833,119.0,14.806506911897516
2016,150,43,1,0.198179123217597,121.0,-1.9102131717099302
2016,150,49,30,9.910215222413452,121.0,5.739170477266791
2016,150,50,13,5.892132122512834,121.0,7.020370749121086
2016,150,54,2,0.9046963283538043,121.0,12.187474135425033
2016,150,55,30,8.504541987123293,121.0,13.493398821551693
2016,150,56,31,8.85076525824027,121.0,14.806506911897516
2016,150,57,29,10.93156507820042,121.0,16.127620213160753
2016,150,58,26,10.243537112680299,121.0,17.457603123722095
2016,150,59,6,2.4214805540947366,121.0,18.797368824406544
2016,150,64,1,0.7050171384740944,121.0,25.679288619456855
2016,151,50,59,20.895409438058067,123.0,7.020370749121086
2016,151,51,22,7.225338846970155,123.0,8.305109528050382
2016,151,52,16,6.106869551045193,123.0,9.594068226860466
2016,151,53,12,4.058104074366583,123.0,10.887948130120165
2016,151,54,20,9.844956765002717,123.0,12.187474135425033
2016,151,55,10,2.940980479811661,123.0,13.493398821551693
2016,151,56,1,0.7643588547375766,123.0,14.806506911897516
2016,151,57,1,0.3300963429877245,123.0,16.127620213160753
2016,151,58,1,0.2795329619928615,123.0,17.457603123722095
2016,152,49,13,7.699289764784149,125.0,5.739170477266791
2016,152,50,177,66.27790417990954,125.0,7.020370749121086
2016,152,51,63,25.118852681583178,125.0,8.305109528050382
2016,152,52,13,3.733349536419195,125.0,9.594068226860466
2016,152,53,9,4.682173737984628,125.0,10.887948130120165
2016,152,54,15,5.586478975486832,125.0,12.187474135425033
2016,152,55,3,0.699312912796935,125.0,13.493398821551693
2016,153,50,11,3.2769287417103987,127.0,7.020370749121086
2016,153,51,12,3.762651423610868,127.0,8.305109528050382
2016,154,71,1,0.7050171384740944,129.0,36.07819997184263
2016,158,42,2,1.1128240145058237,137.0,-3.1847385367204106
2016,159,71,1,0.7573420479339339,139.0,36.07819997184263
2016,160,43,1,0.7359918426158895,141.0,-1.9102131717099302
2016,162,17,5,3.408413297383711,145.0,-37.669886964329635
2016,164,20,1,0.7077067612384813,149.0,-32.98670708247892
2016,165,19,1,0.2204222719173907,151.0,-34.51810784106126
2016,178,17,1,0.6656016541646785,177.0,-37.669886964329635
2017,28,72,3,2.172555692720628,-123.0,37.669886964329635
2017,28,77,1,0.3725186294928167,-123.0,46.23825730732021
2017,28,78,2,0.9083082470214068,-123.0,48.11140308495899
2017,29,72,1,0.6764346110574461,-121.0,37.669886964329635
2017,30,71,2,0.9594070643090858,-119.0,36.07819997184263
2017,31,69,1,0.2182433866532874,-117.0,32.98670708247892
2017,31,78,1,0.6978410297426477,-117.0,48.11140308495899
2017,32,71,1,0.7540066295108683,-115.0,36.07819997184263
2017,32,79,1,0.6764346110574461,-115.0,50.05549481018511
2017,32,80,1,0.7074286612640108,-115.0,52.08179734355447
2017,33,81,2,0.6754192266336262,-113.0,54.2046324563124
2017,34,63,1,0.1903217982196158,-111.0,24.274652194584778
2017,35,62,1,0.2336521240088347,-109.0,22.885380476158566
2017,36,63,1,0.2336521240088347,-107.0,24.274652194584778
2017,36,66,1,0.6684583944068628,-107.0,28.540365484875558
2017,36,71,1,0.7128492714230189,-107.0,36.07819997184263
2017,37,60,1,0.2279667916972944,-105.0,20.147886287247108
2017,37,61,1,0.2613581129197156,-105.0,21.510188266887486
2017,37,73,1,0.2600754583411399,-105.0,39.2964802391875
2017,38,59,1,0.1940581584427301,-103.0,18.797368824406544
2017,38,60,1,0.1764605929311436,-103.0,20.147886287247108
2017,39,59,1,0.2336521240088347,-101.0,18.797368824406544
2017,39,61,1,0.6207616432945907,-101.0,21.510188266887486
2017,39,64,1,0.1825667964085403,-101.0,25.679288619456855
2017,40,57,1,0.2336521240088347,-99.0,16.127620213160753
2017,40,58,1,0.6976828625277329,-99.0,17.457603123722095
2017,40,59,2,0.9796276727125844,-99.0,18.797368824406544
2017,40,74,1,0.1642759673858145,-99.0,40.961788552349354
2017,41,59,1,0.2336521240088347,-97.0,18.797368824406544
2017,41,60,1,0.1646172078895829,-97.0,20.147886287247108
2017,41,66,1,0.7074286612640108,-97.0,28.540365484875558
2017,41,67,1,0.6747862488890367,-97.0,29.999999999999996
2017,41,69,2,1.3512208599464828,-97.0,32.98670708247892
2017,41,77,1,0.6764346110574461,-97.0,46.23825730732021
2017,42,58,1,0.2336521240088347,-95.0,17.457603123722095
2017,42,59,1,0.3622246604006774,-95.0,18.797368824406544
2017,42,67,1,0.1957861014936696,-95.0,29.999999999999996
2017,42,73,3,1.470006579531504,-95.0,39.2964802391875
2017,43,76,1,0.7319083029793781,-93.0,44.4270040008057
2017,44,67,3,1.2238686073077267,-91.0,29.999999999999996
2017,44,69,2,1.3512208599464828,-91.0,32.98670708247892
2017,45,73,1,0.6811633448522194,-89.0,39.2964802391875
2017,46,57,1,0.3613045957339945,-87.0,16.127620213160753
2017,46,71,1,0.4717215677979095,-87.0,36.07819997184263
2017,46,73,1,0.6747862488890367,-87.0,39.2964802391875
2017,46,75,1,0.125628541812719,-87.0,42.670233871257594
2017,47,72,2,0.9540782705213553,-85.0,37.669886964329635
2017,48,66,3,1.392279906002474,-83.0,28.540365484875558
2017,48,71,1,0.1835689954604127,-83.0,36.07819997184263
2017,48,75,1,0.2169593205710083,-83.0,42.670233871257594
2017,49,64,1,0.6118411597519339,-81.0,25.679288619456855
2017,49,65,1,0.6750789710340862,-81.0,27.1006853482402
2017,49,70,1,0.6764346110574461,-81.0,34.51810784106126
2017,49,71,1,0.6747862488890367,-81.0,36.07819997184263
2017,50,39,1,0.1154605429431891,-79.0,-7.020370749121086
2017,50,43,1,0.1910658507219499,-79.0,-1.9102131717099302
2017,50,44,2,0.3617939591646899,-79.0,-0.6366328722676353
2017,50,46,8,2.5277287125385177,-79.0,1.9102131717099364
2017,50,72,1,0.7059511745642939,-79.0,37.669886964329635
2017,50,75,1,0.6747862488890367,-79.0,42.670233871257594
2017,50,76,2,0.893320113824135,-79.0,44.4270040008057
2017,51,35,2,0.3716310417447567,-77.0,-12.18747413542504
2017,51,45,1,0.2659015924307744,-77.0,0.6366328722676353
2017,51,46,2,1.1091994020891813,-77.0,1.9102131717099364
2017,51,47,10,4.11467881436203,-77.0,3.1847385367204106
2017,51,48,3,0.946263479607395,-77.0,4.460843697873993
2017,51,49,4,1.1445117676337246,-77.0,5.739170477266791
2017,51,51,1,0.1797323069535074,-77.0,8.305109528050382
2017,51,58,2,1.3678376418245712,-77.0,17.457603123722095
2017,51,73,2,0.5877516098396466,-77.0,39.2964802391875
2017,51,74,4,2.8286253509850514,-77.0,40.961788552349354
2017,52,34,1,0.2549555619849541,-75.0,-13.493398821551686
2017,52,35,1,0.1668350761463691,-75.0,-12.18747413542504
2017,52,46,2,0.5287436604767838,-75.0,1.9102131717099364
2017,52,47,2,1.415179383385146,-75.0,3.1847385367204106
2017,52,48,4,2.5220136621262714,-75.0,4.460843697873993
2017,52,49,1,0.2659015924307744,-75.0,5.739170477266791
2017,52,50,4,1.857309932161285,-75.0,7.020370749121086
2017,52,51,1,0.1971426227475768,-75.0,8.305109528050382
2017,52,53,1,0.2659015924307744,-75.0,10.887948130120165
2017,52,77,1,0.6747862488890367,-75.0,46.23825730732021
2017,53,15,1,0.751470742284498,-73.0,-40.96178855234936
2017,53,16,4,2.8561005181818273,-73.0,-39.2964802391875
2017,53,17,3,2.189917541988151,-73.0,-37.669886964329635
2017,53,34,1,0.2623801116871752,-73.0,-13.493398821551686
2017,53,35,1,0.5321090449564425,-73.0,-12.18747413542504
2017,53,46,5,1.973148037165874,-73.0,1.9102131717099364
2017,53,47,2,0.7037470173765163,-73.0,3.1847385367204106
2017,53,48,4,3.051343737588052,-73.0,4.460843697873993
2017,53,49,1,0.6644644368470047,-73.0,5.739170477266791
2017,53,50,8,3.377503817644154,-73.0,7.020370749121086
2017,53,51,29,12.201923183935342,-73.0,8.305109528050382
2017,53,53,1,0.274065152447932,-73.0,10.887948130120165
2017,53,74,9,4.722822687216489,-73.0,40.961788552349354
2017,53,77,2,1.3838632723214568,-73.0,46.23825730732021
2017,54,14,1,0.6916923480743324,-71.0,-42.670233871257594
2017,54,15,1,0.6875051136197511,-71.0,-40.96178855234936
2017,54,20,4,2.3655992887342996,-71.0,-32.98670708247892
2017,54,44,1,0.7118095854644738,-71.0,-0.6366328722676353
2017,54,45,1,0.1172818900531608,-71.0,0.6366328722676353
2017,54,46,1,0.4378086664740552,-71.0,1.9102131717099364
2017,54,47,1,0.2659015924307744,-71.0,3.1847385367204106
2017,54,50,12,4.7749991530761955,-71.0,7.020370749121086
2017,54,53,1,0.15172725694019,-71.0,10.887948130120165
2017,54,75,1,0.6750789710340862,-71.0,42.670233871257594
2017,54,77,2,1.370712254968865,-71.0,46.23825730732021
2017,55,52,2,0.8759765731973587,-69.0,9.594068226860466
2017,55,59,1,0.3657366770399814,-69.0,18.797368824406544
2017,56,52,1,0.1668350761463691,-67.0,9.594068226860466
2017,56,53,9,5.266747252404369,-67.0,10.887948130120165
2017,56,59,1,0.6883197153272864,-67.0,18.797368824406544
2017,57,59,3,2.207726231114358,-65.0,18.797368824406544
2017,58,51,4,2.523919713644905,-63.0,8.305109528050382
2017,61,26,4,1.3542779112053185,-57.0,-24.27465219458477
2017,61,27,6,3.2314953564638658,-57.0,-22.885380476158566
2017,65,29,1,0.6663123899341297,-49.0,-20.1478862872471
2017,65,31,1,0.1680876052599542,-49.0,-17.457603123722095
2017,83,51,3,1.6209899524962812,-13.0,8.305109528050382
2017,84,49,1,0.1475230715443982,-11.0,5.739170477266791
2017,85,80,5,1.2658412526599827,-9.0,52.08179734355447
2017,86,54,2,0.8430004421401746,-7.0,12.187474135425033
2017,86,55,1,0.3472176706716296,-7.0,13.493398821551693
2017,86,56,1,0.2872249755879098,-7.0,14.806506911897516
2017,86,80,2,0.3023982327247514,-7.0,52.08179734355447
2017,86,81,56,19.950631157371703,-7.0,54.2046324563124
2017,87,49,8,4.798839930004713,-5.0,5.739170477266791
2017,87,52,1,0.1807516045165913,-5.0,9.594068226860466
2017,87,54,2,0.9055052956566022,-5.0,12.187474135425033
2017,87,55,9,3.848545160564174,-5.0,13.493398821551693
2017,87,56,14,5.68567819130811,-5.0,14.806506911897516
2017,87,57,5,2.6374605084282146,-5.0,16.127620213160753
2017,87,81,44,18.856530390577596,-5.0,54.2046324563124
2017,88,49,4,2.016810497669251,-3.0,5.739170477266791
2017,88,55,6,1.5280729530292005,-3.0,13.493398821551693
2017,88,56,21,9.347108195397706,-3.0,14.806506911897516
2017,88,57,14,7.872918179710368,-3.0,16.127620213160753
2017,88,59,1,0.3117600628752182,-3.0,18.797368824406544
2017,88,70,1,0.2044762702968613,-3.0,34.51810784106126
2017,88,79,1,0.6949914274885212,-3.0,50.05549481018511
2017,88,81,12,6.582733765855979,-3.0,54.2046324563124
2017,88,82,1,0.6772151852746152,-3.0,56.44269023807928
2017,89,54,2,1.5196915241026212,-1.0,12.187474135425033
2017,89,55,16,8.8491946675925,-1.0,13.493398821551693
2017,89,56,18,8.001195417034344,-1.0,14.806506911897516
2017,89,57,8,4.110802744687996,-1.0,16.127620213160753
2017,89,58,4,1.6930216857601974,-1.0,17.457603123722095
2017,89,70,1,0.1927555276001213,-1.0,34.51810784106126
2017,89,75,1,0.663974440981415,-1.0,42.670233871257594
2017,89,79,1,0.6623260788130056,-1.0,50.05549481018511
2017,89,80,15,7.633554280968538,-1.0,52.08179734355447
2017,89,81,1,0.6527510989413768,-1.0,54.2046324563124
2017,90,55,1,0.4137107209851345,1.0,13.493398821551693
2017,90,56,7,4.186932090500791,1.0,14.806506911897516
2017,90,57,6,3.274179343400291,1.0,16.127620213160753
2017,90,58,6,3.791826003825625,1.0,17.457603123722095
2017,90,59,18,8.13969550933845,1.0,18.797368824406544
2017,90,60,5,2.9203962704052446,1.0,20.147886287247108
2017,90,71,2,0.6907606799800412,1.0,36.07819997184263
2017,90,74,1,0.5304156022448785,1.0,40.961788552349354
2017,90,76,1,0.3693482374195239,1.0,44.4270040008057
2017,90,77,1,0.66104478721048,1.0,46.23825730732021
2017,90,80,1,0.6623260788130056,1.0,52.08179734355447
2017,91,50,6,3.37297927551716,3.0,7.020370749121086
2017,91,56,2,1.1998573668641996,3.0,14.806506911897516
2017,91,57,5,2.622405170966047,3.0,16.127620213160753
2017,91,59,1,0.4867018962273456,3.0,18.797368824406544
2017,91,71,4,1.5915552067885654,3.0,36.07819997184263
2017,91,74,2,1.4894664936299908,3.0,40.961788552349354
2017,91,75,1,0.6626188009580551,3.0,42.670233871257594
2017,91,78,15,5.488669460751557,3.0,48.11140308495899
2017,92,48,3,1.5806899220665034,5.0,4.460843697873993
2017,92,49,14,5.025393150633893,5.0,5.739170477266791
2017,92,50,16,6.366294862594172,5.0,7.020370749121086
2017,92,51,4,1.3811768903908423,5.0,8.305109528050382
2017,92,52,1,0.6765603755426487,5.0,9.594068226860466
2017,92,56,1,0.7190925853586072,5.0,14.806506911897516
2017,92,71,2,0.504874833610572,5.0,36.07819997184263
2017,92,75,2,0.5532490339472836,5.0,42.670233871257594
2017,92,76,8,5.329591678251184,5.0,44.4270040008057
2017,92,77,3,1.1425658316403657,5.0,46.23825730732021
2017,92,78,4,0.9183031047826032,5.0,48.11140308495899
2017,92,79,3,0.6076476286966984,5.0,50.05549481018511
2017,92,80,1,0.6571581469792731,5.0,52.08179734355447
2017,93,48,15,6.808453563407724,7.0,4.460843697873993
2017,93,49,24,9.671991886692423,7.0,5.739170477266791
2017,93,50,13,5.536032202714596,7.0,7.020370749121086
2017,93,51,8,2.9390767616085363,7.0,8.305109528050382
2017,93,52,6,3.30747297270121,7.0,9.594068226860466
2017,93,53,5,1.102526485188668,7.0,10.887948130120165
2017,93,54,1,0.3261327139885636,7.0,12.187474135425033
2017,93,71,3,0.8704350609834381,7.0,36.07819997184263
2017,93,72,1,0.1927555276001213,7.0,37.669886964329635
2017,93,78,1,0.6623260788130056,7.0,48.11140308495899
2017,93,79,1,0.7124752651113379,7.0,50.05549481018511
2017,93,80,3,1.5824568030360135,7.0,52.08179734355447
2017,94,45,4,1.3752557916700485,9.0,0.6366328722676353
2017,94,48,7,3.200161402151001,9.0,4.460843697873993
2017,94,49,11,4.255255916854171,9.0,5.739170477266791
2017,94,50,17,8.500612179576368,9.0,7.020370749121086
2017,94,51,4,1.1034175536909727,9.0,8.305109528050382
2017,94,52,29,14.214138226218774,9.0,9.594068226860466
2017,94,53,1,0.7998267179297696,9.0,10.887948130120165
2017,94,54,1,0.4009212170598505,9.0,12.187474135425033
2017,94,69,1,0.3230590839058779,9.0,32.98670708247892
2017,94,70,1,0.574038694734544,9.0,34.51810784106126
2017,94,71,2,0.5944188143593182,9.0,36.07819997184263
2017,94,74,1,0.7210948629912051,9.0,40.961788552349354
2017,94,75,5,3.515965292321641,9.0,42.670233871257594
2017,94,77,1,0.3029140896774946,9.0,46.23825730732021
2017,94,80,1,0.7124752651113379,9.0,52.08179734355447
2017,94,81,6,3.8814971573130683,9.0,54.2046324563124
2017,95,49,16,6.816536100298456,11.0,5.739170477266791
2017,95,50,1,0.7555273624141912,11.0,7.020370749121086
2017,95,51,5,2.1868363309878065,11.0,8.305109528050382
2017,95,52,4,2.6624559858350194,11.0,9.594068226860466
2017,95,53,3,1.697432286681801,11.0,10.887948130120165
2017,95,54,1,0.653529226341949,11.0,12.187474135425033
2017,95,55,1,0.2679602911495123,11.0,13.493398821551693
2017,95,63,2,0.6102095080542419,11.0,24.274652194584778
2017,95,65,1,0.7329834933067241,11.0,27.1006853482402
2017,95,66,2,1.4900749024172983,11.0,28.540365484875558
2017,95,71,1,0.3094142890012195,11.0,36.07819997184263
2017,95,76,1,0.7197397783967368,11.0,44.4270040008057
2017,95,80,2,0.8518914161233031,11.0,52.08179734355447
2017,95,83,5,1.3780871205396037,11.0,58.82116446134409
2017,96,38,1,0.5005881377311049,13.0,-8.305109528050389
2017,96,40,2,0.3847827415647716,13.0,-5.739170477266785
2017,96,41,2,1.0494355337104484,13.0,-4.460843697873993
2017,96,52,14,7.984260487469267,13.0,9.594068226860466
2017,96,53,100,54.47534470844188,13.0,10.887948130120165
2017,96,54,167,92.93359402845053,13.0,12.187474135425033
2017,96,55,13,8.06077862300354,13.0,13.493398821551693
2017,96,56,2,1.0481253039953682,13.0,14.806506911897516
2017,96,65,2,0.4836709116972343,13.0,27.1006853482402
2017,96,68,3,1.7155278953627588,13.0,31.48143215916898
2017,96,69,46,18.15317115729171,13.0,32.98670708247892
2017,96,74,1,0.2228465415191919,13.0,40.961788552349354
2017,96,75,4,1.8343135752020827,13.0,42.670233871257594
2017,96,80,13,6.959561385702833,13.0,52.08179734355447
2017,96,82,5,2.3192354936434914,13.0,56.44269023807928
2017,96,83,4,2.2214385248271444,13.0,58.82116446134409
2017,97,40,1,0.6795232121038062,15.0,-5.739170477266785
2017,97,41,7,4.055911625063647,15.0,-4.460843697873993
2017,97,48,2,1.214441733103778,15.0,4.460843697873993
2017,97,50,2,1.0354884931272754,15.0,7.020370749121086
2017,97,51,1,0.2951717551881464,15.0,8.305109528050382
2017,97,53,46,21.93250856173915,15.0,10.887948130120165
2017,97,54,18,7.855204195042789,15.0,12.187474135425033
2017,97,55,1,0.443718600219003,15.0,13.493398821551693
2017,97,65,4,1.4891268968145814,15.0,27.1006853482402
2017,97,67,1,0.7154031669529934,15.0,29.999999999999996
2017,97,68,5,1.5714963009082707,15.0,31.48143215916898
2017,97,69,12,5.699501644623293,15.0,32.98670708247892
2017,97,71,3,2.0053847689705324,15.0,36.07819997184263
2017,97,78,1,0.6772001663008238,15.0,48.11140308495899
2017,97,79,2,1.4519822352423541,15.0,50.05549481018511
2017,97,83,1,0.6623260788130056,15.0,58.82116446134409
2017,97,85,1,0.663974440981415,15.0,64.15806723683286
2017,98,50,1,0.7555157935105116,17.0,7.020370749121086
2017,98,65,1,0.5383379228125585,17.0,27.1006853482402
2017,98,66,2,0.9652796130735839,17.0,28.540365484875558
2017,98,67,2,0.9739284052134813,17.0,29.999999999999996
2017,98,68,16,4.787993682346191,17.0,31.48143215916898
2017,98,83,1,0.6623260788130056,17.0,58.82116446134409
2017,98,84,1,0.6772151852746152,17.0,61.37544904657465
2017,99,19,6,2.270928833787183,19.0,-34.51810784106126
2017,99,48,1,0.7571693491766055,19.0,4.460843697873993
2017,99,49,1,0.708854036132331,19.0,5.739170477266791
2017,99,50,3,0.9199390397036082,19.0,7.020370749121086
2017,99,67,5,2.9693630543715006,19.0,29.999999999999996
2017,99,75,1,0.7568839919329213,19.0,42.670233871257594
2017,99,79,1,0.7093293054245738,19.0,50.05549481018511
2017,99,80,1,0.7325089282211779,19.0,52.08179734355447
2017,99,83,1,0.7017107168224901,19.0,58.82116446134409
2017,100,39,2,0.401677903086985,21.0,-7.020370749121086
2017,100,40,4,2.4064087898680087,21.0,-5.739170477266785
2017,100,48,3,1.989466306188295,21.0,4.460843697873993
2017,100,49,6,3.0377430016573292,21.0,5.739170477266791
2017,100,50,3,1.9633894647517385,21.0,7.020370749121086
2017,100,54,1,0.139152201660278,21.0,12.187474135425033
2017,100,67,1,0.733955710735904,21.0,29.999999999999996
2017,100,68,60,30.924872635231043,21.0,31.48143215916898
2017,100,69,7,1.2377991719049846,21.0,32.98670708247892
2017,100,74,1,0.7096237868635373,21.0,40.961788552349354
2017,100,75,8,4.2760539264554565,21.0,42.670233871257594
2017,100,76,1,0.1862744917994309,21.0,44.4270040008057
2017,101,39,9,3.6773769458901175,23.0,-7.020370749121086
2017,101,40,2,1.0471133234988441,23.0,-5.739170477266785
2017,101,42,3,2.276958609448821,23.0,-3.1847385367204106
2017,101,48,14,6.145349813239537,23.0,4.460843697873993
2017,101,49,1,0.7182001618432332,23.0,5.739170477266791
2017,101,53,1,0.7393548200328741,23.0,10.887948130120165
2017,101,54,6,2.443163072561349,23.0,12.187474135425033
2017,101,55,7,3.091712232563025,23.0,13.493398821551693
2017,101,56,2,1.4242819718204007,23.0,14.806506911897516
2017,101,60,1,0.2804199598844216,23.0,20.147886287247108
2017,101,68,4,1.433398329609117,23.0,31.48143215916898
2017,101,69,13,4.783765079995717,23.0,32.98670708247892
2017,101,72,37,18.549883766010765,23.0,37.669886964329635
2017,101,74,6,4.303544510373503,23.0,40.961788552349354
2017,101,78,1,0.1976305637055195,23.0,48.11140308495899
2017,101,79,2,1.3992807058459813,23.0,50.05549481018511
2017,101,84,1,0.5468710218382496,23.0,61.37544904657465
2017,102,48,5,2.7952804582735693,25.0,4.460843697873993
2017,102,49,2,0.780870955704012,25.0,5.739170477266791
2017,102,50,1,0.2799127728419959,25.0,7.020370749121086
2017,102,51,5,2.7081056056780546,25.0,8.305109528050382
2017,102,53,5,3.358893157804276,25.0,10.887948130120165
2017,102,54,9,4.915006436000224,25.0,12.187474135425033
2017,102,55,63,33.5604722485884,25.0,13.493398821551693
2017,102,56,7,3.19692535107041,25.0,14.806506911897516
2017,102,57,2,1.192778050725384,25.0,16.127620213160753
2017,102,60,1,0.2658063221444211,25.0,20.147886287247108
2017,102,79,2,1.4357125489188387,25.0,50.05549481018511
2017,102,82,1,0.6766681657333621,25.0,56.44269023807928
2017,102,84,1,0.6639697691302412,25.0,61.37544904657465
2017,103,20,1,0.268602059601118,27.0,-32.98670708247892
2017,103,25,1,0.2879887040201983,27.0,-25.679288619456855
2017,103,35,1,0.357016606806214,27.0,-12.18747413542504
2017,103,40,2,1.455197929417791,27.0,-5.739170477266785
2017,103,41,2,0.9791705599409346,27.0,-4.460843697873993
2017,103,42,2,0.4349181603952179,27.0,-3.1847385367204106
2017,103,46,1,0.7075071319693516,27.0,1.9102131717099364
2017,103,48,1,0.7220688031662472,27.0,4.460843697873993
2017,103,53,1,0.2658063221444211,27.0,10.887948130120165
2017,103,72,5,3.353704875839675,27.0,37.669886964329635
2017,103,79,1,0.6670931858617333,27.0,50.05549481018511
2017,104,21,1,0.7212004444218724,29.0,-31.48143215916898
2017,104,22,4,1.4809252518459983,29.0,-29.999999999999996
2017,104,26,4,2.9066208928657487,29.0,-24.27465219458477
2017,104,33,2,0.8438795144149637,29.0,-14.806506911897516
2017,104,38,1,0.7457454588564066,29.0,-8.305109528050389
2017,104,40,1,0.4719252502885513,29.0,-5.739170477266785
2017,104,41,4,2.458616130931172,29.0,-4.460843697873993
2017,104,42,26,12.762633319757844,29.0,-3.1847385367204106
2017,104,43,11,4.882289398205442,29.0,-1.9102131717099302
2017,104,44,35,15.859796306244354,29.0,-0.6366328722676353
2017,104,45,32,15.176339814467887,29.0,0.6366328722676353
2017,104,46,10,5.594518822679626,29.0,1.9102131717099364
2017,104,47,1,0.7097171803797645,29.0,3.1847385367204106
2017,104,48,1,0.4071745342476923,29.0,4.460843697873993
2017,104,50,1,0.7237023723051572,29.0,7.020370749121086
2017,104,51,3,1.3467841949041692,29.0,8.305109528050382
2017,104,52,8,2.9569703434207337,29.0,9.594068226860466
2017,104,53,1,0.4896497628682091,29.0,10.887948130120165
2017,104,67,1,0.7904479416697595,29.0,29.999999999999996
2017,104,68,5,1.8655864987794895,29.0,31.48143215916898
2017,104,74,11,5.5052263007597855,29.0,40.961788552349354
2017,105,22,7,1.8405166894471492,31.0,-29.999999999999996
2017,105,23,3,1.591281710130627,31.0,-28.54036548487555
2017,105,31,3,2.110452047702522,31.0,-17.457603123722095
2017,105,42,1,0.2447172640096008,31.0,-3.1847385367204106
2017,105,43,1,0.2091278638591511,31.0,-1.9102131717099302
2017,105,45,2,1.4838554986628307,31.0,0.6366328722676353
2017,105,46,3,1.8924488335344818,31.0,1.9102131717099364
2017,105,47,9,3.684063029117151,31.0,3.1847385367204106
2017,105,48,6,2.7229401594824174,31.0,4.460843697873993
2017,105,49,6,3.9810588000678866,31.0,5.739170477266791
2017,105,50,6,4.095964627358583,31.0,7.020370749121086
2017,105,51,5,2.2592940330997116,31.0,8.305109528050382
2017,105,64,1,0.6059859342005385,31.0,25.679288619456855
2017,105,66,2,1.5496267125395407,31.0,28.540365484875558
2017,105,67,17,8.340642245169306,31.0,29.999999999999996
2017,105,68,6,3.022424834125209,31.0,31.48143215916898
2017,105,77,5,3.035824823956837,31.0,46.23825730732021
2017,105,78,1,0.7354287207675543,31.0,48.11140308495899
2017,105,79,10,4.737955142075057,31.0,50.05549481018511
2017,105,83,4,2.512674688952241,31.0,58.82116446134409
2017,106,23,1,0.268602059601118,33.0,-28.54036548487555
2017,106,25,1,0.7014318691810651,33.0,-25.679288619456855
2017,106,36,1,0.6997835070126558,33.0,-10.887948130120165
2017,106,45,8,3.439687579628969,33.0,0.6366328722676353
2017,106,47,1,0.2755331054294608,33.0,3.1847385367204106
2017,106,50,3,1.1145131955720484,33.0,7.020370749121086
2017,106,51,3,1.8564249865445592,33.0,8.305109528050382
2017,106,52,5,0.8547708519507535,33.0,9.594068226860466
2017,106,53,1,0.4678745856112583,33.0,10.887948130120165
